targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Lemmon (C/2023 H5),2021-Nov-22 05:29:54.289,2459540.729100567,8.4,11.2,8.0,5.0,0.03,,,156.127896552,-32.459907403,156.372330009,-32.565379524,2.119558,-5.94857,,,,,-275652.68,-44605.25,240.972,,999,,21.767,21.648,99.80133,,260819.9,*,,,,,,103.08,0.0,,,166.171546,-40.049501,10.57448003868,-9.9789639,10.8302371899511,-31.6542394,90.07233613,12.9597133,34.5238621,72.45,/L,5.1081,85.4,92.9262,102.216,283.077,199.546,5.11174,Ant,69.182849,172.9261082,-38.917664,,,270.228372,20.925847,,0.0,0.151,0.452,0.454,0.145,84.376,0.2071945,0.476,6395.0694,8.8e-05,1.74,6.34,0.042663,259.3486,,5.1094,169.4272,-39.5308
Lemmon (C/2023 H5),2021-Nov-23 05:29:54.289,2459541.729100567,8.4,11.2,8.0,5.0,0.03,,,156.143847992,-32.499446188,156.388419767,-32.604977755,1.904498,-5.91549,,,,,-278779.76,-43991.63,240.775,,999,,21.762,21.644,99.79959,,263478.4,*,,,,,,103.75,0.0,,,166.165472,-40.024029,10.56871585411,-9.9797969,10.8119110995916,-31.8043775,89.91992269,12.9632415,34.5660746,73.1884,/L,5.1304,77.0,87.3437,101.4545,283.753,199.571,5.13407,Ant,69.18287,172.9653512,-38.9462964,,,270.264418,20.901055,,0.0,0.151,0.452,0.454,0.146,84.406,0.2077602,0.477,6385.7549,8.79e-05,1.74,6.34,0.042601,259.3747,,5.1316,169.4426,-39.533
Lemmon (C/2023 H5),2021-Nov-24 05:29:54.289,2459542.729100567,8.4,11.2,8.0,5.0,0.03,,,156.158099176,-32.538756665,156.402803141,-32.644344501,1.687814,-5.87962,,,,,-281921.94,-43399.65,240.564,,999,,21.756,21.639,99.79791,,266148.6,*,,,,,,104.43,0.0,,,166.159396,-39.998528,10.5629511859,-9.9806287,10.7934999458237,-31.94878,89.76680179,12.966773,34.6080073,73.9302,/L,5.152,68.8,80.3751,100.6906,284.426,199.596,5.15493,Ant,69.182892,173.0028453,-38.9753929,,,270.299043,20.875618,,0.0,0.152,0.453,0.455,0.146,84.434,0.2083318,0.478,6376.4466,8.79e-05,1.74,6.33,0.042539,259.4008,,5.1531,169.4571,-39.5354
Lemmon (C/2023 H5),2021-Nov-25 05:29:54.289,2459543.729100567,8.4,11.2,8.0,5.0,0.03,,,156.170635779,-32.577820088,156.415462978,-32.683459877,1.46952,-5.84092,,,,,-285079.85,-42829.59,240.339,,999,,21.75,21.635,99.79628,,268830.2,*,,,,,,105.1,0.0,,,166.153319,-39.973,10.55718603479,-9.9814595,10.7750070680778,-32.0873529,89.61300121,12.9703076,34.6496116,74.6751,/L,5.1728,61.1,72.1994,99.9244,285.096,199.619,5.17433,Ant,69.182914,173.038562,-39.0049429,,,270.332228,20.849547,,0.0,0.152,0.454,0.456,0.146,84.458,0.2089091,0.479,6367.1456,8.78e-05,1.74,6.32,0.042477,259.4269,,5.1739,169.4707,-39.538
Lemmon (C/2023 H5),2021-Nov-26 05:29:54.289,2459544.729100567,8.4,11.2,8.0,5.0,0.03,,,156.181443585,-32.616617341,156.426383313,-32.722304191,1.249635,-5.79931,,,,,-288254.12,-42281.69,240.1,,999,,21.745,21.631,99.7947,,271522.9,*,,,,,,105.76,0.0,,,166.147239,-39.947443,10.55142040154,-9.9822891,10.7564358625651,-32.2199932,89.45854921,12.9738453,34.690831,75.423,/L,5.1928,54.2,63.0259,99.1558,285.763,199.642,5.19223,Ant,69.182936,173.0724736,-39.0349352,,,270.363951,20.822853,,0.0,0.152,0.455,0.457,0.146,84.479,0.2094918,0.48,6357.8529,8.78e-05,1.74,6.32,0.042415,259.453,,5.1939,169.4833,-39.5408
Lemmon (C/2023 H5),2021-Nov-27 05:29:54.289,2459545.729100567,8.4,11.2,8.0,5.0,0.03,,,156.190508525,-32.655128902,156.435549788,-32.760858084,1.028179,-5.75475,,,,,-291445.39,-41756.24,239.847,,999,,21.739,21.626,99.79318,,274226.3,*,,,,,,106.43,0.0,,,166.141157,-39.921858,10.5456542869,-9.9831177,10.7377897880459,-32.346587,89.30347453,12.9773863,34.731598,76.174,/L,5.2121,48.6,53.1063,98.3851,286.427,199.664,5.20863,Ant,69.182959,173.1045533,-39.0653585,,,270.394192,20.795549,,0.0,0.152,0.456,0.458,0.146,84.497,0.2100799,0.48,6348.5694,8.77e-05,1.74,6.31,0.042353,259.4792,,5.2131,169.495,-39.5438
Lemmon (C/2023 H5),2021-Nov-28 05:29:54.289,2459546.729100567,8.4,11.2,8.0,5.0,0.03,,,156.197816711,-32.693334815,156.44295005,-32.799102629,0.80518,-5.70716,,,,,-294654.29,-41253.48,239.581,,999,,21.733,21.622,99.79172,,276940.0,*,,,,,,107.09,0.0,,,166.135072,-39.896245,10.53988769164,-9.9839451,10.7190723731816,-32.4670055,89.14780654,12.9809305,34.7718307,76.9278,/L,5.2306,44.9,42.7539,97.6124,287.09,199.686,5.22351,Ant,69.182982,173.1347761,-39.096201,,,270.422931,20.767645,,0.0,0.152,0.456,0.458,0.146,84.512,0.2106731,0.481,6339.2961,8.77e-05,1.73,6.3,0.042291,259.5054,,5.2315,169.5058,-39.5469
Lemmon (C/2023 H5),2021-Nov-29 05:29:54.289,2459547.729100567,8.4,11.2,8.0,5.0,0.03,,,156.203354492,-32.731214644,156.448574086,-32.837019374,0.580672,-5.65646,,,,,-297881.45,-40773.67,239.301,,999,,21.728,21.617,99.79031,,279663.7,*,,,,,,107.75,0.0,,,166.128986,-39.870603,10.53412061651,-9.9847714,10.7002872262872,-32.5811008,88.99157524,12.9844779,34.8114274,77.6844,/L,5.2483,44.1,32.3675,96.8377,287.75,199.706,5.23686,Ant,69.183005,173.1631196,-39.1274502,,,270.450148,20.739154,,0.0,0.152,0.457,0.459,0.146,84.524,0.2112711,0.482,6330.0339,8.76e-05,1.73,6.29,0.042229,259.5316,,5.2491,169.5156,-39.5502
Lemmon (C/2023 H5),2021-Nov-30 05:29:54.289,2459548.729100567,8.4,11.2,8.0,5.0,0.03,,,156.207108547,-32.768747432,156.452414239,-32.874590196,0.354706,-5.60258,,,,,-301127.49,-40317.07,239.008,,999,,21.722,21.613,99.78897,,282397.1,*,,,,,,108.41,0.0,,,166.122898,-39.844933,10.52835306229,-9.9855966,10.6814380477788,-32.6887013,88.8348114,12.9880285,34.8502625,78.4437,/L,5.2651,46.5,22.4508,96.0612,288.409,199.726,5.24867,Ant,69.183029,173.1895637,-39.1590931,,,270.475821,20.710089,,0.0,0.152,0.458,0.46,0.147,84.533,0.2118738,0.483,6320.784,8.76e-05,1.73,6.28,0.042168,259.5578,,5.2659,169.5244,-39.5537
Lemmon (C/2023 H5),2021-Dec-01 05:29:54.289,2459549.729100567,8.4,11.2,8.0,5.0,0.03,,,156.209066023,-32.805911668,156.45446461,-32.911796845,0.127352,-5.54542,,,,,-304393.02,-39883.91,238.702,,999,,21.716,21.608,99.7877,,285139.8,*,,,,,,109.07,0.0,,,166.116807,-39.819234,10.52258502975,-9.9864206,10.6625286443818,-32.7896107,88.67754669,12.9915823,34.8881867,79.2055,/L,5.2811,52.0,13.6113,95.283,289.067,199.745,5.25892,Ant,69.183053,173.214091,-39.1911161,,,270.499931,20.680464,,0.0,0.153,0.459,0.461,0.147,84.538,0.2124809,0.484,6311.5472,8.75e-05,1.73,6.27,0.042106,259.5841,,5.2818,169.5322,-39.5573
Lemmon (C/2023 H5),2021-Dec-02 05:29:54.289,2459550.729100567,8.4,11.2,8.0,5.0,0.03,,,156.20921474,-32.842685298,156.454719483,-32.948620061,-0.10129,-5.48493,,,,,-307678.61,-39474.43,238.383,,999,,21.711,21.604,99.78649,,287891.5,*,,,,,,109.72,0.0,,,166.110715,-39.793507,10.51681651968,-9.9872436,10.6435629421594,-32.8836139,88.51981375,12.9951394,34.9250355,79.9699,/L,5.2962,59.9,6.5212,94.5032,289.723,199.763,5.26759,Ant,69.183077,173.236685,-39.2235049,,,270.522458,20.650293,,0.0,0.153,0.46,0.462,0.147,84.54,0.2130923,0.484,6302.3246,8.74e-05,1.72,6.26,0.042045,259.6104,,5.2969,169.539,-39.5611
Lemmon (C/2023 H5),2021-Dec-03 05:29:54.289,2459551.729100567,8.4,11.2,8.0,5.0,0.03,,,156.207543443,-32.879045793,156.453171018,-32.98503845,-0.33109,-5.42102,,,,,-310984.83,-39088.82,238.052,,999,,21.705,21.599,99.78534,,290651.6,*,,,,,,110.38,0.0,,,166.10462,-39.767751,10.51104753287,-9.9880654,10.6245449932015,-32.9704933,88.36164629,12.9986996,34.9606476,80.7366,/L,5.3104,69.4,1.8268,93.722,290.378,199.781,5.27468,Ant,69.183102,173.2573277,-39.2562442,,,270.543381,20.61959,,0.0,0.153,0.461,0.462,0.147,84.539,0.2137076,0.485,6293.1173,8.74e-05,1.72,6.25,0.041983,259.6367,,5.3111,169.5448,-39.565
Lemmon (C/2023 H5),2021-Dec-04 05:29:54.289,2459552.729100567,8.4,11.2,8.0,5.0,0.03,,,156.204042065,-32.914970301,156.449807229,-33.021027702,-0.56189,-5.35367,,,,,-314312.22,-38727.27,237.708,,999,,21.699,21.594,99.78427,,293419.9,*,,,,,,111.03,0.0,,,166.098523,-39.741967,10.50527807011,-9.988886,10.6054789699157,-33.0500546,88.20307901,13.0022631,34.9948929,81.5055,/L,5.3237,80.0,0.0187,92.9394,291.033,199.797,5.28017,Ant,69.183127,173.2759964,-39.2893182,,,270.562682,20.588371,,0.0,0.153,0.461,0.463,0.147,84.535,0.2143267,0.486,6283.9263,8.73e-05,1.72,6.23,0.041922,259.6631,,5.3243,169.5495,-39.569
Lemmon (C/2023 H5),2021-Dec-05 05:29:54.289,2459553.729100567,8.4,11.2,8.0,5.0,0.03,,,156.198701935,-32.95043586,156.444611928,-33.056560903,-0.79349,-5.28288,,,,,-317661.29,-38389.96,237.352,,999,,21.693,21.59,99.78326,,296196.0,*,,,,,,111.69,0.0,,,166.092424,-39.716153,10.49950813221,-9.9897055,10.5863691431789,-33.1221554,88.04414743,13.0058298,35.0277004,82.2767,/L,5.3362,90.9,1.3064,92.1555,291.687,199.812,5.28406,Ant,69.183153,173.2926627,-39.3227102,,,270.580343,20.556652,,0.0,0.153,0.462,0.464,0.147,84.527,0.2149494,0.487,6274.7525,8.73e-05,1.71,6.22,0.041861,259.6895,,5.3367,169.5533,-39.5731
Lemmon (C/2023 H5),2021-Dec-06 05:29:54.289,2459554.729100567,8.4,11.2,8.0,5.0,0.03,,,156.191515839,-32.985419645,156.437567317,-33.091610155,-1.02574,-5.20869,,,,,-321032.53,-38077.03,236.984,,999,,21.687,21.585,99.78233,,298979.3,*,,,,,,112.34,0.0,,,166.086323,-39.690311,10.49373771998,-9.9905238,10.5672198464276,-33.1867233,87.88488759,13.0093998,35.0590734,83.0498,/L,5.3477,101.6,5.5575,91.3706,292.34,199.827,5.28633,Ant,69.183178,173.3072941,-39.3564031,,,270.596347,20.52445,,0.0,0.154,0.463,0.465,0.148,84.516,0.2155753,0.488,6265.5971,8.72e-05,1.71,6.21,0.0418,259.7159,,5.3482,169.556,-39.5774
Lemmon (C/2023 H5),2021-Dec-07 05:29:54.289,2459555.729100567,8.4,11.2,8.0,5.0,0.03,,,156.182477939,-33.019899164,156.428657999,-33.126148728,-1.25845,-5.13115,,,,,-324426.42,-37788.65,236.604,,999,,21.681,21.58,99.78148,,301769.6,*,,,,,,113.0,0.0,,,166.080219,-39.66444,10.48796683422,-9.991341,10.5480354341347,-33.2437561,87.7253357,13.012973,35.0890845,83.8249,/L,5.3583,111.7,12.3341,90.5847,292.994,199.84,5.28698,Ant,69.183204,173.3198589,-39.3903798,,,270.610679,20.491782,,0.0,0.154,0.464,0.466,0.148,84.502,0.2162044,0.489,6256.461,8.72e-05,1.7,6.19,0.041739,259.7424,,5.3587,169.5576,-39.5817
Lemmon (C/2023 H5),2021-Dec-08 05:29:54.289,2459556.729100567,8.4,11.2,8.0,5.0,0.03,,,156.171583558,-33.053852371,156.417873987,-33.160152557,-1.49152,-5.05035,,,,,-327843.46,-37524.97,236.213,,999,,21.676,21.575,99.7807,,304566.4,*,,,,,,113.65,0.0,,,166.074114,-39.638541,10.48219547575,-9.9921571,10.5288202455409,-33.2933048,87.56552784,13.0165495,35.1178533,84.6018,/L,5.3679,120.7,21.0062,89.798,293.648,199.853,5.28599,Ant,69.18323,173.3303298,-39.4246226,,,270.623325,20.458665,,0.0,0.154,0.465,0.466,0.148,84.485,0.2168362,0.489,6247.3452,8.71e-05,1.7,6.18,0.041678,259.7688,,5.3683,169.5582,-39.5861
Lemmon (C/2023 H5),2021-Dec-09 05:29:54.289,2459557.729100567,8.4,11.2,8.0,5.0,0.03,,,156.158828924,-33.087257677,156.405211316,-33.19360046,-1.72484,-4.96633,,,,,-331284.12,-37286.14,235.81,,999,,21.67,21.57,99.77999,,307369.3,*,,,,,,114.3,0.0,,,166.068006,-39.612612,10.47642364539,-9.9929719,10.509578581249,-33.335448,87.4054998,13.0201292,35.1455182,85.3804,/L,5.3766,128.1,30.8874,89.0106,294.302,199.864,5.28336,Ant,69.183256,173.3386862,-39.4591144,,,270.634271,20.425116,,0.0,0.154,0.465,0.467,0.148,84.464,0.2174707,0.49,6238.2505,8.71e-05,1.69,6.16,0.041617,259.7953,,5.3769,169.5577,-39.5906
Lemmon (C/2023 H5),2021-Dec-10 05:29:54.289,2459558.729100567,8.4,11.2,8.0,5.0,0.03,,,156.14421093,-33.120093886,156.39067057,-33.226473346,-1.95835,-4.87917,,,,,-334748.91,-37072.29,235.396,,999,,21.664,21.565,99.77936,,310178.0,*,,,,,,114.96,0.0,,,166.061897,-39.586655,10.47065134395,-9.9937856,10.4903146941299,-33.3702692,87.24528694,13.0237121,35.1722133,86.1606,/L,5.3843,133.1,41.3384,88.2226,294.957,199.875,5.2791,Ant,69.183282,173.3449129,-39.4938378,,,270.643506,20.391151,,0.0,0.154,0.466,0.468,0.148,84.44,0.2181077,0.491,6229.1779,8.7e-05,1.69,6.14,0.041557,259.8219,,5.3846,169.5562,-39.5952
Lemmon (C/2023 H5),2021-Dec-11 05:29:54.289,2459559.729100567,8.4,11.2,8.0,5.0,0.03,,,156.127726974,-33.152340103,156.374254753,-33.258753134,-2.192,-4.78888,,,,,-338238.3,-36883.54,234.97,,999,,21.658,21.56,99.77881,,312992.0,*,,,,,,115.62,0.0,,,166.055785,-39.560668,10.46487857226,-9.9945981,10.4710327911228,-33.3978423,87.08492424,13.0272983,35.1980547,86.9422,/L,5.3911,135.5,51.8198,87.4342,295.613,199.885,5.27318,Ant,69.183309,173.3489989,-39.5287756,,,270.651016,20.356787,,0.0,0.155,0.467,0.469,0.149,84.413,0.2187468,0.492,6220.1282,8.7e-05,1.69,6.13,0.041496,259.8484,,5.3913,169.5536,-39.5998
Lemmon (C/2023 H5),2021-Dec-12 05:29:54.289,2459560.729100567,8.4,11.2,8.0,5.0,0.03,,,156.109374858,-33.18397563,156.355967476,-33.290421865,-2.42573,-4.69551,,,,,-341752.8,-36719.99,234.534,,999,,21.652,21.555,99.77834,,315811.1,*,,,,,,116.27,0.0,,,166.049671,-39.534652,10.45910533112,-9.9954095,10.4517370408839,-33.4182255,86.92444638,13.0308878,35.2231369,87.7253,/L,5.3969,134.9,61.9017,86.6453,296.27,199.893,5.2656,Ant,69.183336,173.3509344,-39.5639106,,,270.656792,20.322041,,0.0,0.155,0.468,0.47,0.149,84.382,0.219388,0.493,6211.1023,8.69e-05,1.68,6.11,0.041436,259.875,,5.397,169.5499,-39.6045
Lemmon (C/2023 H5),2021-Dec-13 05:29:54.289,2459561.729100567,8.4,11.2,8.0,5.0,0.03,,,156.089152743,-33.214979891,156.335811836,-33.321461154,-2.65953,-4.59905,,,,,-345292.87,-36581.71,234.087,,999,,21.646,21.55,99.77795,,318634.7,*,,,,,,116.93,0.0,,,166.043554,-39.508608,10.45333162136,-9.9962196,10.4324315831097,-33.4314612,86.76388778,13.0344806,35.2475343,88.5096,/L,5.4017,131.7,71.2481,85.8561,296.929,199.901,5.25637,Ant,69.183362,173.35071,-39.5992255,,,270.660822,20.286928,,0.0,0.155,0.468,0.47,0.149,84.348,0.2200309,0.493,6202.1009,8.69e-05,1.68,6.09,0.041376,259.9016,,5.4018,169.5451,-39.6092
Lemmon (C/2023 H5),2021-Dec-14 05:29:54.289,2459562.729100567,8.4,11.2,8.0,5.0,0.03,,,156.067059148,-33.245332365,156.313789874,-33.351851926,-2.89333,-4.49952,,,,,-348858.97,-36468.76,233.629,,999,,21.64,21.545,99.77764,,321462.7,*,,,,,,117.59,0.0,,,166.037436,-39.482534,10.44755744381,-9.9970286,10.4131205371257,-33.437578,86.60328271,13.0380766,35.2713051,89.2952,/L,5.4056,126.6,79.5933,85.0668,297.589,199.907,5.24548,Ant,69.183389,173.3483155,-39.6347031,,,270.663095,20.251466,,0.0,0.155,0.469,0.471,0.149,84.311,0.2206756,0.494,6193.1249,8.68e-05,1.67,6.07,0.041316,259.9283,,5.4056,169.5392,-39.614
Lemmon (C/2023 H5),2021-Dec-15 05:29:54.289,2459563.729100567,8.4,11.2,8.0,5.0,0.03,,,156.043092951,-33.275012545,156.289902413,-33.381574335,-3.12711,-4.39691,,,,,-352451.56,-36381.18,233.161,,999,,21.634,21.54,99.77741,,324294.6,*,,,,,,118.25,0.0,,,166.031315,-39.456431,10.4417827993,-9.9978363,10.3938080088833,-33.4365941,86.44266531,13.0416759,35.2944957,90.0818,/L,5.4084,120.0,86.7219,84.2773,298.251,199.912,5.23292,Ant,69.183416,173.3437393,-39.6703257,,,270.663601,20.215669,,0.0,0.156,0.47,0.472,0.149,84.27,0.2213216,0.495,6184.175,8.68e-05,1.67,6.05,0.041256,259.9549,,5.4084,169.5322,-39.6188
Lemmon (C/2023 H5),2021-Dec-16 05:29:54.289,2459564.729100567,8.4,11.2,8.0,5.0,0.03,,,156.017253404,-33.303999907,156.264149065,-33.41060776,-3.36083,-4.29121,,,,,-356071.05,-36318.99,232.682,,999,,21.628,21.535,99.77726,,327130.0,*,,,,,,118.92,0.0,,,166.025192,-39.430299,10.43600768865,-9.9986429,10.3744980964813,-33.4285187,86.28206967,13.0452785,35.3171431,90.8695,/L,5.4103,112.6,92.4545,83.4879,298.915,199.917,5.21868,Ant,69.183443,173.3369685,-39.7060758,,,270.66233,20.179556,,0.0,0.156,0.471,0.473,0.149,84.227,0.221969,0.496,6175.252,8.67e-05,1.66,6.03,0.041197,259.9816,,5.4102,169.5241,-39.6236
Lemmon (C/2023 H5),2021-Dec-17 05:29:54.289,2459565.729100567,8.4,11.2,8.0,5.0,0.03,,,155.989540143,-33.332273879,156.236528365,-33.438930868,-3.59443,-4.18243,,,,,-359717.86,-36282.2,232.193,,999,,21.622,21.53,99.77719,,329968.7,*,,,,,,119.58,0.0,,,166.019068,-39.404137,10.4302321127,-9.9994482,10.3551948947589,-33.4133539,86.12152983,13.0488843,35.3392771,91.658,/L,5.4112,104.7,96.643,82.6986,299.581,199.92,5.20277,Ant,69.183471,173.3279887,-39.7419355,,,270.659272,20.143142,,0.0,0.156,0.471,0.474,0.15,84.179,0.2226174,0.497,6166.3566,8.67e-05,1.65,6.01,0.041138,260.0084,,5.411,169.5149,-39.6284
Lemmon (C/2023 H5),2021-Dec-18 05:29:54.289,2459566.729100567,8.4,11.2,8.0,5.0,0.03,,,155.959953204,-33.359813817,156.207038005,-33.466521714,-3.82789,-4.07055,,,,,-363392.37,-36270.79,231.694,,999,,21.616,21.524,99.77721,,332810.2,*,,,,,,120.25,0.0,,,166.01294,-39.377946,10.42445607229,-10.0002523,10.3359024995884,-33.3910941,85.96107988,13.0524935,35.3609197,92.4473,/L,5.411,96.4,99.171,81.9096,300.25,199.922,5.18518,Ant,69.183498,173.316784,-39.7778867,,,270.654417,20.106443,,0.0,0.157,0.472,0.474,0.15,84.129,0.2232667,0.498,6157.4896,8.66e-05,1.65,5.99,0.041078,260.0351,,5.4108,169.5045,-39.6332
Lemmon (C/2023 H5),2021-Dec-19 05:29:54.289,2459567.729100567,8.4,11.2,8.0,5.0,0.03,,,155.928493032,-33.386598979,156.175675173,-33.493357894,-4.06114,-3.95554,,,,,-367094.94,-36284.74,231.185,,999,,21.61,21.519,99.77731,,335654.2,*,,,,,,120.93,0.0,,,166.006811,-39.351726,10.41867956826,-10.0010552,10.3166250123484,-33.3617256,85.8007539,13.056106,35.3820855,93.2373,/L,5.4099,87.9,99.9579,81.1208,300.922,199.923,5.16591,Ant,69.183526,173.3033374,-39.8139112,,,270.647756,20.069476,,0.0,0.157,0.473,0.475,0.15,84.075,0.2239168,0.498,6148.6516,8.66e-05,1.64,5.97,0.041019,260.0619,,5.4096,169.4931,-39.638
Lemmon (C/2023 H5),2021-Dec-20 05:29:54.289,2459568.729100567,8.4,11.2,8.0,5.0,0.03,,,155.895160505,-33.412608496,156.142437028,-33.519416747,-4.29414,-3.8374,,,,,-370825.9,-36324.02,230.666,,999,,21.604,21.514,99.77748,,338500.4,*,,,,,,121.6,0.0,,,166.00068,-39.325476,10.41290260145,-10.0018569,10.29736654483,-33.325226,85.64058611,13.0597217,35.4027804,94.0279,/L,5.4078,79.5,98.9651,80.3326,301.597,199.923,5.14496,Ant,69.183553,173.2876311,-39.8499902,,,270.63928,20.032258,,0.0,0.157,0.474,0.476,0.15,84.018,0.2245674,0.499,6139.8433,8.65e-05,1.64,5.95,0.040961,260.0887,,5.4075,169.4805,-39.6427
Lemmon (C/2023 H5),2021-Dec-21 05:29:54.289,2459569.729100567,8.4,11.2,8.0,5.0,0.03,,,155.859956954,-33.437821349,156.10732124,-33.54467558,-4.52685,-3.71608,,,,,-374585.55,-36388.58,230.137,,999,,21.598,21.508,99.77775,,341348.2,*,,,,,,122.28,0.0,,,165.994546,-39.299197,10.40712517271,-10.0026574,10.27813122459,-33.2815631,85.48061083,13.0633408,35.4230004,94.819,/L,5.4047,71.3,96.1989,79.5449,302.276,199.921,5.12231,Ant,69.183581,173.2696472,-39.8861048,,,270.628979,19.994805,,0.0,0.158,0.474,0.477,0.15,83.958,0.2252184,0.5,6131.0656,8.65e-05,1.63,5.93,0.040902,260.1156,,5.4043,169.4668,-39.6475
Lemmon (C/2023 H5),2021-Dec-22 05:29:54.289,2459570.729100567,8.4,11.2,8.0,5.0,0.03,,,155.822884201,-33.462216337,156.070326592,-33.5691119,-4.7592,-3.59157,,,,,-378374.18,-36478.37,229.598,,999,,21.592,21.503,99.77809,,344197.4,*,,,,,,122.96,0.0,,,165.98841,-39.272888,10.4013472829,-10.0034566,10.2589232006085,-33.2306947,85.32086257,13.0669632,35.4427317,95.6104,/L,5.4005,63.5,91.7131,78.7578,302.958,199.919,5.09798,Ant,69.183609,173.249368,-39.9222357,,,270.616846,19.957135,,0.0,0.158,0.475,0.478,0.151,83.895,0.2258696,0.501,6122.319,8.64e-05,1.62,5.91,0.040844,260.1424,,5.4001,169.4519,-39.6522
Lemmon (C/2023 H5),2021-Dec-23 05:29:54.289,2459571.729100567,8.4,11.2,8.0,5.0,0.03,,,155.783944602,-33.485772064,156.031453501,-33.59270361,-4.99114,-3.46384,,,,,-382192.03,-36593.31,229.05,,999,,21.586,21.498,99.77852,,347047.6,*,,,,,,123.65,0.0,,,165.982272,-39.246549,10.39556893287,-10.0042545,10.2397466490809,-33.1725687,85.16137605,13.0705889,35.4619499,96.4021,/L,5.3954,56.5,85.608,77.9715,303.645,199.915,5.07195,Ant,69.183637,173.2267772,-39.9583631,,,270.602871,19.919265,,0.0,0.158,0.476,0.478,0.151,83.828,0.2265209,0.501,6113.6042,8.64e-05,1.62,5.88,0.040786,260.1694,,5.3949,169.436,-39.6568
Lemmon (C/2023 H5),2021-Dec-24 05:29:54.289,2459572.729100567,8.4,11.2,8.0,5.0,0.03,,,155.743141096,-33.508466911,155.990704469,-33.615429146,-5.22258,-3.33285,,,,,-386039.31,-36733.33,228.492,,999,,21.58,21.492,99.77903,,349898.4,*,,,,,,124.34,0.0,,,165.976131,-39.220181,10.38979012349,-10.0050512,10.2206057792782,-33.1071228,85.00218629,13.0742179,35.4806192,97.194,/L,5.3892,50.6,78.0308,77.1862,304.335,199.91,5.04423,Ant,69.183666,173.2018599,-39.994467,,,270.587046,19.881211,,0.0,0.159,0.476,0.479,0.151,83.758,0.2271721,0.502,6104.9218,8.63e-05,1.61,5.86,0.040728,260.1963,,5.3887,169.4188,-39.6614
Lemmon (C/2023 H5),2021-Dec-25 05:29:54.289,2459573.729100567,8.4,11.2,8.0,5.0,0.03,,,155.700477262,-33.530279027,155.948084392,-33.637267549,-5.45347,-3.19856,,,,,-389916.2,-36898.35,227.925,,999,,21.574,21.487,99.77962,,352749.3,*,,,,,,125.03,0.0,,,165.969989,-39.193783,10.38401085562,-10.0058466,10.2015048396045,-33.0342836,84.84332862,13.0778502,35.4986915,97.9859,/L,5.3821,46.5,69.1781,76.4018,305.031,199.904,5.01481,Ant,69.183694,173.1746037,-40.0305267,,,270.569363,19.842992,,0.0,0.159,0.477,0.48,0.151,83.685,0.2278229,0.503,6096.2727,8.63e-05,1.61,5.84,0.04067,260.2232,,5.3815,169.4005,-39.6659
Lemmon (C/2023 H5),2021-Dec-26 05:29:54.289,2459574.729100567,8.4,11.2,8.0,5.0,0.03,,,155.655957393,-33.551186307,155.903600701,-33.658198442,-5.68371,-3.06093,,,,,-393822.85,-37088.28,227.348,,999,,21.568,21.481,99.78029,,355599.9,*,,,,,,125.73,0.0,,,165.963844,-39.167356,10.37823113013,-10.0066408,10.1824481241627,-32.953966,84.68483875,13.0814859,35.5161041,98.7777,/L,5.3739,44.9,59.3046,75.6186,305.731,199.896,4.9837,Ant,69.183723,173.1449987,-40.066521,,,270.549814,19.804627,,0.0,0.16,0.478,0.481,0.151,83.608,0.2284733,0.504,6087.6573,8.62e-05,1.6,5.81,0.040612,260.2502,,5.3732,169.3811,-39.6703
Lemmon (C/2023 H5),2021-Dec-27 05:29:54.289,2459575.729100567,8.4,11.2,8.0,5.0,0.03,,,155.609586572,-33.571166383,155.857263278,-33.678201884,-5.91321,-2.91993,,,,,-397759.33,-37303.0,226.762,,999,,21.562,21.476,99.78105,,358449.8,*,,,,,,126.44,0.0,,,165.957697,-39.140898,10.37245094791,-10.0074337,10.1634399801707,-32.8660709,84.52675284,13.0851248,35.5327761,99.5694,/L,5.3647,46.2,48.7382,74.8366,306.436,199.888,4.95088,Ant,69.183752,173.1130381,-40.1024283,,,270.528393,19.766132,,0.0,0.16,0.479,0.481,0.152,83.528,0.229123,0.505,6079.0764,8.62e-05,1.59,5.79,0.040555,260.2773,,5.364,169.3605,-39.6747
