targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-05 13:07:11.521,2459220.046661123,9.7,,5.25,,54.231340604,-6.028626276,54.490389795,-5.962226331,-3.64897,0.661391,,,,,424801.645,59703.336,112.737,,999,,23.591,,99.96654,,437457.8,*,,,,,,238.83,0.0,,,52.437967,-24.059672,22.91539502641,7.9093503,22.386171418577,30.3678959,186.18011049,8.8189891,34.667959,121.5161,/T,2.0937,131.5,59.7166,56.6424,58.83,310.18,2.04841,Eri,69.184042,50.5281749,-24.6654597,,,192.35407,-45.401454,,0.0,0.507,0.515,0.72,0.059,-45.49,0.1330158,0.723,12213.2611,6.02e-05,1.7,6.2,0.081478,127.2912,,2.0963,51.3388,-24.3664
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-06 13:07:11.521,2459221.046661123,9.7,,5.25,,54.207180559,-6.024087667,54.466182386,-5.957685509,-3.55728,0.712014,,,,,421445.422,59286.425,112.0,,999,,23.593,,99.9659,,434187.1,*,,,,,,239.42,0.0,,,52.441224,-24.064453,22.91996242385,7.9087632,22.4037915709577,30.6495911,186.32665283,8.818122,34.7484319,120.6075,/T,2.1135,143.2,48.468,57.5319,59.421,310.159,2.06192,Eri,69.184071,50.5038227,-24.6549478,,,192.329961,-45.419192,,0.0,0.506,0.515,0.72,0.059,-45.507,0.132817,0.722,12222.4542,6.02e-05,1.7,6.17,0.081539,127.2967,,2.1161,51.3282,-24.3636
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-07 13:07:11.521,2459222.046661123,9.7,,5.25,,54.183639137,-6.019212156,54.442598959,-5.952811949,-3.46429,0.762167,,,,,418111.326,58844.151,111.28,,999,,23.595,,99.96528,,430908.6,*,,,,,,240.0,0.0,,,52.444481,-24.069233,22.92452947805,7.9081763,22.4215723503733,30.9241104,186.47453107,8.8172551,34.8277325,119.6968,/T,2.1328,152.9,37.1598,58.4241,60.002,310.139,2.07476,Eri,69.184101,50.4802294,-24.6442641,,,192.305912,-45.436228,,0.0,0.505,0.515,0.719,0.059,-45.524,0.1326171,0.721,12231.6097,6.02e-05,1.69,6.14,0.081601,127.3022,,2.1353,51.3181,-24.3607
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-08 13:07:11.521,2459223.046661123,9.7,,5.25,,54.160724962,-6.014002935,54.41965409,-5.947605644,-3.37003,0.811828,,,,,414798.705,58376.732,110.576,,999,,23.597,,99.96467,,427622.6,*,,,,,,240.57,0.0,,,52.447737,-24.074011,22.9290961892,7.9075894,22.4395095452576,31.1912163,186.62371017,8.8163886,34.9056828,118.7841,/T,2.1516,157.9,26.4155,59.3187,60.571,310.121,2.08692,Eri,69.18413,50.4574094,-24.6334142,,,192.281936,-45.452555,,0.0,0.505,0.514,0.718,0.059,-45.54,0.1324161,0.721,12240.7263,6.02e-05,1.68,6.12,0.081661,127.3077,,2.1541,51.3083,-24.3578
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-09 13:07:11.521,2459224.046661123,9.7,,5.25,,54.138446529,-6.008463366,54.397359386,-5.942066442,-3.27452,0.860969,,,,,411506.903,57884.403,109.889,,999,,23.599,,99.96407,,424330.0,*,,,,,,241.13,0.0,,,52.450991,-24.078786,22.93366255749,7.9070027,22.4575987998332,31.4506488,186.77415391,8.8155224,34.9820984,117.8694,/T,2.1699,154.8,16.8679,60.2157,61.13,310.104,2.09841,Eri,69.184159,50.4353742,-24.6224037,,,192.258045,-45.46817,,0.0,0.504,0.514,0.718,0.059,-45.554,0.1322141,0.72,12249.8023,6.02e-05,1.68,6.09,0.081722,127.3131,,2.1723,51.2988,-24.3547
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-10 13:07:11.521,2459225.046661123,9.7,,5.25,,54.11681213,-6.002597014,54.375722214,-5.936195101,-3.17778,0.909556,,,,,408235.267,57367.413,109.217,,999,,23.602,,99.96348,,421031.1,*,,,,,,241.68,0.0,,,52.454245,-24.08356,22.93822858309,7.9064161,22.475835605251,31.7021408,186.9258248,8.8146565,35.0568044,116.9531,/T,2.1877,145.7,9.1011,61.1149,61.679,310.088,2.10922,Eri,69.184189,50.41413,-24.6112384,,,192.234249,-45.483066,,0.0,0.504,0.514,0.717,0.059,-45.569,0.1320113,0.719,12258.8362,6.03e-05,1.67,6.06,0.081782,127.3186,,2.1901,51.2898,-24.3516
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-11 13:07:11.521,2459226.046661123,9.7,,5.25,,54.09582976,-5.996407678,54.35474563,-5.929994228,-3.07989,0.957554,,,,,404983.146,56826.02,108.561,,999,,23.604,,99.9629,,417726.7,*,,,,,,242.22,0.0,,,52.457497,-24.088332,22.94279426618,7.9058296,22.4942153010537,31.9454382,187.07868406,8.8137909,35.1296519,116.0352,/T,2.205,134.1,3.5822,62.0162,62.218,310.073,2.11935,Eri,69.184218,50.3936782,-24.5999243,,,192.21056,-45.497239,,0.0,0.503,0.513,0.716,0.059,-45.582,0.1318076,0.719,12267.8265,6.03e-05,1.66,6.03,0.081842,127.3241,,2.2073,51.2812,-24.3484
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-12 13:07:11.521,2459227.046661123,9.7,,5.25,,54.075507032,-5.989899404,54.334429731,-5.923468675,-2.98089,1.004923,,,,,401749.887,56260.483,107.92,,999,,23.606,,99.96234,,414417.1,*,,,,,,242.76,0.0,,,52.460749,-24.093102,22.94735960696,7.9052432,22.5127330890397,32.1803215,187.23269181,8.8129256,35.2005353,115.1159,/T,2.2218,121.6,0.5987,62.9194,62.749,310.06,2.12879,Eri,69.184248,50.3740172,-24.5884674,,,192.18699,-45.510685,,0.0,0.503,0.513,0.716,0.059,-45.595,0.1316032,0.718,12276.7717,6.03e-05,1.65,6.0,0.081902,127.3296,,2.224,51.2729,-24.3452
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-13 13:07:11.521,2459228.046661123,9.7,,5.25,,54.055851096,-5.983076482,54.314773946,-5.916625231,-2.88086,1.051629,,,,,398534.839,55671.063,107.294,,999,,23.608,,99.96179,,411103.1,*,,,,,,243.28,0.0,,,52.463999,-24.097869,22.9519246056,7.9046568,22.5313840587796,32.4066238,187.3878072,8.8120606,35.269401,114.1953,/T,2.238,108.9,0.2246,63.8244,63.271,310.047,2.13754,Eri,69.184277,50.3551443,-24.5768739,,,192.16355,-45.5234,,0.0,0.502,0.513,0.715,0.058,-45.607,0.1313981,0.717,12285.6702,6.03e-05,1.64,5.97,0.081961,127.3351,,2.2401,51.2651,-24.3418
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-14 13:07:11.521,2459229.046661123,9.7,,5.25,,54.03686859,-5.975943434,54.295779264,-5.909471695,-2.77987,1.09764,,,,,395337.34,55058.023,106.683,,999,,23.611,,99.96126,,407785.0,*,,,,,,243.79,0.0,,,52.467249,-24.102635,22.95648926229,7.9040706,22.5501632207001,32.6242383,187.54398872,8.8111959,35.3362481,113.2736,/T,2.2536,96.2,2.3269,64.731,63.785,310.037,2.1456,Eri,69.184306,50.337059,-24.5651502,,,192.140252,-45.535382,,0.0,0.501,0.512,0.714,0.058,-45.618,0.1311925,0.717,12294.5206,6.03e-05,1.63,5.93,0.08202,127.3405,,2.2557,51.2576,-24.3384
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-15 13:07:11.521,2459230.046661123,9.7,,5.25,,54.018565622,-5.968504973,54.277449462,-5.902015833,-2.67802,1.142929,,,,,392156.711,54421.637,106.087,,999,,23.613,,99.96074,,404463.3,*,,,,,,244.3,0.0,,,52.470497,-24.107399,22.96105357722,7.9034844,22.5690655405496,32.8331157,187.70119452,8.8103314,35.4011184,112.3509,/T,2.2687,83.8,6.6123,65.6391,64.291,310.027,2.15298,Eri,69.184336,50.3197638,-24.5533024,,,192.117108,-45.546628,,0.0,0.501,0.512,0.714,0.058,-45.628,0.1309863,0.716,12303.3214,6.04e-05,1.62,5.9,0.082079,127.346,,2.2707,51.2505,-24.335
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-16 13:07:11.521,2459231.046661123,9.7,,5.25,,54.000947784,-5.96076597,54.259791068,-5.894264608,-2.57537,1.187476,,,,,388992.261,53762.187,105.505,,999,,23.615,,99.96024,,401138.6,*,,,,,,244.8,0.0,,,52.473744,-24.112161,22.96561755057,7.9028984,22.5880859693712,33.0332521,187.85938261,8.8094672,35.4640821,111.4274,/T,2.2832,71.8,12.6937,66.5486,64.79,310.019,2.15966,Eri,69.184365,50.3032644,-24.5413371,,,192.094128,-45.557135,,0.0,0.5,0.511,0.713,0.058,-45.638,0.1307797,0.716,12312.0713,6.04e-05,1.61,5.86,0.082137,127.3515,,2.2851,51.2439,-24.3314
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-17 13:07:11.521,2459232.046661123,9.7,,5.25,,53.984020187,-5.952731417,54.242812475,-5.88622388,-2.47199,1.231266,,,,,385843.277,53079.975,104.938,,999,,23.617,,99.95976,,397811.2,*,,,,,,245.29,0.0,,,52.476991,-24.116921,22.97018118251,7.9023124,22.6072194654633,33.2246738,188.01851104,8.8086033,35.5252221,110.5031,/T,2.2971,60.3,20.1543,67.4594,65.283,310.012,2.16566,Eri,69.184393,50.2875684,-24.5292605,,,192.071323,-45.566903,,0.0,0.5,0.511,0.712,0.058,-45.646,0.1305727,0.715,12320.7689,6.04e-05,1.6,5.83,0.082195,127.3569,,2.299,51.2376,-24.3278
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-18 13:07:11.521,2459233.046661123,9.7,,5.25,,53.967787504,-5.944406394,54.226522783,-5.877898495,-2.36794,1.274288,,,,,382709.03,52375.312,104.385,,999,,23.62,,99.95929,,394481.4,*,,,,,,245.78,0.0,,,52.480236,-24.121679,22.97474447324,7.9017265,22.6264610077773,33.407424,188.17853807,8.8077397,35.5846225,109.5782,/T,2.3105,49.3,28.595,68.3714,65.768,310.006,2.17096,Eri,69.184422,50.2726844,-24.5170788,,,192.048704,-45.57593,,0.0,0.499,0.511,0.712,0.058,-45.654,0.1303655,0.714,12329.413,6.04e-05,1.59,5.79,0.082253,127.3624,,2.3122,51.2318,-24.3242
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-19 13:07:11.521,2459234.046661123,9.7,,5.25,,53.952254008,-5.93579605,54.210930847,-5.869292572,-2.26328,1.316531,,,,,379588.78,51648.525,103.846,,999,,23.622,,99.95884,,391149.8,*,,,,,,246.26,0.0,,,52.483481,-24.126435,22.97930742292,7.9011407,22.6458056024176,33.5815525,188.33942216,8.8068763,35.6423621,108.6527,/T,2.3232,39.1,37.6578,69.2845,66.248,310.001,2.17558,Eri,69.184451,50.2586202,-24.5047985,,,192.026282,-45.584216,,0.0,0.499,0.51,0.711,0.058,-45.661,0.1301581,0.714,12338.0022,6.04e-05,1.58,5.75,0.08231,127.3679,,2.3249,51.2264,-24.3205
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-20 13:07:11.521,2459235.046661123,9.7,,5.25,,53.937423611,-5.926905586,54.196044677,-5.860409794,-2.15807,1.357991,,,,,376481.776,50899.952,103.322,,999,,23.624,,99.95841,,387816.7,*,,,,,,246.74,0.0,,,52.486724,-24.131189,22.98387003173,7.9005549,22.6652482848627,33.7471106,188.50112202,8.8060132,35.6985122,107.7269,/T,2.3354,30.2,47.0298,70.1985,66.722,309.998,2.1795,Eri,69.184479,50.2453832,-24.4924256,,,192.004066,-45.591759,,0.0,0.498,0.51,0.711,0.058,-45.668,0.1299506,0.713,12346.5353,6.04e-05,1.57,5.71,0.082367,127.3733,,2.337,51.2213,-24.3167
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-21 13:07:11.521,2459236.046661123,9.7,,5.25,,53.923299886,-5.917740249,54.181871101,-5.85125366,-2.05234,1.398659,,,,,373387.262,50129.94,102.81,,999,,23.627,,99.958,,384482.3,*,,,,,,247.21,0.0,,,52.489966,-24.135941,22.98843229985,7.8999693,22.684784120457,33.9041505,188.66359661,8.8051504,35.7531378,106.8006,/T,2.347,23.8,56.4328,71.1135,67.19,309.995,2.18274,Eri,69.184507,50.2329788,-24.4799663,,,191.982066,-45.598561,,0.0,0.498,0.509,0.71,0.058,-45.673,0.129743,0.712,12355.0111,6.05e-05,1.56,5.67,0.082424,127.3788,,2.3485,51.2167,-24.3129
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-22 13:07:11.521,2459237.046661123,9.7,,5.25,,53.909886088,-5.908305317,54.168415606,-5.84182766,-1.94615,1.438533,,,,,370304.478,49338.842,102.313,,999,,23.629,,99.95761,,381147.0,*,,,,,,247.67,0.0,,,52.493208,-24.140691,22.99299422746,7.8993837,22.7044082051067,34.0527263,188.82680514,8.8042879,35.8063008,105.8742,/T,2.358,22.0,65.6061,72.0293,67.653,309.994,2.1853,Eri,69.184535,50.2214115,-24.4674268,,,191.960293,-45.604621,,0.0,0.497,0.509,0.709,0.058,-45.678,0.1295354,0.712,12363.4286,6.05e-05,1.55,5.63,0.08248,127.3842,,2.3594,51.2125,-24.3091
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-23 13:07:11.521,2459238.046661123,9.7,,5.25,,53.897185161,-5.898606102,54.155682207,-5.832135419,-1.83954,1.477608,,,,,367232.663,48527.019,101.829,,999,,23.631,,99.95724,,377811.1,*,,,,,,248.13,0.0,,,52.496448,-24.145439,22.99755581474,7.8987982,22.7241156673538,34.1928975,188.99070711,8.8034256,35.8580642,104.9475,/T,2.3683,26.0,74.2879,72.9459,68.111,309.995,2.18717,Eri,69.184562,50.2106836,-24.454813,,,191.938755,-45.609941,,0.0,0.497,0.509,0.709,0.058,-45.682,0.129328,0.711,12371.7865,6.05e-05,1.54,5.59,0.082536,127.3897,,2.3697,51.2087,-24.3052
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-24 13:07:11.521,2459239.046661123,9.7,,5.25,,53.885199758,-5.888647933,54.143673304,-5.822180856,-1.73255,1.515882,,,,,364171.058,47694.835,101.359,,999,,23.634,,99.95689,,374474.8,*,,,,,,248.58,0.0,,,52.499687,-24.150185,23.00211706186,7.8982128,22.7439016722476,34.3247314,189.15526229,8.8025636,35.9084951,104.0208,/T,2.3781,33.8,82.1992,73.8632,68.565,309.996,2.18835,Eri,69.18459,50.2007958,-24.4421309,,,191.917463,-45.614519,,0.0,0.496,0.508,0.708,0.058,-45.685,0.1291207,0.71,12380.0837,6.05e-05,1.53,5.55,0.082591,127.3951,,2.3794,51.2053,-24.3013
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-25 13:07:11.521,2459240.046661123,9.7,,5.25,,53.873932255,-5.878436147,54.132389543,-5.811968368,-1.62522,1.553354,,,,,361118.903,46842.657,100.902,,999,,23.636,,99.95656,,371138.4,*,,,,,,249.03,0.0,,,52.502925,-24.15493,23.00667796901,7.8976275,22.76376142671,34.4483058,189.32043083,8.8017018,35.9576674,103.094,/T,2.3872,43.6,89.0352,74.7812,69.014,309.999,2.18886,Eri,69.184617,50.1917469,-24.4293864,,,191.896425,-45.618359,,0.0,0.496,0.508,0.707,0.058,-45.688,0.1289136,0.71,12388.3192,6.05e-05,1.52,5.51,0.082646,127.4006,,2.3885,51.2024,-24.2974
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-26 13:07:11.521,2459241.046661123,9.7,,5.25,,53.863384772,-5.867976076,54.12182979,-5.801503052,-1.5176,1.590028,,,,,358075.443,45970.854,100.459,,999,,23.638,,99.95625,,367802.2,*,,,,,,249.48,0.0,,,52.506163,-24.159672,23.01123853638,7.8970423,22.7836901853473,34.5637078,189.48617327,8.8008404,36.0056608,102.1673,/T,2.3958,54.6,94.4679,75.6996,69.46,310.002,2.18869,Eri,69.184644,50.1835336,-24.4165854,,,191.87565,-45.621461,,0.0,0.495,0.507,0.707,0.058,-45.689,0.1287069,0.709,12396.492,6.05e-05,1.5,5.46,0.0827,127.406,,2.3969,51.1998,-24.2934
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-27 13:07:11.521,2459242.046661123,9.7,,5.25,,53.853559211,-5.857273028,54.111991397,-5.790790917,-1.4097,1.625907,,,,,355039.927,45079.791,100.028,,999,,23.641,,99.95597,,364466.3,*,,,,,,249.92,0.0,,,52.509399,-24.164412,23.01579876417,7.8964573,22.8036832549435,34.6710299,189.65245056,8.7999792,36.0525572,101.2407,/T,2.4037,66.3,98.1642,76.6186,69.902,310.007,2.18785,Eri,69.18467,50.1761511,-24.4037335,,,191.855147,-45.623825,,0.0,0.495,0.507,0.706,0.058,-45.69,0.1285005,0.708,12404.601,6.06e-05,1.49,5.42,0.082755,127.4114,,2.4048,51.1977,-24.2894
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-28 13:07:11.521,2459243.046661123,9.7,,5.25,,53.844457295,-5.846332272,54.102870913,-5.779838956,-1.30156,1.660999,,,,,352011.61,44169.829,99.611,,999,,23.643,,99.9557,,361131.1,*,,,,,,250.36,0.0,,,52.512634,-24.169151,23.02035865257,7.8958724,22.8237359953294,34.7703616,189.81922411,8.7991184,36.0984331,100.3142,/T,2.411,78.4,99.8184,77.538,70.34,310.014,2.18633,Eri,69.184697,50.1695937,-24.3908364,,,191.834924,-45.625455,,0.0,0.495,0.506,0.706,0.058,-45.69,0.1282946,0.708,12412.6453,6.06e-05,1.48,5.38,0.082808,127.4169,,2.412,51.1959,-24.2853
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-29 13:07:11.521,2459244.046661123,9.7,,5.25,,53.836080627,-5.835159023,54.094465282,-5.768654961,-1.19317,1.695312,,,,,348989.758,43241.321,99.207,,999,,23.645,,99.95546,,357796.5,*,,,,,,250.8,0.0,,,52.515868,-24.173887,23.0249182018,7.8952876,22.8438438142831,34.8617772,189.98645574,8.7982578,36.1433491,99.3879,/T,2.4177,90.9,99.1972,78.4578,70.775,310.021,2.18415,Eri,69.184723,50.1638563,-24.3778996,,,191.81499,-45.626352,,0.0,0.494,0.506,0.705,0.058,-45.69,0.1280892,0.707,12420.6238,6.06e-05,1.47,5.33,0.082861,127.4223,,2.4186,51.1946,-24.2812
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-30 13:07:11.521,2459245.046661123,9.7,,5.25,,53.828430732,-5.823758441,54.086773296,-5.757247021,-1.08457,1.728855,,,,,345973.647,42294.617,98.816,,999,,23.648,,99.95524,,354463.0,*,,,,,,251.23,0.0,,,52.519101,-24.178621,23.02947741205,7.894703,22.8640021548945,34.9453224,190.15410755,8.7973976,36.1873371,98.4619,/T,2.4238,103.6,96.1869,79.3779,71.207,310.029,2.18129,Eri,69.184749,50.1589358,-24.3649286,,,191.795353,-45.626517,,0.0,0.494,0.506,0.704,0.058,-45.688,0.1278844,0.707,12428.5356,6.06e-05,1.45,5.29,0.082914,127.4278,,2.4246,51.1937,-24.2772
Lemmon-Siding Spring (C/2008 FK7,2021-Jan-31 13:07:11.521,2459246.046661123,9.7,,5.25,,53.821509111,-5.812135632,54.079796777,-5.745622759,-0.97573,1.761635,,,,,342962.57,41330.065,98.438,,999,,23.65,,99.95504,,351130.5,*,,,,,,251.66,0.0,,,52.522334,-24.183354,23.03403628355,7.8941186,22.8842064754564,35.0210026,190.32214176,8.7965377,36.2303913,97.5362,/T,2.4292,116.4,90.8287,80.2983,71.636,310.039,2.17778,Eri,69.184775,50.1548329,-24.3519288,,,191.77602,-45.625951,,0.0,0.493,0.505,0.704,0.058,-45.686,0.1276802,0.706,12436.3798,6.06e-05,1.44,5.24,0.082967,127.4332,,2.4299,51.1933,-24.2731
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-01 13:07:11.521,2459247.046661123,9.7,,5.25,,53.815317259,-5.800295671,54.073540927,-5.733788557,-0.86667,1.793654,,,,,339955.838,40348.013,98.073,,999,,23.652,,99.95486,,347799.3,*,,,,,,252.08,0.0,,,52.525565,-24.188085,23.03859481652,7.8935344,22.9044522239813,35.0887763,190.49052052,8.7956781,36.2724621,96.6109,/T,2.434,129.0,83.3328,81.219,72.063,310.05,2.1736,Eri,69.184801,50.1515519,-24.3389055,,,191.757001,-45.624657,,0.0,0.493,0.505,0.703,0.058,-45.683,0.1274767,0.705,12444.1554,6.06e-05,1.43,5.19,0.083018,127.4386,,2.4347,51.1932,-24.2689
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-02 13:07:11.521,2459248.046661123,9.7,,5.25,,53.809856668,-5.788243626,54.068013555,-5.721749106,-0.75739,1.824911,,,,,336952.785,39348.82,97.721,,999,,23.655,,99.95471,,344469.6,*,,,,,,252.51,0.0,,,52.528795,-24.192813,23.04315301118,7.8929503,22.9247348110401,35.148556,190.65920565,8.7948189,36.3134577,95.686,/T,2.4382,141.0,74.0661,82.1398,72.488,310.061,2.16876,Eri,69.184826,50.1490998,-24.325864,,,191.738302,-45.622637,,0.0,0.493,0.504,0.702,0.058,-45.679,0.1272739,0.705,12451.8614,6.06e-05,1.42,5.15,0.08307,127.444,,2.4388,51.1935,-24.2648
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-03 13:07:11.521,2459249.046661123,9.7,,5.25,,53.805128805,-5.775984597,54.063223355,-5.709507472,-0.64788,1.855399,,,,,333952.767,38332.856,97.382,,999,,23.657,,99.95458,,341141.5,*,,,,,,252.93,0.0,,,52.532024,-24.19754,23.04771086776,7.8923664,22.9450495850541,35.2002158,190.82815847,8.79396,36.3532511,94.7615,/T,2.4418,151.4,63.5194,83.0608,72.911,310.074,2.16326,Eri,69.184851,50.1474849,-24.3128096,,,191.719931,-45.619892,,0.0,0.492,0.504,0.702,0.058,-45.674,0.127072,0.704,12459.4969,6.07e-05,1.4,5.1,0.083121,127.4495,,2.4423,51.1943,-24.2607
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-04 13:07:11.521,2459250.046661123,9.7,,5.25,,53.801135064,-5.763523748,54.059177842,-5.697065663,-0.53817,1.885105,,,,,330955.171,37300.504,97.056,,999,,23.66,,99.95447,,337815.3,*,,,,,,253.35,0.0,,,52.535252,-24.202265,23.05226838651,7.8917827,22.9653918133508,35.243603,190.99733963,8.7931015,36.3916903,93.8376,/T,2.4448,157.7,52.2646,83.9819,73.332,310.089,2.15711,Eri,69.184876,50.1467137,-24.2997478,,,191.701897,-45.616423,,0.0,0.492,0.503,0.701,0.058,-45.669,0.126871,0.704,12467.0608,6.07e-05,1.39,5.05,0.083171,127.4549,,2.4452,51.1955,-24.2565
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-05 13:07:11.521,2459251.046661123,9.7,,5.25,,53.797876711,-5.750866341,54.055881624,-5.684425531,-0.42829,1.914012,,,,,327959.413,36252.158,96.743,,999,,23.662,,99.95439,,334491.2,*,,,,,,253.77,0.0,,,52.538479,-24.206987,23.05682556764,7.8911993,22.9857566708293,35.2785525,191.16670898,8.7922433,36.4286104,92.9142,/T,2.4471,156.4,40.9116,84.9031,73.752,310.104,2.15031,Eri,69.184901,50.1467894,-24.2866838,,,191.684208,-45.612233,,0.0,0.491,0.503,0.701,0.058,-45.663,0.1266709,0.703,12474.5523,6.07e-05,1.38,5.0,0.083221,127.4603,,2.4474,51.1971,-24.2523
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-06 13:07:11.521,2459252.046661123,9.7,,5.25,,53.795354809,-5.738017766,54.053335463,-5.671589698,-0.31826,1.9421,,,,,324964.94,35188.222,96.442,,999,,23.664,,99.95433,,331169.2,*,,,,,,254.19,0.0,,,52.541705,-24.211708,23.06138241142,7.890616,23.0061392367568,35.3049006,191.33622561,8.7913854,36.4638452,91.9915,/T,2.4488,148.5,30.069,85.8242,74.17,310.12,2.14286,Eri,69.184926,50.1477109,-24.2736233,,,191.666871,-45.607324,,0.0,0.491,0.502,0.7,0.058,-45.656,0.1264719,0.702,12481.9703,6.07e-05,1.36,4.95,0.083271,127.4657,,2.449,51.1991,-24.2482
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-07 13:07:11.521,2459253.046661123,9.7,,5.25,,53.793570156,-5.724983556,54.051536344,-5.658562285,-0.20812,1.969346,,,,,321971.233,34109.101,96.154,,999,,23.667,,99.95429,,327849.8,*,,,,,,254.61,0.0,,,52.544931,-24.216427,23.06593891806,7.8900328,23.0265344994854,35.3224982,191.50584784,8.7905279,36.4972381,91.0694,/T,2.4499,137.6,20.3074,86.7453,74.587,310.137,2.13476,Eri,69.18495,50.1494726,-24.2605716,,,191.649894,-45.601698,,0.0,0.491,0.502,0.7,0.057,-45.648,0.126274,0.702,12489.3139,6.07e-05,1.35,4.9,0.08332,127.4712,,2.45,51.2015,-24.244
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-08 13:07:11.521,2459254.046661123,9.7,,5.25,,53.792523217,-5.711769399,54.050478477,-5.645349242,-0.09795,1.995727,,,,,318977.807,33015.201,95.88,,999,,23.669,,99.95428,,324533.2,*,,,,,,255.03,0.0,,,52.548155,-24.221144,23.07049508781,7.8894499,23.0469373685921,35.3312236,191.67553333,8.7896708,36.5286527,90.1481,/T,2.4503,125.6,12.1235,87.6663,75.003,310.156,2.12603,Eri,69.184974,50.1520662,-24.2475345,,,191.633285,-45.595359,,0.0,0.49,0.501,0.699,0.057,-45.64,0.1260772,0.701,12496.582,6.07e-05,1.33,4.85,0.083368,127.4766,,2.4504,51.2043,-24.2399
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-09 13:07:11.521,2459255.046661123,9.7,,5.25,,53.79221407,-5.698381137,54.05015493,-5.631958212,0.012211,2.02122,,,,,315984.204,31906.924,95.618,,999,,23.671,,99.95429,,321219.5,*,,,,,,255.44,0.0,,,52.551378,-24.225859,23.0750509209,7.8888671,23.0673426936757,35.3309925,191.84523924,8.788814,36.5579817,89.2276,/T,2.4501,113.2,5.9059,88.587,75.419,310.175,2.11665,Eri,69.184998,50.155482,-24.2345174,,,191.617051,-45.588308,,0.0,0.49,0.501,0.698,0.057,-45.63,0.1258817,0.701,12503.7739,6.07e-05,1.32,4.79,0.083416,127.482,,2.4501,51.2076,-24.2357
Lemmon-Siding Spring (C/2008 FK7,2021-Feb-10 13:07:11.521,2459256.046661123,9.7,,5.25,,53.792642357,-5.684824759,54.050559397,-5.618397967,0.122287,2.045805,,,,,312989.995,30784.671,95.368,,999,,23.674,,99.95432,,317909.0,*,,,,,,255.86,0.0,,,52.5546,-24.230573,23.07960641757,7.8882845,23.0877452884225,35.3217655,192.01492245,8.7879575,36.5851539,88.3081,/T,2.4493,100.7,1.9057,89.5074,75.834,310.196,2.10665,Eri,69.185022,50.1597111,-24.2215262,,,191.6012,-45.580551,,0.0,0.49,0.5,0.698,0.057,-45.62,0.1256875,0.7,12510.8885,6.07e-05,1.3,4.74,0.083464,127.4874,,2.4492,51.2112,-24.2316
