targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Hill (C/2010 G2),2019-May-06 09:28:55.645,2458609.895088484,10.8,,6.25,,41.673917002,-76.969970496,41.587911256,-76.891415577,6.891984,-1.02882,,,,,-5280.76,-336222.22,180.348,,999,,25.316,,99.93366,,336238.2,*,,,,,,1.37,0.0,,,294.705682,-71.677573,19.55162665616,8.4933548,19.4658303438166,-0.4150525,161.89237438,9.0092781,27.330746,93.3995,/L,2.9518,94.9,2.4611,83.5702,181.138,19.719,-1.07084,Hyi,69.185424,304.239217,-72.4531864,,,294.976108,-38.323341,,0.0,0.228,0.501,0.542,0.101,67.371,0.1724972,0.551,8123.8342,5.14e-05,1.12,4.07,0.054196,144.9213,,2.9517,299.2389,-72.122
Hill (C/2010 G2),2019-May-07 09:28:55.645,2458610.895088484,10.8,,6.25,,41.877938821,-76.976908565,41.790504262,-76.898519681,6.891436,-1.13381,,,,,-7911.71,-337252.17,180.521,,999,,25.317,,99.93371,,337288.2,*,,,,,,2.1,0.0,,,294.693453,-71.674245,19.55653167326,8.4922742,19.46560561944,-0.3626937,161.89050541,9.008002,27.3913637,93.6912,/L,2.9508,99.0,6.8166,83.28,181.87,19.632,-1.0256,Hyi,69.185409,304.1908423,-72.4973349,,,294.931879,-38.292402,,0.0,0.227,0.502,0.542,0.101,67.618,0.1725396,0.551,8129.7655,5.14e-05,1.1,4.0,0.054236,144.9267,,2.9508,299.2027,-72.1419
Hill (C/2010 G2),2019-May-08 09:28:55.645,2458611.895088484,10.8,,6.25,,42.08205451,-76.984544512,41.99319083,-76.906317247,6.889453,-1.23853,,,,,-10542.69,-338267.82,180.695,,999,,25.318,,99.93375,,338331.8,*,,,,,,2.83,0.0,,,294.681235,-71.670918,19.56143606552,8.4911941,19.4654119565668,-0.3074921,161.88889476,9.0067265,27.4524164,93.9811,/L,2.9497,102.8,13.3261,82.9916,182.601,19.546,-0.98008,Hyi,69.185394,304.1394412,-72.5412955,,,294.888318,-38.260746,,0.0,0.225,0.503,0.542,0.101,67.866,0.1725837,0.551,8135.5885,5.14e-05,1.08,3.93,0.054275,144.932,,2.9497,299.1651,-72.1617
Hill (C/2010 G2),2019-May-09 09:28:55.645,2458612.895088484,10.8,,6.25,,42.286232853,-76.992876497,42.195945515,-76.914807139,6.886057,-1.34295,,,,,-13173.72,-339268.83,180.87,,999,,25.318,,99.93381,,339368.8,*,,,,,,3.57,0.0,,,294.669028,-71.667592,19.56633983317,8.4901144,19.4652509852633,-0.2494909,161.887556,9.0054517,27.5139202,94.2691,/L,2.9486,105.8,21.7399,82.7052,183.334,19.46,-0.93427,Hyi,69.185378,304.0850017,-72.5850517,,,294.84544,-38.228383,,0.0,0.223,0.504,0.542,0.101,68.113,0.1726297,0.551,8141.3026,5.14e-05,1.06,3.86,0.054313,144.9374,,2.9486,299.1261,-72.1813
Hill (C/2010 G2),2019-May-10 09:28:55.645,2458613.895088484,10.8,,6.25,,42.490443298,-77.001902347,42.398739699,-76.92398909,6.881277,-1.447,,,,,-15804.9,-340254.89,181.044,,999,,25.319,,99.93386,,340399.0,*,,,,,,4.3,0.0,,,294.656831,-71.664267,19.57124297645,8.4890353,19.4651243063851,-0.1887479,161.88650245,9.0041775,27.5759235,94.5553,/L,2.9474,108.0,31.6774,82.4207,184.067,19.374,-0.8882,Hyi,69.185362,304.027513,-72.6285869,,,294.803259,-38.195325,,0.0,0.221,0.505,0.542,0.101,68.362,0.1726774,0.551,8146.9072,5.14e-05,1.04,3.79,0.05435,144.9427,,2.9474,299.0857,-72.2008
Hill (C/2010 G2),2019-May-11 09:28:55.645,2458614.895088484,10.8,,6.25,,42.694656201,-77.011619597,42.60154095,-76.93386337,6.875152,-1.55066,,,,,-18436.31,-341225.68,181.219,,999,,25.32,,99.93392,,341421.9,*,,,,,,5.04,0.0,,,294.644644,-71.660943,19.57614549558,8.4879566,19.4650334836221,-0.1253334,161.8857471,9.0029041,27.6385038,94.8394,/L,2.9461,109.1,42.6479,82.1384,184.8,19.288,-0.84188,Hyi,69.185345,303.9669662,-72.6718849,,,294.76179,-38.161581,,0.0,0.219,0.506,0.542,0.101,68.61,0.1727269,0.551,8152.4017,5.15e-05,1.02,3.72,0.054387,144.948,,2.9461,299.0439,-72.2202
Hill (C/2010 G2),2019-May-12 09:28:55.645,2458615.895088484,10.8,,6.25,,42.898843015,-77.022025558,42.804313559,-76.944430199,6.867724,-1.65389,,,,,-21068.12,-342180.89,181.394,,999,,25.32,,99.93398,,342437.4,*,,,,,,5.77,0.0,,,294.632468,-71.65762,19.58104739081,8.4868784,19.4649800371839,-0.0593271,161.8853026,9.0016312,27.7017621,95.1215,/L,2.9448,109.0,54.0795,81.8582,185.535,19.203,-0.79533,Hyi,69.185328,303.903356,-72.7149298,,,294.721044,-38.127164,,0.0,0.217,0.507,0.542,0.101,68.859,0.1727781,0.551,8157.7858,5.15e-05,1.0,3.64,0.054423,144.9534,,2.9447,299.0008,-72.2394
Hill (C/2010 G2),2019-May-13 09:28:55.645,2458616.895088484,10.8,,6.25,,43.102976402,-77.033117393,43.007020197,-76.955689081,6.859039,-1.75668,,,,,-23700.5,-343120.21,181.569,,999,,25.321,,99.93404,,343445.0,*,,,,,,6.51,0.0,,,294.620302,-71.654298,19.58594866237,8.4858007,19.4649654396949,0.0091866,161.88518119,9.0003591,27.7658162,95.4014,/L,2.9434,107.7,65.3516,81.5804,186.27,19.119,-0.74855,Hyi,69.18531,303.836682,-72.7577058,,,294.681035,-38.092084,,0.0,0.215,0.508,0.542,0.101,69.108,0.1728312,0.552,8163.059,5.15e-05,0.98,3.57,0.054458,144.9587,,2.9433,298.9562,-72.2584
Hill (C/2010 G2),2019-May-14 09:28:55.645,2458617.895088484,10.8,,6.25,,43.307030251,-77.044892203,43.209624436,-76.967638228,6.849141,-1.85903,,,,,-26333.67,-344043.35,181.744,,999,,25.322,,99.93411,,344444.6,*,,,,,,7.25,0.0,,,294.608146,-71.650977,19.59084931051,8.4847235,19.4649911147553,0.0801234,161.88539473,8.9990877,27.8307907,95.6791,/L,2.9419,105.3,75.8336,81.3048,187.006,19.035,-0.70157,Hyi,69.185292,303.7669488,-72.8001974,,,294.641774,-38.056353,,0.0,0.213,0.509,0.542,0.101,69.357,0.172886,0.552,8168.2209,5.15e-05,0.96,3.5,0.054493,144.964,,2.9418,298.9102,-72.2773
Hill (C/2010 G2),2019-May-15 09:28:55.645,2458618.895088484,10.8,,6.25,,43.510979595,-77.057347111,43.412093396,-76.980274297,6.838069,-1.96095,,,,,-28967.89,-344950.02,181.919,,999,,25.322,,99.93418,,345435.9,*,,,,,,7.99,0.0,,,294.596001,-71.647657,19.59574933548,8.4836468,19.4650584385528,0.1534042,161.88595464,8.9978169,27.896806,95.9544,/L,2.9403,102.0,84.9304,81.0316,187.743,18.951,-0.6544,Hyi,69.185273,303.6941646,-72.8423895,,,294.603271,-38.019982,,0.0,0.212,0.51,0.542,0.101,69.607,0.1729425,0.552,8173.2712,5.15e-05,0.94,3.43,0.054526,144.9693,,2.9402,298.8629,-72.296
Hill (C/2010 G2),2019-May-16 09:28:55.645,2458619.895088484,10.8,,6.25,,43.71480041,-77.070479342,43.614399753,-76.993592566,6.825854,-2.06246,,,,,-31603.38,-345839.94,182.094,,999,,25.323,,99.93425,,346418.6,*,,,,,,8.73,0.0,,,294.583866,-71.644337,19.60064873752,8.4825706,19.4651687447194,0.2289616,161.88687203,8.9965468,27.9639652,96.2274,/L,2.9387,98.0,92.1348,80.7609,188.481,18.868,-0.60704,Hyi,69.185254,303.6183394,-72.8842668,,,294.565539,-37.982982,,0.0,0.21,0.511,0.543,0.101,69.856,0.1730008,0.552,8178.2096,5.15e-05,0.92,3.35,0.054559,144.9747,,2.9386,298.8142,-72.3145
Hill (C/2010 G2),2019-May-17 09:28:55.645,2458620.895088484,10.8,,6.25,,43.918469313,-77.084286289,43.816522244,-77.007587563,6.812516,-2.1636,,,,,-34240.4,-346712.86,182.269,,999,,25.324,,99.93433,,347392.3,*,,,,,,9.47,0.0,,,294.571742,-71.641019,19.6055475169,8.4814949,19.4653233322096,0.3067438,161.88815769,8.9952774,28.0323418,96.4979,/L,2.937,93.6,97.0782,80.4928,189.22,18.785,-0.55952,Hyi,69.185235,303.5394828,-72.9258146,,,294.528587,-37.945364,,0.0,0.208,0.511,0.543,0.102,70.106,0.1730609,0.552,8183.0358,5.15e-05,0.9,3.28,0.054591,144.98,,2.9369,298.7642,-72.3328
Hill (C/2010 G2),2019-May-18 09:28:55.645,2458621.895088484,10.8,,6.25,,44.121963181,-77.098765545,44.018444452,-77.022253935,6.798061,-2.26438,,,,,-36879.16,-347568.5,182.444,,999,,25.324,,99.9344,,348357.0,*,,,,,,10.21,0.0,,,294.559628,-71.637701,19.61044567386,8.4804197,19.4655234753281,0.3867172,161.88982223,8.9940087,28.1019705,96.7658,/L,2.9353,89.1,99.5667,80.2273,189.961,18.703,-0.51184,Hyi,69.185215,303.4576019,-72.9670178,,,294.492425,-37.907138,,0.0,0.206,0.512,0.543,0.102,70.356,0.1731226,0.552,8187.7494,5.15e-05,0.88,3.21,0.054623,144.9853,,2.9352,298.7128,-72.3509
Hill (C/2010 G2),2019-May-19 09:28:55.645,2458622.895088484,10.8,,6.25,,44.325258754,-77.113914904,44.220152129,-77.037587262,6.782482,-2.36484,,,,,-39519.87,-348406.62,182.619,,999,,25.325,,99.93448,,349312.3,*,,,,,,10.95,0.0,,,294.547524,-71.634385,19.61534320866,8.479345,19.4657704344309,0.4688668,161.89187613,8.9927406,28.172844,97.0312,/L,2.9335,84.7,99.5908,79.9644,190.702,18.621,-0.46403,Hyi,69.185195,303.3727004,-73.0078615,,,294.457064,-37.868316,,0.0,0.204,0.513,0.543,0.102,70.605,0.1731862,0.552,8192.3501,5.15e-05,0.86,3.14,0.054653,144.9906,,2.9334,298.6601,-72.3688
Hill (C/2010 G2),2019-May-20 09:28:55.645,2458623.895088484,10.8,,6.25,,44.528332272,-77.129732333,44.421630173,-77.053584505,6.765762,-2.465,,,,,-42162.74,-349226.96,182.793,,999,,25.326,,99.93457,,350258.0,*,,,,,,11.7,0.0,,,294.53543,-71.631069,19.62024012156,8.4782708,19.466065465589,0.5531922,161.89432983,8.9914733,28.2449164,97.2939,/L,2.9317,80.8,97.3049,79.7043,191.445,18.54,-0.41608,Hyi,69.185175,303.284779,-73.0483305,,,294.422514,-37.828908,,0.0,0.202,0.514,0.543,0.102,70.855,0.1732514,0.553,8196.8376,5.15e-05,0.84,3.06,0.054683,144.9959,,2.9316,298.6061,-72.3865
Hill (C/2010 G2),2019-May-21 09:28:55.645,2458624.895088484,10.8,,6.25,,44.731159198,-77.146215919,44.622860294,-77.070243987,6.747878,-2.56488,,,,,-44807.99,-350029.3,182.967,,999,,25.327,,99.93465,,351193.9,*,,,,,,12.44,0.0,,,294.523347,-71.627754,19.62513641281,8.4771971,19.4664098278312,0.639703,161.8971938,8.9902066,28.3181121,97.5539,/L,2.9298,77.3,92.9837,79.447,192.19,18.459,-0.36802,Hyi,69.185154,303.1938373,-73.0884095,,,294.388785,-37.788924,,0.0,0.2,0.515,0.543,0.102,71.104,0.1733184,0.553,8201.2115,5.15e-05,0.82,2.99,0.054713,145.0012,,2.9297,298.5507,-72.404
Hill (C/2010 G2),2019-May-22 09:28:55.645,2458625.895088484,10.8,,6.25,,44.933714053,-77.163363807,44.823819954,-77.087565014,6.728802,-2.66446,,,,,-47455.83,-350813.38,183.141,,999,,25.327,,99.93474,,352119.6,*,,,,,,13.19,0.0,,,294.511274,-71.62444,19.63003208269,8.4761239,19.4668047873349,0.7284135,161.90047858,8.9889407,28.3923374,97.811,/L,2.9279,74.6,86.9688,79.1925,192.936,18.379,-0.31986,Hyi,69.185133,303.0998752,-73.1280829,,,294.355888,-37.748376,,0.0,0.199,0.516,0.543,0.102,71.354,0.1733871,0.553,8205.4715,5.16e-05,0.8,2.92,0.054741,145.0064,,2.9278,298.4941,-72.4212
Hill (C/2010 G2),2019-May-23 09:28:55.645,2458626.895088484,10.8,,6.25,,45.13597035,-77.181174138,45.024482424,-77.105547377,6.708507,-2.76376,,,,,-50106.49,-351578.96,183.315,,999,,25.328,,99.93482,,353035.0,*,,,,,,13.94,0.0,,,294.499212,-71.621127,19.63492713144,8.4750513,19.4672516187567,0.8193382,161.90419477,8.9876753,28.4674904,98.0653,/L,2.9259,72.6,79.6216,78.941,193.683,18.299,-0.27161,Hyi,69.185112,303.0028947,-73.167335,,,294.323832,-37.707273,,0.0,0.197,0.517,0.544,0.102,71.603,0.1734574,0.553,8209.6174,5.16e-05,0.78,2.85,0.054769,145.0117,,2.9258,298.4361,-72.4382
Hill (C/2010 G2),2019-May-24 09:28:55.645,2458627.895088484,10.8,,6.25,,45.337900605,-77.199644998,45.224817565,-77.124190892,6.686966,-2.86275,,,,,-52760.23,-352325.82,183.488,,999,,25.329,,99.93491,,353939.8,*,,,,,,14.69,0.0,,,294.487159,-71.617815,19.63982155933,8.4739791,19.4677516044628,0.912489,161.90835302,8.9864107,28.5434692,98.3166,/L,2.9239,71.6,71.2903,78.6925,194.432,18.219,-0.22328,Hyi,69.18509,302.9029008,-73.2061498,,,294.292628,-37.665628,,0.0,0.195,0.518,0.544,0.102,71.852,0.1735295,0.553,8213.6487,5.16e-05,0.76,2.78,0.054796,145.017,,2.9238,298.3769,-72.455
Hill (C/2010 G2),2019-May-25 09:28:55.645,2458628.895088484,10.8,,6.25,,45.539476377,-77.218774383,45.424792755,-77.143495087,6.664156,-2.96143,,,,,-55417.3,-353053.71,183.66,,999,,25.329,,99.93501,,354833.7,*,,,,,,15.44,0.0,,,294.475117,-71.614504,19.6447153666,8.4729075,19.4683060326084,1.0078739,161.91296406,8.9851467,28.6201761,98.5649,/L,2.9218,71.3,62.2949,78.4471,195.183,18.14,-0.1749,Hyi,69.185068,302.7999016,-73.2445112,,,294.262286,-37.623452,,0.0,0.193,0.519,0.544,0.102,72.1,0.1736033,0.553,8217.5652,5.16e-05,0.74,2.7,0.054822,145.0223,,2.9217,298.3164,-72.4715
Hill (C/2010 G2),2019-May-26 09:28:55.645,2458629.895088484,10.8,,6.25,,45.740668325,-77.238560172,45.624373757,-77.163459019,6.640053,-3.05976,,,,,-58077.97,-353762.4,183.832,,999,,25.33,,99.9351,,355716.5,*,,,,,,16.2,0.0,,,294.463085,-71.611194,19.64960855351,8.4718363,19.4689161949114,1.1054973,161.91803862,8.9838834,28.6975178,98.8101,/L,2.9197,71.9,52.9269,78.2048,195.935,18.062,-0.12646,Hyi,69.185046,302.6939087,-73.2824031,,,294.232816,-37.580757,,0.0,0.191,0.52,0.544,0.102,72.349,0.1736788,0.554,8221.3666,5.16e-05,0.72,2.63,0.054847,145.0276,,2.9196,298.2546,-72.4878
Hill (C/2010 G2),2019-May-27 09:28:55.645,2458630.895088484,10.8,,6.25,,45.94144625,-77.259000112,45.82352531,-77.184081182,6.614638,-3.15774,,,,,-60742.5,-354451.67,184.003,,999,,25.331,,99.9352,,356588.0,*,,,,,,16.95,0.0,,,294.451064,-71.607885,19.6545011203,8.4707656,19.4695833847003,1.2053607,161.92358747,8.9826206,28.7754046,99.0522,/L,2.9176,73.3,43.4596,77.9658,196.69,17.984,-0.078,Hyi,69.185024,302.584937,-73.3198092,,,294.204227,-37.537554,,0.0,0.19,0.52,0.544,0.102,72.597,0.1737559,0.554,8225.0528,5.16e-05,0.7,2.56,0.054872,145.0328,,2.9175,298.1916,-72.5038
Hill (C/2010 G2),2019-May-28 09:28:55.645,2458631.895088484,10.8,,6.25,,46.141779105,-77.280091801,46.022211571,-77.205359455,6.587891,-3.25534,,,,,-63411.18,-355121.28,184.173,,999,,25.332,,99.93529,,357447.8,*,,,,,,17.71,0.0,,,294.439052,-71.604576,19.65939306723,8.4696955,19.4703088955293,1.3074635,161.92962136,8.9813585,28.8537469,99.291,/L,2.9154,75.4,34.1645,77.73,197.446,17.906,-0.02951,Hyi,69.185001,302.4730044,-73.356713,,,294.176529,-37.493855,,0.0,0.188,0.521,0.545,0.102,72.844,0.1738347,0.554,8228.6235,5.16e-05,0.68,2.49,0.054895,145.0381,,2.9153,298.1273,-72.5196
Hill (C/2010 G2),2019-May-29 09:28:55.645,2458632.895088484,10.8,,6.25,,46.341634993,-77.301832683,46.220396564,-77.227291037,6.559791,-3.35254,,,,,-66084.27,-355771.02,184.343,,999,,25.332,,99.93539,,358295.7,*,,,,,,18.47,0.0,,,294.427051,-71.601269,19.66428439453,8.4686258,19.4710940203796,1.4118043,161.93615104,8.9800971,28.9324517,99.5266,/L,2.9132,78.2,25.3284,77.4976,198.204,17.829,0.01898,Hyi,69.184979,302.3581322,-73.3930982,,,294.149731,-37.449673,,0.0,0.186,0.522,0.545,0.102,73.092,0.1739152,0.554,8232.0785,5.16e-05,0.66,2.42,0.054919,145.0434,,2.9131,298.0618,-72.5351
Hill (C/2010 G2),2019-May-30 09:28:55.645,2458633.895088484,10.8,,6.25,,46.540981141,-77.32422002,46.418044626,-77.24987238,6.530318,-3.4493,,,,,-68762.06,-356400.66,184.512,,999,,25.333,,99.93549,,359131.5,*,,,,,,19.23,0.0,,,294.41506,-71.597963,19.66917510245,8.4675565,19.4719400512281,1.5183811,161.94318727,8.9788362,29.0114194,99.7588,/L,2.911,81.6,17.2682,77.2686,198.963,17.753,0.06747,Hyi,69.184956,302.2403444,-73.4289484,,,294.123843,-37.405021,,0.0,0.184,0.523,0.545,0.102,73.338,0.1739973,0.554,8235.4178,5.16e-05,0.64,2.34,0.054941,145.0486,,2.9108,297.9951,-72.5503
Hill (C/2010 G2),2019-May-31 09:28:55.645,2458634.895088484,10.8,,6.25,,46.739783871,-77.347250876,46.615120991,-77.273099152,6.499452,-3.5456,,,,,-71444.79,-357009.98,184.679,,999,,25.334,,99.93559,,359954.9,*,,,,,,20.0,0.0,,,294.403079,-71.594657,19.67406519121,8.4664878,19.4728482785391,1.6271905,161.95074077,8.977576,29.090542,99.9875,/L,2.9087,85.3,10.3361,77.0431,199.725,17.677,0.11592,Hyi,69.184932,302.1196679,-73.464247,,,294.098872,-37.359911,,0.0,0.182,0.524,0.545,0.102,73.584,0.174081,0.555,8238.6412,5.16e-05,0.63,2.27,0.054962,145.0539,,2.9086,297.9273,-72.5652
Hill (C/2010 G2),2019-Jun-01 09:28:55.645,2458635.895088484,10.8,,6.25,,46.938008599,-77.37092207,46.811592479,-77.296966251,6.467173,-3.6414,,,,,-74132.72,-357598.79,184.846,,999,,25.335,,99.93569,,360765.7,*,,,,,,20.76,0.0,,,294.391108,-71.591352,19.67895466105,8.4654195,19.473819990039,1.7382259,161.95882224,8.9763163,29.1697034,100.2127,/L,2.9064,89.4,4.9122,76.8212,200.489,17.601,0.16434,Hyi,69.184909,301.9961318,-73.4989777,,,294.074828,-37.314358,,0.0,0.181,0.525,0.546,0.102,73.83,0.1741663,0.555,8241.7488,5.16e-05,0.61,2.2,0.054983,145.0592,,2.9063,297.8582,-72.5798
Hill (C/2010 G2),2019-Jun-02 09:28:55.645,2458636.895088484,10.8,,6.25,,47.135619892,-77.39523014,47.007427989,-77.321468004,6.433467,-3.73664,,,,,-76826.08,-358166.87,185.012,,999,,25.336,,99.93579,,361563.5,*,,,,,,21.53,0.0,,,294.379148,-71.588049,19.6838435122,8.4643516,19.4748564680177,1.8514745,161.96744237,8.9750572,29.2487845,100.4343,/L,2.9041,93.5,1.3777,76.6029,201.255,17.526,0.21271,Hyi,69.184885,301.8697666,-73.5331239,,,294.051718,-37.268373,,0.0,0.179,0.526,0.546,0.102,74.075,0.1742532,0.555,8244.7406,5.16e-05,0.59,2.13,0.055003,145.0644,,2.9039,297.788,-72.5941
Hill (C/2010 G2),2019-Jun-03 09:28:55.645,2458637.895088484,10.8,,6.25,,47.3325816,-77.420171292,47.202598411,-77.346598557,6.398325,-3.83128,,,,,-79525.09,-358714.02,185.176,,999,,25.336,,99.9359,,362348.2,*,,,,,,22.3,0.0,,,294.367197,-71.584746,19.6887317449,8.4632842,19.4759589844758,1.9669128,161.97661172,8.9737987,29.3276714,100.6523,/L,2.9018,97.6,0.071,76.3883,202.023,17.452,0.261,Hyi,69.184861,301.7406032,-73.5666694,,,294.029551,-37.221973,,0.0,0.177,0.526,0.546,0.102,74.319,0.1743417,0.555,8247.6165,5.16e-05,0.57,2.06,0.055022,145.0697,,2.9016,297.7166,-72.6081
Hill (C/2010 G2),2019-Jun-04 09:28:55.645,2458638.895088484,10.8,,6.25,,47.52885709,-77.445741363,47.397075706,-77.372352424,6.361751,-3.92525,,,,,-82229.93,-359240.06,185.339,,999,,25.337,,99.936,,363119.5,*,,,,,,23.07,0.0,,,294.355257,-71.581444,19.69361935936,8.4622173,19.4771287937989,2.0845026,161.98634072,8.9725409,29.4062681,100.8665,/L,2.8994,101.4,1.2297,76.1775,202.793,17.378,0.30921,Hyi,69.184837,301.6086723,-73.599598,,,294.008333,-37.17517,,0.0,0.175,0.527,0.546,0.102,74.562,0.1744317,0.556,8250.3769,5.16e-05,0.55,2.0,0.055041,145.0749,,2.8992,297.6441,-72.6218
Hill (C/2010 G2),2019-Jun-05 09:28:55.645,2458639.895088484,10.8,,6.25,,47.724409577,-77.471935798,47.59083105,-77.398725022,6.323759,-4.01851,,,,,-84940.77,-359744.8,185.501,,999,,25.338,,99.93611,,363877.0,*,,,,,,23.84,0.0,,,294.343327,-71.578143,19.69850635582,8.4611508,19.4783671233143,2.204188,161.9966396,8.9712836,29.4845093,101.0769,/L,2.897,104.5,4.9362,75.9705,203.565,17.305,0.35732,Hyi,69.184813,301.4740043,-73.6318941,,,293.98807,-37.12798,,0.0,0.174,0.528,0.547,0.102,74.805,0.1745233,0.556,8253.022,5.16e-05,0.53,1.93,0.055058,145.0802,,2.8968,297.5706,-72.6352
Hill (C/2010 G2),2019-Jun-06 09:28:55.645,2458640.895088484,10.8,,6.25,,47.9192025,-77.49874966,47.783832668,-77.425712907,6.284377,-4.11098,,,,,-87657.8,-360228.06,185.661,,999,,25.339,,99.93621,,364620.6,*,,,,,,24.62,0.0,,,294.331406,-71.574843,19.7033927345,8.4600848,19.4796751628764,2.3258954,162.00751823,8.9700269,29.5623713,101.2835,/L,2.8946,106.8,11.0809,75.7674,204.34,17.232,0.40531,Hyi,69.184788,301.3366302,-73.663542,,,293.968769,-37.080417,,0.0,0.172,0.529,0.547,0.102,75.046,0.1746164,0.556,8255.5519,5.16e-05,0.51,1.86,0.055075,145.0855,,2.8944,297.4959,-72.6483
Hill (C/2010 G2),2019-Jun-07 09:28:55.645,2458641.895088484,10.8,,6.25,,48.113199885,-77.526177678,47.976044338,-77.453313537,6.243645,-4.20262,,,,,-90381.22,-360689.69,185.82,,999,,25.34,,99.93632,,365350.0,*,,,,,,25.4,0.0,,,294.319496,-71.571543,19.70827849564,8.4590192,19.481054055184,2.4495359,162.01898613,8.9687707,29.6398759,101.4861,/L,2.8922,108.0,19.3595,75.5683,205.116,17.16,0.45318,Hyi,69.184763,301.1965838,-73.6945268,,,293.950435,-37.032496,,0.0,0.17,0.53,0.547,0.102,75.287,0.1747109,0.557,8257.9672,5.16e-05,0.49,1.8,0.055091,145.0907,,2.892,297.4202,-72.661
Hill (C/2010 G2),2019-Jun-08 09:28:55.645,2458642.895088484,10.8,,6.25,,48.306366641,-77.554214318,48.167425385,-77.481524603,6.201608,-4.29341,,,,,-93111.28,-361129.52,185.977,,999,,25.34,,99.93643,,366064.9,*,,,,,,26.18,0.0,,,294.307596,-71.568245,19.71316363945,8.4579541,19.4825048885402,2.5750111,162.03105234,8.9675152,29.7170876,101.6847,/L,2.8898,108.1,29.3018,75.3733,205.895,17.089,0.5009,Hyi,69.184738,301.0539034,-73.724834,,,293.933073,-36.984233,,0.0,0.169,0.531,0.547,0.102,75.527,0.1748069,0.557,8260.2682,5.16e-05,0.48,1.73,0.055107,145.0959,,2.8896,297.3434,-72.6734
Hill (C/2010 G2),2019-Jun-09 09:28:55.645,2458643.895088484,10.8,,6.25,,48.498668713,-77.582853873,48.357932354,-77.51034318,6.158315,-4.38332,,,,,-95848.24,-361547.41,186.132,,999,,25.341,,99.93653,,366765.0,*,,,,,,26.96,0.0,,,294.295706,-71.564948,19.71804816617,8.4568894,19.4840286931741,2.7022193,162.04372544,8.9662603,29.7941044,101.8792,/L,2.8873,107.0,40.3255,75.1823,206.676,17.018,0.54846,Hyi,69.184712,300.9086329,-73.7544498,,,293.916685,-36.935642,,0.0,0.167,0.532,0.548,0.102,75.765,0.1749044,0.557,8262.4555,5.16e-05,0.46,1.67,0.055121,145.1012,,2.8871,297.2657,-72.6854
Hill (C/2010 G2),2019-Jun-10 09:28:55.645,2458644.895088484,10.8,,6.25,,48.690073108,-77.612090562,48.547521676,-77.539765055,6.113812,-4.47236,,,,,-98592.41,-361943.21,186.286,,999,,25.342,,99.93664,,367450.3,*,,,,,,27.75,0.0,,,294.283826,-71.561652,19.72293207604,8.4558252,19.4856264413792,2.8310626,162.0570135,8.9650059,29.8710452,102.0695,/L,2.8849,104.8,51.7944,74.9955,207.459,16.948,0.59584,Hyi,69.184687,300.760822,-73.7833607,,,293.901274,-36.886739,,0.0,0.165,0.532,0.548,0.102,76.003,0.1750033,0.557,8264.5295,5.16e-05,0.44,1.61,0.055135,145.1064,,2.8847,297.1869,-72.6971
Hill (C/2010 G2),2019-Jun-11 09:28:55.645,2458645.895088484,10.8,,6.25,,48.880547786,-77.641918616,48.736152383,-77.569784449,6.06814,-4.56052,,,,,-101344.11,-362316.79,186.438,,999,,25.343,,99.93675,,368120.4,*,,,,,,28.53,0.0,,,294.271957,-71.558356,19.72781536928,8.4547614,19.4872990509833,2.961451,162.07092417,8.9637522,29.9480369,102.2557,/L,2.8825,101.8,63.0724,74.813,208.244,16.878,0.64304,Hyi,69.184661,300.6105248,-73.8115538,,,293.886845,-36.837537,,0.0,0.164,0.533,0.548,0.102,76.239,0.1751035,0.558,8266.491,5.16e-05,0.43,1.55,0.055148,145.1117,,2.8823,297.1072,-72.7085
Hill (C/2010 G2),2019-Jun-12 09:28:55.645,2458646.895088484,10.8,,6.25,,49.070061448,-77.672332353,48.923788031,-77.600394184,6.021332,-4.64784,,,,,-104103.66,-362668.05,186.588,,999,,25.344,,99.93685,,368775.0,*,,,,,,29.32,0.0,,,294.260097,-71.555061,19.73269804613,8.453698,19.4890473913029,3.0933069,162.08546468,8.962499,30.0252035,102.4375,/L,2.8801,98.1,73.5656,74.6348,209.032,16.81,0.69004,Hyi,69.184634,300.4577979,-73.8390166,,,293.873398,-36.788051,,0.0,0.162,0.534,0.549,0.102,76.474,0.1752051,0.558,8268.3403,5.16e-05,0.41,1.49,0.05516,145.1169,,2.8799,297.0266,-72.7194
