,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
217,c4d_150330_005746_opi_z_v1.fits.fz 26b036f9829e54798e16fad1a10d6365,57111.0391215694,z,70,178.258804956794,0.398583413542893,DECaLS_3303_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/26b036f9829e54798e16fad1a10d6365,,382P/Larson,2000-Feb-02 07:37:31,2451576.817719907,7.1,13.4,14.0,5.0,0.03,,,179.178225122,-0.88762917,179.179638252,-0.888161463,-7.30123,3.803239,,,,,-468399.32,57932.415,252.036,,999,,23.685,22.191,99.77892,,479324.0,*,,,,,,114.51,0.0,,,174.210974,-1.035736,7.655728083918,0.1910101,6.94786309983992,-21.1797667,57.7836154,9.1474757,24.1122754,133.1456,/L,5.3939,97.6,9.437,41.4647,294.512,285.457,0.83902,Vir,64.184785,179.600614,-1.1411758,,,275.567259,59.044787,,0.0,0.643,0.23,0.671,0.13,-16.823,0.2731768,0.683,541.1819,2.23e-05,0.94,3.41,0.00361,176.8983,,5.3899,176.9041,-1.0898,23.7,16.0
218,c4d_150411_030725_opi_g_v1.fits.fz 2f87daf801ffa6579b4fc880b5da2e06,57123.1291231081,g,78,177.229490093036,0.927385470517589,DECaLS_3321_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/2f87daf801ffa6579b4fc880b5da2e06,,382P/Larson,2000-Feb-03 07:37:31,2451577.817719907,7.1,13.4,14.0,5.0,0.03,,,179.128622303,-0.861846145,179.130156027,-0.862434071,-7.57643,3.930496,,,,,-472791.03,56984.456,251.719,,999,,23.681,22.184,99.78663,,483177.2,*,,,,,,114.54,0.0,,,174.250145,-1.030354,7.655837709498,0.1885873,6.9357365915024,-20.8120358,57.68276231,9.1473076,23.987781,134.2159,/L,5.2991,109.5,4.6226,40.4891,294.548,285.46,0.82749,Vir,64.184811,179.5449756,-1.1372528,,,275.458907,59.047975,,0.0,0.644,0.231,0.672,0.13,-16.825,0.2741553,0.684,539.2698,2.23e-05,0.96,3.49,0.003598,176.9377,,5.2951,176.8958,-1.0851,24.0,16.0
219,c4d_150411_030852_opi_r_v1.fits.fz f0203c0547258628c58aef4981eef199,57123.1302342718,r,54,177.22940180182,0.927431336885853,DECaLS_3321_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f0203c0547258628c58aef4981eef199,,382P/Larson,2000-Feb-04 07:37:31,2451578.817719907,7.1,13.4,14.0,5.0,0.03,,,179.077197433,-0.835219625,179.07884647,-0.835860927,-7.84784,4.056251,,,,,-477188.4,56022.038,251.406,,999,,23.678,22.178,99.79436,,487036.6,*,,,,,,114.58,0.0,,,174.289314,-1.02497,7.655945935572,0.1861645,6.92382486386583,-20.4360161,57.58369549,9.1471418,23.8645409,135.288,/L,5.2023,121.6,1.4346,39.5138,294.586,285.463,0.81564,Vir,64.184836,179.4873239,-1.1332805,,,275.346629,59.05109,,0.0,0.645,0.231,0.673,0.13,-16.827,0.2751221,0.686,537.3588,2.23e-05,0.98,3.57,0.003585,176.977,,5.1982,176.8865,-1.0804,23.7,16.0
220,c4d_150417_022844_opi_g_v1.fits.fz 5a2a9eb048f95f54e3afda8da5b8afcd,57129.1023179471,g,70,176.772724001826,1.1660689594825,DECaLS_3342_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5a2a9eb048f95f54e3afda8da5b8afcd,,382P/Larson,2000-Feb-05 07:37:31,2451579.817719907,7.1,13.4,14.0,5.0,0.03,,,179.023976586,-0.807759992,179.025732661,-0.808451112,-8.11522,4.180396,,,,,-481590.4,55045.545,251.098,,999,,23.674,22.171,99.8021,,490902.1,*,,,,,,114.62,0.0,,,174.328483,-1.019587,7.65605276216,0.1837418,6.9121326646082,-20.0518488,57.48645444,9.1469783,23.7425922,136.3617,/L,5.1035,133.8,0.0555,38.5388,294.626,285.465,0.80346,Vir,64.184861,179.4276836,-1.1292579,,,275.230478,59.054122,,0.0,0.647,0.232,0.674,0.13,-16.829,0.2760766,0.687,535.4531,2.23e-05,1.0,3.64,0.003572,177.0164,,5.0994,176.8762,-1.0756,24.0,16.0
221,c4d_150417_023019_opi_r_v1.fits.fz 96a016b3170b6d3f1f9debb16677d875,57129.1034289545,r,66,176.772643638958,1.16611133207019,DECaLS_3342_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/96a016b3170b6d3f1f9debb16677d875,,382P/Larson,2000-Feb-06 07:37:31,2451580.817719907,7.1,13.4,14.0,5.0,0.03,,,178.968987439,-0.779478349,178.970840218,-0.780214837,-8.37833,4.302822,,,,,-485995.92,54055.361,250.794,,999,,23.671,22.164,99.80984,,494773.4,*,,,,,,114.66,0.0,,,174.36765,-1.014203,7.65615818928,0.1813191,6.90066465195069,-19.6597029,57.39107788,9.1468172,23.6219839,137.4371,/L,5.0028,146.1,0.6226,37.5641,294.666,285.468,0.79097,Vir,64.184885,179.3660823,-1.1251843,,,275.110511,59.057062,,0.0,0.648,0.232,0.676,0.131,-16.83,0.277018,0.688,533.5568,2.23e-05,1.02,3.72,0.00356,177.0557,,4.9986,176.865,-1.0709,23.7,16.0
222,c4d_160408_043353_opi_g_v1.fits.fz 11d608fc763f7ddf36901232da3f4aab,57486.1889497509,g,120,193.357524450178,-3.55498305015391,DECaLS_29077_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/11d608fc763f7ddf36901232da3f4aab,,382P/Larson,2000-Feb-07 07:37:31,2451581.817719907,7.1,13.4,14.0,5.0,0.03,,,178.912259257,-0.750386526,178.914197794,-0.751163686,-8.63695,4.423419,,,,,-490403.89,53051.864,250.495,,999,,23.667,22.158,99.81757,,498650.3,*,,,,,,114.7,0.0,,,174.406816,-1.008819,7.656262216945,0.1788964,6.88942537789297,-19.2597775,57.29760369,9.1466584,23.50278,138.514,/L,4.9001,158.5,3.2079,36.5898,294.708,285.471,0.77817,Vir,64.18491,179.3025509,-1.1210587,,,274.98679,59.059902,,0.0,0.649,0.233,0.677,0.131,-16.832,0.2779458,0.689,531.6742,2.23e-05,1.04,3.79,0.003547,177.0951,,4.8958,176.8527,-1.0661,24.0,16.0
223,c4d_160409_043413_opi_r_v1.fits.fz 37bfb9fa45baa3cbcfcdc2ad34f91a43,57487.1891837793,r,112,193.264833833748,-3.50978177527706,DECaLS_29087_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/37bfb9fa45baa3cbcfcdc2ad34f91a43,,382P/Larson,2000-Feb-08 07:37:31,2451582.817719907,7.1,13.4,14.0,5.0,0.03,,,178.853822836,-0.720497075,178.85583739,-0.721310756,-8.89084,4.542081,,,,,-494813.2,52035.428,250.2,,999,,23.664,22.151,99.82528,,502532.7,*,,,,,,114.75,0.0,,,174.44598,-1.003434,7.656364845167,0.1764737,6.87841927082929,-18.8523014,57.20606869,9.146502,23.3850629,139.5924,/L,4.7956,170.4,7.8019,35.6159,294.752,285.474,0.76505,Vir,64.184934,179.2371238,-1.1168803,,,274.859378,59.062631,,0.0,0.65,0.233,0.678,0.131,-16.833,0.2788592,0.69,529.8096,2.23e-05,1.06,3.87,0.003535,177.1344,,4.7912,176.8396,-1.0612,23.7,16.0
224,c4d_160410_040925_opi_r_v1.fits.fz e35e9e04fab4fdcca847b5d5aa9332b9,57488.1721022153,r,92,193.173964074897,-3.46552930339697,DECaLS_29077_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/e35e9e04fab4fdcca847b5d5aa9332b9,,382P/Larson,2000-Feb-09 07:37:31,2451583.817719907,7.1,13.4,14.0,5.0,0.03,,,178.793710419,-0.689823248,178.795794271,-0.690670639,-9.13979,4.658705,,,,,-499222.74,51006.423,249.909,,999,,23.66,22.145,99.83295,,506420.3,*,,,,,,114.79,0.0,,,174.485144,-0.99805,7.656466073949,0.174051,6.86765061883099,-18.437531,57.11650854,9.1463479,23.2689352,140.6723,/L,4.6892,172.5,14.3034,34.6424,294.798,285.477,0.75163,Vir,64.184958,179.1698391,-1.1126485,,,274.728342,59.065242,,0.0,0.651,0.233,0.679,0.131,-16.835,0.2797576,0.692,527.9676,2.23e-05,1.08,3.94,0.003522,177.1738,,4.6848,176.8255,-1.0564,23.7,16.0
225,c4d_160410_041054_opi_r_v1.fits.fz 45eff9a1d4873c4f237371c7e509010e,57488.1733229669,r,59,193.173851511427,-3.46547453912392,DECaLS_29088_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/45eff9a1d4873c4f237371c7e509010e,,382P/Larson,2000-Feb-10 07:37:31,2451584.817719907,7.1,13.4,14.0,5.0,0.03,,,178.731955573,-0.658378965,178.734106492,-0.659259227,-9.38362,4.773192,,,,,-503631.39,49965.215,249.622,,999,,23.657,22.138,99.84058,,510312.9,*,,,,,,114.84,0.0,,,174.524306,-0.992665,7.656565903292,0.1716284,6.85712355484707,-18.0157463,57.02895762,9.1461962,23.1545204,141.7536,/L,4.581,160.9,22.5152,33.6693,294.845,285.48,0.73791,Vir,64.184981,179.1007382,-1.1083625,,,274.593755,59.067723,,0.0,0.652,0.234,0.68,0.131,-16.837,0.2806403,0.693,526.1526,2.23e-05,1.1,4.01,0.00351,177.2131,,4.5766,176.8105,-1.0515,23.7,16.0
226,c4d_160410_041232_opi_g_v1.fits.fz 32ad6b08557eb2c62ba1a0ad1ba5cba6,57488.1743899177,g,69,193.173753129672,-3.46542667452532,DECaLS_29088_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/32ad6b08557eb2c62ba1a0ad1ba5cba6,,382P/Larson,2000-Feb-11 07:37:31,2451585.817719907,7.1,13.4,14.0,5.0,0.03,,,178.668593045,-0.626178767,178.670813973,-0.627093315,-9.62216,4.885455,,,,,-508038.04,48912.168,249.339,,999,,23.654,22.132,99.84815,,514210.3,*,,,,,,114.89,0.0,,,174.563468,-0.987279,7.656664333189,0.1692057,6.84684204484899,-17.5872446,56.94344891,9.1460469,23.0419624,142.8362,/L,4.4711,147.7,32.1446,32.6966,294.895,285.483,0.72389,Vir,64.185004,179.0298643,-1.1040218,,,274.455688,59.070067,,0.0,0.653,0.234,0.681,0.132,-16.838,0.2815069,0.694,524.3692,2.23e-05,1.12,4.08,0.003498,177.2525,,4.4665,176.7946,-1.0466,24.0,16.0
227,c4d_160607_002754_opi_r_v1.fits.fz 1edb3bdf207d5401d0baaa50f54b4092,57546.0184041025,r,67,189.702643924445,-1.79950784364709,DECaLS_44919_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1edb3bdf207d5401d0baaa50f54b4092,,382P/Larson,2000-Feb-12 07:37:31,2451586.817719907,7.1,13.4,14.0,5.0,0.03,,,178.603658584,-0.593237754,178.605957255,-0.594190071,-9.85527,4.995414,,,,,-512441.59,47847.647,249.06,,999,,23.651,22.125,99.85565,,518112.3,*,,,,,,114.94,0.0,,,174.602628,-0.981893,7.65676136363,0.1667829,6.83680987975554,-17.1523333,56.86001394,9.1458999,22.9314254,143.9201,/L,4.3594,134.1,42.805,31.7244,294.947,285.485,0.70958,Vir,64.185027,178.9572614,-1.0996259,,,274.314219,59.072263,,0.0,0.654,0.234,0.682,0.132,-16.84,0.2823565,0.695,522.6219,2.24e-05,1.14,4.15,0.003487,177.2918,,4.3548,176.7778,-1.0417,23.7,16.0
228,c4d_160607_002920_opi_g_v1.fits.fz 3a877564dfd3fcfbc02333f76642e923,57546.0194604393,g,59,189.702633052979,-1.79950191642395,DECaLS_44919_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/3a877564dfd3fcfbc02333f76642e923,,382P/Larson,2000-Feb-13 07:37:31,2451587.817719907,7.1,13.4,14.0,5.0,0.03,,,178.537188746,-0.559571514,178.539576116,-0.560566442,-10.0829,5.103003,,,,,-516840.94,46772.021,248.785,,999,,23.648,22.119,99.86307,,522018.6,*,,,,,,114.99,0.0,,,174.641787,-0.976507,7.656856994596,0.1643602,6.82703067204837,-16.7113212,56.77868275,9.1457552,22.8230916,145.0052,/L,4.246,120.3,54.0186,30.7526,295.001,285.488,0.69498,Vir,64.185049,178.8829729,-1.0951744,,,274.169423,59.074301,,0.0,0.655,0.235,0.684,0.132,-16.841,0.2831886,0.696,520.9155,2.24e-05,1.16,4.21,0.003475,177.3312,,4.2413,176.7602,-1.0367,24.0,16.0
229,c4d_160721_001553_opi_z_v1.fits.fz 4286063d8e1869b6fa0fe7c1eedb20a4,57590.0094833992,z,166,191.074801482476,-2.3458339986931,DECaLS_44936_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/4286063d8e1869b6fa0fe7c1eedb20a4,,382P/Larson,2000-Feb-14 07:37:31,2451588.817719907,7.1,13.4,14.0,5.0,0.03,,,178.469220682,-0.525196038,178.471708255,-0.526238593,-10.3048,5.208168,,,,,-521235.0,45685.66,248.512,,999,,23.645,22.112,99.8704,,525929.2,*,,,,,,115.05,0.0,,,174.680945,-0.971121,7.656951226067,0.1619373,6.81750785839112,-16.2645061,56.69948392,9.1456129,22.7171582,146.0914,/L,4.131,106.1,65.2239,29.7814,295.059,285.491,0.6801,Vir,64.185071,178.8070399,-1.0906672,,,274.021382,59.076173,,0.0,0.656,0.235,0.685,0.132,-16.842,0.2840027,0.697,519.2546,2.24e-05,1.18,4.28,0.003464,177.3705,,4.1262,176.7418,-1.0317,23.7,16.0
230,c4d_160722_001908_opi_z_v1.fits.fz b3db39143f309bf83eefb4fc03cc4e69,57591.0123464226,z,66,191.146359107748,-2.3752874023008,DECaLS_44935_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b3db39143f309bf83eefb4fc03cc4e69,,382P/Larson,2000-Feb-15 07:37:31,2451589.817719907,7.1,13.4,14.0,5.0,0.03,,,178.399791918,-0.490127629,178.402388425,-0.491221541,-10.5212,5.310871,,,,,-525622.73,44588.94,248.243,,999,,23.642,22.106,99.87762,,529843.7,*,,,,,,115.11,0.0,,,174.720102,-0.965734,7.657044058017,0.1595145,6.80824471003991,-15.8121603,56.62244466,9.1454728,22.6138299,147.1788,/L,4.0143,91.8,75.7938,28.8106,295.119,285.493,0.66494,Vir,64.185092,178.7295002,-1.0861042,,,273.870176,59.077869,,0.0,0.657,0.236,0.686,0.132,-16.844,0.2847981,0.698,517.6437,2.24e-05,1.19,4.34,0.003453,177.4098,,4.0095,176.7225,-1.0267,23.7,16.0
231,c4d_160726_233259_opi_i_v1.fits.fz 365bd390f0238a74a52f2655b115c398,57595.9804917401,i,30,191.524082221779,-2.53061598155318,10p09c1B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/365bd390f0238a74a52f2655b115c398,,382P/Larson,2000-Feb-16 07:37:31,2451590.817719907,7.1,13.4,14.0,5.0,0.03,,,178.328940153,-0.454382807,178.331648458,-0.455529189,-10.7318,5.411086,,,,,-530003.07,43482.238,247.977,,999,,23.639,22.099,99.88474,,533762.1,*,,,,,,115.17,0.0,,,174.759258,-0.960347,7.657135490418,0.1570916,6.79924435277355,-15.3545123,56.54759098,9.1453351,22.5133076,148.2673,/L,3.8961,77.2,85.0767,27.8403,295.183,285.496,0.64952,Vir,64.185113,178.6503887,-1.0814854,,,273.715885,59.079378,,0.0,0.658,0.236,0.687,0.132,-16.845,0.2855742,0.699,516.0876,2.24e-05,1.21,4.4,0.003443,177.4492,,3.8912,176.7025,-1.0217,23.7,16.0
232,c4d_160726_233856_opi_i_v1.fits.fz b6eec4c501a6245492bd735dfbda1501,57595.9846482244,i,30,191.524410930413,-2.53075106729309,10p08c3B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b6eec4c501a6245492bd735dfbda1501,,382P/Larson,2000-Feb-17 07:37:31,2451591.817719907,7.1,13.4,14.0,5.0,0.03,,,178.256703116,-0.417978224,178.259518458,-0.41917484,-10.9369,5.508799,,,,,-534375.01,42365.924,247.712,,999,,23.637,22.093,99.89172,,537684.2,*,,,,,,115.24,0.0,,,174.798412,-0.95496,7.657225523239,0.1546686,6.790509796743,-14.8917317,56.47494789,9.1451997,22.4157716,149.3567,/L,3.7763,62.6,92.4616,26.8705,295.251,285.498,0.63383,Vir,64.185134,178.5697383,-1.0768109,,,273.558592,59.080693,,0.0,0.659,0.236,0.688,0.133,-16.846,0.2863306,0.7,514.5907,2.24e-05,1.23,4.46,0.003433,177.4885,,3.7714,176.6817,-1.0166,23.7,16.0
233,c4d_160727_230303_opi_i_v1.fits.fz d066d6802863a5d42c46c276f016be5d,57596.9596974818,i,30,191.60300060947,-2.56302664995286,10p04c1B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d066d6802863a5d42c46c276f016be5d,,382P/Larson,2000-Feb-18 07:37:31,2451592.817719907,7.1,13.4,14.0,5.0,0.03,,,178.183118509,-0.380930613,178.186029024,-0.382172159,-11.1362,5.603998,,,,,-538737.56,41240.361,247.45,,999,,23.634,22.087,99.89857,,541609.9,*,,,,,,115.31,0.0,,,174.837566,-0.949572,7.657314156453,0.1522456,6.78204397374892,-14.4239199,56.40453978,9.1450666,22.3213634,150.4472,/L,3.6551,47.9,97.4615,25.9013,295.323,285.501,0.61788,Vir,64.185154,178.4875825,-1.072081,,,273.398378,59.081803,,0.0,0.66,0.237,0.688,0.133,-16.847,0.2870666,0.701,513.1577,2.24e-05,1.24,4.52,0.003423,177.5279,,3.6501,176.6601,-1.0115,23.7,16.0
234,c4d_160729_230515_opi_i_v1.fits.fz 27d524b0621c4e9302344abfe2eae33f,57598.9612203601,i,30,191.768717001765,-2.63100405345451,10p09c1A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/27d524b0621c4e9302344abfe2eae33f,,382P/Larson,2000-Feb-19 07:37:31,2451593.817719907,7.1,13.4,14.0,5.0,0.03,,,178.108224085,-0.34325678,178.111213687,-0.344536186,-11.3299,5.69667,,,,,-543089.76,40105.893,247.189,,999,,23.631,22.08,99.90528,,545539.1,*,,,,,,115.39,0.0,,,174.876719,-0.944184,7.65740139003,0.1498225,6.77384977586702,-13.9511149,56.33639072,9.1449357,22.2301718,151.5386,/L,3.5324,33.5,99.7899,24.9325,295.4,285.503,0.60168,Vir,64.185174,178.4039581,-1.067296,,,273.235325,59.082698,,0.0,0.661,0.237,0.689,0.133,-16.848,0.2877818,0.702,511.793,2.24e-05,1.26,4.58,0.003414,177.5672,,3.5273,176.6378,-1.0064,23.7,16.0
235,c4d_160729_231117_opi_i_v1.fits.fz 88f55b69b2deddd601da5da122fbc198,57598.9654173319,i,30,191.769067798658,-2.63114791632122,10p08c3A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/88f55b69b2deddd601da5da122fbc198,,382P/Larson,2000-Feb-20 07:37:31,2451594.817719907,7.1,13.4,14.0,5.0,0.03,,,178.032057852,-0.304973652,178.035110372,-0.306283912,-11.5179,5.786791,,,,,-547430.67,38962.848,246.929,,999,,23.629,22.074,99.91183,,549471.6,*,,,,,,115.47,0.0,,,174.91587,-0.938796,7.657487223949,0.1473994,6.76593008711144,-13.473311,56.27052468,9.1448071,22.1422278,152.631,/L,3.4083,19.4,99.4022,23.9642,295.483,285.505,0.58523,Vir,64.185193,178.3189065,-1.062456,,,273.069517,59.083372,,0.0,0.662,0.237,0.69,0.133,-16.849,0.2884755,0.703,510.5011,2.24e-05,1.28,4.63,0.003406,177.6066,,3.4032,176.6148,-1.0012,23.7,16.0
236,c4d_160729_231726_opi_i_v1.fits.fz ca2754edd2b1162f9b3301fae628938f,57598.9696891116,i,30,191.769424848244,-2.63129434343638,10p04c1A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ca2754edd2b1162f9b3301fae628938f,,382P/Larson,2000-Feb-21 07:37:31,2451595.817719907,7.1,13.4,14.0,5.0,0.03,,,177.954658351,-0.266098361,177.957761307,-0.267434167,-11.7,5.874321,,,,,-551759.34,37811.541,246.669,,999,,23.626,22.068,99.91821,,553407.4,*,,,,,,115.56,0.0,,,174.955021,-0.933408,7.657571658188,0.1449762,6.75828780091507,-12.9904864,56.20696572,9.1446808,22.0575128,153.7243,/L,3.2828,7.06,96.4836,22.9964,295.571,285.507,0.56854,Vir,64.185213,178.2324739,-1.0575614,,,272.901037,59.083813,,0.0,0.663,0.237,0.691,0.133,-16.85,0.2891473,0.704,509.2863,2.24e-05,1.29,4.69,0.003398,177.6459,,3.2777,176.5912,-0.996,23.7,16.0
237,c4d_160804_235638_opi_i_v1.fits.fz 3a73df746b6d6a63df6b13086354c10e,57604.9969060978,i,30,192.303506640926,-2.84974466006984,10p04c1B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/3a73df746b6d6a63df6b13086354c10e,,382P/Larson,2000-Feb-22 07:37:31,2451596.817719907,7.1,13.4,14.0,5.0,0.03,,,177.87606496,-0.226648351,177.87921161,-0.228006955,-11.8761,5.959205,,,,,-556074.84,36652.282,246.408,,999,,23.624,22.062,99.92441,,557346.2,*,,,,,,115.66,0.0,,,174.994171,-0.928019,7.657654692733,0.142553,6.7509258206025,-12.5026328,56.145738,9.1445567,21.9759749,154.8184,/L,3.156,10.5,91.3905,22.029,295.667,285.51,0.55162,Vir,64.185231,178.1447099,-1.0526123,,,272.729971,59.084016,,0.0,0.663,0.238,0.692,0.133,-16.851,0.2897966,0.705,508.1528,2.24e-05,1.3,4.74,0.00339,177.6853,,3.1509,176.5668,-0.9908,23.7,16.0
238,c4d_160804_235735_opi_i_v1.fits.fz 5326612915616f14de60f6d9bb34a602,57604.997579536,i,30,192.303568681421,-2.84977000753558,10p04c1B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5326612915616f14de60f6d9bb34a602,,382P/Larson,2000-Feb-23 07:37:31,2451597.817719907,7.1,13.4,14.0,5.0,0.03,,,177.796318128,-0.186641482,177.79950755,-0.188022682,-12.0461,6.041374,,,,,-560376.22,35485.38,246.146,,999,,23.622,22.056,99.93043,,561288.0,*,,,,,,115.76,0.0,,,175.033319,-0.922629,7.657736327577,0.1401298,6.74384704538137,-12.0097753,56.08686562,9.1444348,21.897548,155.9133,/L,3.028,22.9,84.569,21.0622,295.77,285.512,0.53447,Vir,64.18525,178.0556649,-1.0476089,,,272.556408,59.08397,,0.0,0.664,0.238,0.693,0.133,-16.851,0.2904229,0.706,507.105,2.24e-05,1.32,4.79,0.003383,177.7246,,3.0228,176.5419,-0.9856,23.7,16.0
239,c4d_160811_231638_opi_z_v1.fits.fz 03e010330335075d7e74470e2434429c,57611.9688219564,z,83,192.982800257333,-3.12602465759757,DECaLS_44949_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/03e010330335075d7e74470e2434429c,,382P/Larson,2000-Feb-24 07:37:31,2451598.817719907,7.1,13.4,14.0,5.0,0.03,,,177.715459547,-0.146096103,177.718695296,-0.147501616,-12.2097,6.120752,,,,,-564662.53,34311.152,245.881,,999,,23.62,22.05,99.93626,,565232.6,*,,,,,,115.87,0.0,,,175.072467,-0.91724,7.657816562718,0.1377066,6.7370543478393,-11.5119815,56.03037248,9.1443152,21.8221674,157.009,/L,2.8987,35.5,76.4821,20.0957,295.883,285.513,0.5171,Vir,64.185268,177.9653894,-1.0425512,,,272.380439,59.08367,,0.0,0.665,0.238,0.694,0.134,-16.852,0.2910256,0.706,506.1469,2.25e-05,1.33,4.84,0.003377,177.764,,2.8934,176.5163,-0.9803,23.7,16.0
240,c4d_170329_093019_opi_g_v1.fits.fz 1154f449110fea01e9988bcd7e22151b,57841.3944699467,g,175,211.513908072748,-8.3313376896837,DECaLS_17182_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1154f449110fea01e9988bcd7e22151b,,382P/Larson,2000-Feb-25 07:37:31,2451599.817719907,7.1,13.4,14.0,5.0,0.03,,,177.63353221,-0.10503109,177.636820406,-0.106463699,-12.3667,6.197258,,,,,-568932.82,33129.919,245.611,,999,,23.618,22.044,99.94188,,569179.7,*,,,,,,115.99,0.0,,,175.111614,-0.91185,7.657895398159,0.1352834,6.73055054933517,-11.0093605,55.97628203,9.1441978,21.7497795,158.1055,/L,2.7682,48.0,67.5597,19.1297,296.006,285.515,0.49951,Vir,64.185286,177.8739333,-1.0374394,,,272.202158,59.083107,,0.0,0.666,0.239,0.694,0.134,-16.852,0.2916043,0.707,505.2823,2.25e-05,1.34,4.88,0.003371,177.8033,,2.7629,176.4901,-0.9751,24.0,16.0
241,c4d_170401_082906_opi_g_v1.fits.fz 281769ebfb06340ca27cd2c118ac3b41,57844.3519552158,g,175,211.264058201568,-8.20900853889489,DECaLS_33054_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/281769ebfb06340ca27cd2c118ac3b41,,382P/Larson,2000-Feb-26 07:37:31,2451600.817719907,7.1,13.4,14.0,5.0,0.03,,,177.550580417,-0.06346587,177.553927887,-0.064928593,-12.517,6.270809,,,,,-573186.13,31942.007,245.336,,999,,23.616,22.038,99.94728,,573129.1,*,,,,,,116.13,0.0,,,175.15076,-0.90646,7.657972833913,0.1328603,6.72433839784447,-10.5020559,55.92461714,9.1440826,21.6803442,159.2025,/L,2.6367,60.2,58.1775,18.1642,296.141,285.517,0.48172,Vir,64.185303,177.7813458,-1.0322734,,,272.021662,59.082276,,0.0,0.666,0.239,0.695,0.134,-16.853,0.2921584,0.708,504.5153,2.25e-05,1.36,4.93,0.003366,177.8427,,2.6313,176.4633,-0.9698,24.0,16.0
242,c4d_170406_094028_opi_r_v1.fits.fz 920623e6e2581219c8c80f6347db672b,57849.40212298,r,69,210.815639611408,-7.9953146802173,DECaLS_33054_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/920623e6e2581219c8c80f6347db672b,,382P/Larson,2000-Feb-27 07:37:31,2451601.817719907,7.1,13.4,14.0,5.0,0.03,,,177.466649732,-0.021420409,177.470062528,-0.022915857,-12.6604,6.341327,,,,,-577421.49,30747.743,245.052,,999,,23.614,22.032,99.95246,,577080.7,*,,,,,,116.27,0.0,,,175.189905,-0.90107,7.658048869995,0.1304371,6.71842055034094,-9.9902379,55.87539991,9.1439697,21.6138341,160.3002,/L,2.504,72.2,48.6574,17.1992,296.291,285.519,0.46373,Vir,64.18532,177.6876759,-1.0270532,,,271.839051,59.081171,,0.0,0.667,0.239,0.696,0.134,-16.853,0.2926875,0.708,503.8493,2.25e-05,1.37,4.97,0.003361,177.882,,2.4986,176.436,-0.9644,23.7,16.0
