,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
327,ztf_20190908280949_000689_zg_c13_o_q4_sciimg,58734.281134211,zg,30,325.816040800421,35.3364433523294,689,ZTF,,,McNaught (C/2006 Q1),2001-Sep-30 09:41:51.760,2452182.904071296,9.3,,4.75,,44.773055256,-11.635363636,44.794156552,-11.626938475,-5.44505,-4.99577,,,,,-510214.23,-31429.22,248.319,,999,,21.385,,99.96635,,501975.0,*,,,,,,108.55,0.0,,,36.616422,-26.068348,17.75604316941,-9.2008041,16.9833027086849,-22.3536218,141.24582162,10.0158957,33.7498372,139.4375,/L,2.1052,57.1,95.5416,38.4443,288.652,304.229,-0.62602,Eri,64.182381,38.5050195,-27.3493613,,,191.849186,-56.289657,,0.0,0.374,0.294,0.467,0.093,-37.679,0.1362624,0.476,6202.0787,4.48e-05,0.87,3.18,0.041376,226.7135,,2.102,37.5427,-26.7123,24.5,12.5
328,ztf_20190908281412_000690_zg_c16_o_q3_sciimg,58734.281597211,zg,30,325.816023437921,35.3364338351073,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-01 09:41:51.760,2452183.904071296,9.3,,4.75,,44.735651731,-11.668591783,44.756814715,-11.660178373,-5.54446,-4.9708,,,,,-513411.91,-30152.61,247.375,,999,,21.382,,99.96733,,504544.2,*,,,,,,109.69,0.0,,,36.621144,-26.074385,17.75072854103,-9.201935,16.9705099530356,-21.9445374,141.13942751,10.0174008,33.6128965,140.1512,/L,2.0744,46.8,98.5397,37.7616,289.796,304.339,-0.57767,Eri,64.182378,38.454075,-27.3692524,,,191.86506,-56.338292,,0.0,0.374,0.294,0.467,0.093,-37.635,0.1363677,0.476,6197.4217,4.48e-05,0.89,3.22,0.041345,226.7208,,2.0713,37.5196,-26.7251,24.5,12.5
329,ztf_20190909255185_000689_zr_c13_o_q4_sciimg,58735.2553704111,zr,30,325.779581425953,35.3163038880336,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-02 09:41:51.760,2452184.904071296,9.3,,4.75,,44.697573005,-11.701648389,44.718793004,-11.693251573,-5.64209,-4.94432,,,,,-516590.56,-28877.6,246.389,,999,,21.38,,99.96829,,507073.5,*,,,,,,110.87,0.0,,,36.62587,-26.080426,17.74541326662,-9.2030663,16.9579546986203,-21.53121,141.03500864,10.0189067,33.4750812,140.8537,/L,2.0438,37.1,99.7856,37.0898,290.975,304.449,-0.52908,Eri,64.182376,38.4024705,-27.3887596,,,191.880096,-56.387392,,0.0,0.374,0.294,0.467,0.093,-37.592,0.136471,0.476,6192.7036,4.48e-05,0.9,3.26,0.041313,226.7282,,2.0408,37.4963,-26.7377,24.5,12.5
330,ztf_20190909255637_000690_zr_c16_o_q3_sciimg,58735.256296311,zr,30,325.779546974761,35.3162844441356,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-03 09:41:51.760,2452185.904071296,9.3,,4.75,,44.658831092,-11.734523425,44.680107121,-11.726147115,-5.73793,-4.91633,,,,,-519750.19,-27604.49,245.358,,999,,21.378,,99.96922,,509560.4,*,,,,,,112.08,0.0,,,36.6306,-26.08647,17.74009734598,-9.2041981,16.9456393801008,-21.1136926,140.93258526,10.0204134,33.3364154,141.5446,/L,2.0135,28.9,99.1785,36.4296,292.192,304.56,-0.48025,Eri,64.182375,38.3502268,-27.4078768,,,191.894286,-56.436941,,0.0,0.375,0.294,0.467,0.093,-37.548,0.1365723,0.476,6187.9248,4.47e-05,0.91,3.3,0.041281,226.7356,,2.0104,37.4726,-26.7501,24.5,12.5
331,ztf_20190909279537_000689_zg_c13_o_q4_sciimg,58735.279722211,zg,30,325.778675336065,35.3157925002357,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-04 09:41:51.760,2452186.904071296,9.3,,4.75,,44.619438179,-11.767206873,44.640773227,-11.758853453,-5.83194,-4.88685,,,,,-522890.86,-26333.55,244.281,,999,,21.376,,99.97014,,512002.4,*,,,,,,113.33,0.0,,,36.635332,-26.092518,17.73478077892,-9.2053304,16.9335664051811,-20.6920256,140.83217739,10.0219209,33.1969091,142.2229,/L,1.9833,23.9,96.6696,35.7817,293.447,304.671,-0.43121,Eri,64.182374,38.2973652,-27.426598,,,191.907625,-56.486925,,0.0,0.375,0.294,0.467,0.093,-37.505,0.1366714,0.477,6183.0855,4.47e-05,0.92,3.34,0.041249,226.7429,,1.9803,37.4486,-26.7623,24.5,12.5
332,ztf_20190909280000_000690_zg_c16_o_q3_sciimg,58735.2801736109,zg,30,325.778658540227,35.3157830208377,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-05 09:41:51.760,2452187.904071296,9.3,,4.75,,44.579406647,-11.799688708,44.600807338,-11.791358625,-5.9241,-4.85585,,,,,-526012.63,-25065.07,243.158,,999,,21.374,,99.97103,,514396.6,*,,,,,,114.62,0.0,,,36.640068,-26.098569,17.72946356522,-9.2064632,16.9217381618843,-20.2662372,140.73380489,10.0234293,33.0565559,142.888,/L,1.9536,24.5,92.2727,35.1467,294.743,304.784,-0.38198,Eri,64.182373,38.2439066,-27.4449171,,,191.920107,-56.537328,,0.0,0.376,0.294,0.468,0.093,-37.461,0.1367684,0.477,6178.1862,4.47e-05,0.93,3.39,0.041216,226.7503,,1.9506,37.4244,-26.7743,24.5,12.5
333,ztf_20190910265370_000689_zr_c13_o_q4_sciimg,58736.2655555112,zr,30,325.742093705338,35.2949867293438,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-06 09:41:51.760,2452188.904071296,9.3,,4.75,,44.538749092,-11.831958877,44.560224671,-11.823650515,-6.01437,-4.82335,,,,,-529115.59,-23799.35,241.986,,999,,21.371,,99.97189,,516740.2,*,,,,,,115.96,0.0,,,36.644807,-26.104623,17.72414570468,-9.2075965,16.9101570247694,-19.8363463,140.63748751,10.0249384,32.9153316,143.5389,/L,1.9241,30.6,86.0716,34.5254,296.081,304.897,-0.33255,Eri,64.182373,38.1898708,-27.4628281,,,191.931725,-56.588134,,0.0,0.376,0.294,0.468,0.093,-37.417,0.1368631,0.477,6173.227,4.47e-05,0.94,3.43,0.041183,226.7577,,1.9212,37.3998,-26.7861,24.5,12.5
334,ztf_20190910265833_000690_zr_c16_o_q3_sciimg,58736.2661111113,zr,30,325.742073240734,35.2949748456751,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-07 09:41:51.760,2452189.904071296,9.3,,4.75,,44.497478371,-11.86400728,44.519039072,-11.855717195,-6.10272,-4.78933,,,,,-532199.87,-22536.67,240.764,,999,,21.369,,99.97273,,519029.9,*,,,,,,117.33,0.0,,,36.64955,-26.110681,17.7188271971,-9.2087303,16.8988253595012,-19.4023653,140.54324493,10.0264483,32.773193,144.175,/L,1.8951,39.8,78.2251,33.9186,297.462,305.01,-0.28296,Eri,64.182373,38.1352761,-27.4803252,,,191.942474,-56.639329,,0.0,0.376,0.294,0.468,0.093,-37.373,0.1369556,0.477,6168.2085,4.47e-05,0.95,3.47,0.04115,226.765,,1.8922,37.375,-26.7977,24.5,12.5
335,ztf_20190910289132_000689_zg_c13_o_q4_sciimg,58736.2893055109,zg,30,325.741218913682,35.2944787432391,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-08 09:41:51.760,2452190.904071296,9.3,,4.75,,44.455607639,-11.89582375,44.477262643,-11.887547298,-6.18909,-4.75377,,,,,-535265.58,-21277.35,239.492,,999,,21.367,,99.97355,,521262.5,*,,,,,,118.75,0.0,,,36.654295,-26.116742,17.71350804228,-9.2098645,16.8877455253162,-18.9643048,140.45109676,10.0279591,32.6300779,144.7951,/L,1.8666,50.7,68.9714,33.3273,298.888,305.125,-0.23322,Eri,64.182374,38.0801385,-27.4974024,,,191.952347,-56.690895,,0.0,0.377,0.294,0.468,0.093,-37.33,0.1370457,0.478,6163.131,4.47e-05,0.97,3.51,0.041116,226.7724,,1.8638,37.3499,-26.8091,24.5,12.5
336,ztf_20190910289583_000690_zg_c16_o_q3_sciimg,58736.289768511,zg,30,325.741201859845,35.2944688401814,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-09 09:41:51.760,2452191.904071296,9.3,,4.75,,44.413150403,-11.927398036,44.434905661,-11.91913033,-6.27344,-4.71667,,,,,-538312.89,-20021.69,238.167,,999,,21.365,,99.97433,,523434.6,*,,,,,,120.22,0.0,,,36.659044,-26.122807,17.70818824,-9.2109992,16.8769198749092,-18.5221778,140.36106257,10.0294707,32.4859043,145.3985,/L,1.8387,62.5,58.6341,32.7522,300.359,305.239,-0.18333,Eri,64.182376,38.0244722,-27.5140539,,,191.961338,-56.742817,,0.0,0.377,0.293,0.469,0.093,-37.286,0.1371335,0.478,6157.995,4.47e-05,0.98,3.55,0.041082,226.7798,,1.8359,37.3245,-26.8202,24.5,12.5
337,ztf_20190911280451_000689_zr_c13_o_q4_sciimg,58737.2806366109,zr,30,325.704798430369,35.2731661360293,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-10 09:41:51.760,2452192.904071296,9.3,,4.75,,44.370120586,-11.958719778,44.391976915,-11.950456912,-6.35569,-4.67801,,,,,-541341.97,-18770.01,236.789,,999,,21.363,,99.97509,,525542.6,*,,,,,,121.73,0.0,,,36.663797,-26.128876,17.70286779006,-9.2121345,16.8663507509525,-18.0760074,140.27316184,10.030983,32.340571,145.984,/L,1.8114,75.0,47.6302,32.1942,301.877,305.355,-0.13333,Eri,64.182378,37.9682898,-27.530274,,,191.969443,-56.795078,,0.0,0.378,0.293,0.469,0.093,-37.243,0.1372187,0.478,6152.8008,4.47e-05,0.99,3.59,0.041047,226.7872,,1.8087,37.2989,-26.8312,24.5,12.5
338,ztf_20190911280914_000690_zr_c16_o_q3_sciimg,58737.2810880109,zr,30,325.704781954269,35.2731563055404,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-11 09:41:51.760,2452193.904071296,9.3,,4.75,,44.326532595,-11.989778502,44.348484591,-11.981518784,-6.43578,-4.63777,,,,,-544353.02,-17522.67,235.356,,999,,21.361,,99.97582,,527582.7,*,,,,,,123.29,0.0,,,36.668552,-26.134948,17.69754669225,-9.2132702,16.8560404778968,-17.6258356,140.18741392,10.0324963,32.1939595,146.5508,/L,1.7848,87.8,36.4752,31.6545,303.443,305.471,-0.08322,Eri,64.182381,37.9116031,-27.5460568,,,191.976655,-56.84766,,0.0,0.378,0.293,0.469,0.093,-37.199,0.1373015,0.478,6147.5489,4.46e-05,1.0,3.63,0.041012,226.7946,,1.7821,37.273,-26.842,24.5,12.5
339,ztf_20190911302014_000689_zg_c13_o_q4_sciimg,58737.3021991113,zg,30,325.704011399105,35.2726965526873,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-12 09:41:51.760,2452194.904071296,9.3,,4.75,,44.282401395,-12.02056361,44.304437721,-12.012308501,-6.51361,-4.59593,,,,,-547346.23,-16280.0,233.868,,999,,21.359,,99.97651,,529551.2,*,,,,,,124.9,0.0,,,36.673311,-26.141023,17.69222494635,-9.2144064,16.8459913471278,-17.1717373,140.10383784,10.0340103,32.04594,147.0975,/L,1.7589,101.0,25.7777,31.134,305.057,305.587,-0.03302,Eri,64.182384,37.8544257,-27.5613968,,,191.982968,-56.900546,,0.0,0.378,0.293,0.469,0.093,-37.156,0.1373817,0.479,6142.2399,4.46e-05,1.01,3.67,0.040977,226.802,,1.7563,37.247,-26.8526,24.5,12.5
340,ztf_20190911302477_000690_zg_c16_o_q3_sciimg,58737.3026620112,zg,30,325.703994503258,35.2726864717561,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-13 09:41:51.760,2452195.904071296,9.3,,4.75,,44.237742587,-12.051064388,44.259848045,-12.042818752,-6.58909,-4.55248,,,,,-550321.85,-15042.38,232.325,,999,,21.358,,99.97717,,531443.8,*,,,,,,126.56,0.0,,,36.678073,-26.147102,17.68690255216,-9.2155431,16.8362055935727,-16.7138358,140.02245221,10.0355251,31.8963845,147.6233,/L,1.7339,114.3,16.2091,30.6337,306.721,305.704,0.01725,Eri,64.182388,37.7967741,-27.5762884,,,191.988378,-56.953717,,0.0,0.379,0.293,0.47,0.093,-37.113,0.1374593,0.479,6136.8742,4.46e-05,1.02,3.71,0.040941,226.8094,,1.7314,37.2207,-26.8629,24.5,12.5
341,ztf_20190918162975_000690_zr_c12_o_q2_sciimg,58744.1633102112,zr,30,325.462300360815,35.114734731232,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-14 09:41:51.760,2452196.904071296,9.3,,4.75,,44.19257246,-12.081270042,44.214731708,-12.073041332,-6.66212,-4.50741,,,,,-553280.1,-13810.16,230.725,,999,,21.356,,99.9778,,533256.6,*,,,,,,128.27,0.0,,,36.682839,-26.153184,17.68157950946,-9.2166802,16.8266853631805,-16.252318,139.94327487,10.0370407,31.7451852,148.1268,/L,1.7098,127.4,8.4406,30.1547,308.434,305.822,0.06757,Eri,64.182392,37.7386703,-27.5907261,,,191.992879,-57.007155,,0.0,0.379,0.293,0.47,0.093,-37.07,0.1375342,0.479,6131.4526,4.46e-05,1.03,3.74,0.040905,226.8168,,1.7074,37.1941,-26.873,24.5,12.5
342,ztf_20190918191968_000690_zg_c12_o_q2_sciimg,58744.1923264111,zg,30,325.461324691094,35.1140262523511,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-15 09:41:51.760,2452197.904071296,9.3,,4.75,,44.146908012,-12.111169749,44.16910988,-12.102966203,-6.7326,-4.46071,,,,,-556221.24,-12583.7,229.069,,999,,21.354,,99.9784,,534985.2,*,,,,,,130.03,0.0,,,36.687608,-26.15927,17.67625581804,-9.2178179,16.8174326737248,-15.787441,139.8663226,10.0385572,31.5922777,148.607,/L,1.6866,139.8,3.0481,29.6981,310.198,305.94,0.11792,Eri,64.182397,37.680142,-27.6047048,,,191.996468,-57.06084,,0.0,0.379,0.293,0.47,0.093,-37.027,0.1376063,0.479,6125.9756,4.46e-05,1.04,3.78,0.040868,226.8242,,1.6843,37.1674,-26.8829,24.5,12.5
343,ztf_20190919162975_000690_zr_c12_o_q2_sciimg,58745.1633217111,zr,30,325.428743024844,35.0902633432058,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-16 09:41:51.760,2452198.904071296,9.3,,4.75,,44.100766908,-12.140752745,44.123007582,-12.132581132,-6.80043,-4.41241,,,,,-559145.57,-11363.36,227.357,,999,,21.352,,99.97896,,536625.3,*,,,,,,131.84,0.0,,,36.69238,-26.16536,17.67093147768,-9.218956,16.808449375281,-15.3195259,139.79161079,10.0400744,31.4376604,149.0626,/L,1.6646,150.2,0.411,29.2651,312.011,306.058,0.16829,Eri,64.182402,37.6212209,-27.6182195,,,191.999141,-57.114752,,0.0,0.38,0.293,0.47,0.093,-36.984,0.1376757,0.479,6120.444,4.46e-05,1.05,3.82,0.040831,226.8316,,1.6624,37.1405,-26.8926,24.5,12.5
344,ztf_20190919192083_000690_zg_c12_o_q2_sciimg,58745.1924421112,zg,30,325.427775984891,35.0895426133035,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-17 09:41:51.760,2452199.904071296,9.3,,4.75,,44.054167377,-12.17000841,44.076450948,-12.161872283,-6.86554,-4.36253,,,,,-562053.36,-10149.5,225.59,,999,,21.35,,99.97948,,538172.6,*,,,,,,133.69,0.0,,,36.697156,-26.171453,17.66560648816,-9.2200946,16.7997371192454,-14.8489349,139.71915316,10.0415925,31.2814018,149.4924,/L,1.6436,156.1,0.6422,28.8567,313.873,306.176,0.21866,Eri,64.182408,37.5619395,-27.6312657,,,192.000895,-57.16887,,0.0,0.38,0.292,0.471,0.093,-36.942,0.1377422,0.48,6114.8585,4.46e-05,1.06,3.86,0.040794,226.839,,1.6416,37.1135,-26.902,24.5,12.5
345,ztf_20190920188021_000690_zr_c12_o_q2_sciimg,58746.188391211,zr,30,325.394788521173,35.064830076013,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-18 09:41:51.760,2452200.904071296,9.3,,4.75,,44.007128071,-12.198926359,44.029464234,-12.19082553,-6.92789,-4.31111,,,,,-564944.96,-8942.46,223.768,,999,,21.349,,99.97997,,539622.8,*,,,,,,135.6,0.0,,,36.701935,-26.177549,17.66028084925,-9.2212337,16.7912973435231,-14.3760394,139.64896169,10.0431113,31.1236323,149.8952,/L,1.6239,154.3,3.5809,28.4741,315.783,306.295,0.269,Eri,64.182414,37.5023277,-27.6438392,,,192.001728,-57.223173,,0.0,0.381,0.292,0.471,0.093,-36.899,0.1378057,0.48,6109.2199,4.45e-05,1.07,3.89,0.040756,226.8465,,1.622,37.0862,-26.9113,24.5,12.5
346,ztf_20190921163611_000690_zr_c12_o_q2_sciimg,58747.1639583111,zr,30,325.3629206778,35.0403003940841,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-19 09:41:51.760,2452201.904071296,9.3,,4.75,,43.959667907,-12.227496495,43.982068083,-12.219427818,-6.98745,-4.2582,,,,,-567820.74,-7742.62,221.893,,999,,21.347,,99.98042,,540971.6,*,,,,,,137.55,0.0,,,36.706717,-26.183649,17.65495456075,-9.2223732,16.7831312763628,-13.9011895,139.58104658,10.0446309,30.9645229,150.2699,/L,1.6055,146.5,8.8498,28.1184,317.74,306.414,0.31931,Eri,64.182421,37.4424108,-27.6559361,,,192.001637,-57.277641,,0.0,0.381,0.292,0.471,0.093,-36.857,0.1378663,0.48,6103.5291,4.45e-05,1.08,3.93,0.040718,226.8539,,1.6037,37.0588,-26.9202,24.5,12.5
347,ztf_20190921191968_000690_zg_c12_o_q2_sciimg,58747.1923264111,zg,30,325.362005806575,35.0395785835397,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-20 09:41:51.760,2452202.904071296,9.3,,4.75,,43.911805927,-12.25570904,43.934279578,-12.24766792,-7.04421,-4.20385,,,,,-570681.12,-6550.34,219.966,,999,,21.345,,99.98083,,542214.7,*,,,,,,139.55,0.0,,,36.711502,-26.189753,17.64962762241,-9.2235131,16.7752399550802,-13.4246942,139.51541646,10.0461512,30.8042597,150.6152,/L,1.5884,136.2,15.95,27.7907,319.743,306.533,0.36955,Eri,64.182428,37.38221,-27.667553,,,192.000623,-57.332253,,0.0,0.381,0.292,0.471,0.093,-36.815,0.1379239,0.48,6097.787,4.45e-05,1.09,3.96,0.04068,226.8613,,1.5868,37.0313,-26.929,24.5,12.5
348,ztf_20190921282326_000689_zg_c09_o_q1_sciimg,58747.2825579112,zg,30,325.359095840697,35.0372826931483,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-21 09:41:51.760,2452203.904071296,9.3,,4.75,,43.863561213,-12.283554531,43.886113536,-12.275536463,-7.09817,-4.1481,,,,,-573526.56,-5366.01,217.99,,999,,21.344,,99.9812,,543348.1,*,,,,,,141.59,0.0,,,36.716291,-26.19586,17.64430003402,-9.2246535,16.7676242521821,-12.9468154,139.45207859,10.0476723,30.6430224,150.93,/L,1.5728,125.0,24.3539,27.4921,321.788,306.653,0.41972,Eri,64.182436,37.3217438,-27.6786866,,,191.998683,-57.386987,,0.0,0.382,0.292,0.471,0.093,-36.774,0.1379784,0.48,6091.9945,4.45e-05,1.1,4.0,0.040641,226.8687,,1.5713,37.0036,-26.9375,24.5,12.5
349,ztf_20190922162731_000690_zr_c12_o_q2_sciimg,58748.1630787109,zr,30,325.330773789316,35.0148285009721,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-22 09:41:51.760,2452204.904071296,9.3,,4.75,,43.81495283,-12.311023799,43.837584055,-12.303025471,-7.14933,-4.091,,,,,-576357.56,-4190.02,215.968,,999,,21.342,,99.98153,,544367.9,*,,,,,,143.67,0.0,,,36.721084,-26.20197,17.63897179537,-9.2257943,16.7602849015186,-12.4677727,139.39103907,10.0491941,30.4809728,151.2133,/L,1.5587,113.7,33.5709,27.2235,323.873,306.773,0.46979,Eri,64.182444,37.2610302,-27.6893343,,,191.995819,-57.441824,,0.0,0.382,0.292,0.472,0.093,-36.732,0.1380299,0.481,6086.1524,4.45e-05,1.11,4.03,0.040602,226.8762,,1.5574,36.9758,-26.9458,24.5,12.5
350,ztf_20190922190833_000690_zg_c12_o_q2_sciimg,58748.191192111,zg,30,325.329880017471,35.0141045809195,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-23 09:41:51.760,2452205.904071296,9.3,,4.75,,43.765999815,-12.338107941,43.78870568,-12.330127785,-7.19771,-4.03258,,,,,-579174.7,-3022.74,213.902,,999,,21.341,,99.98182,,545270.5,*,,,,,,145.78,0.0,,,36.725879,-26.208084,17.63364290623,-9.2269355,16.7532225198083,-11.9877539,139.33230303,10.0507167,30.3182509,151.464,/L,1.5462,102.4,43.1782,26.9859,325.996,306.892,0.51975,Eri,64.182453,37.2000877,-27.6994935,,,191.99203,-57.496744,,0.0,0.382,0.292,0.472,0.093,-36.691,0.1380782,0.481,6080.2617,4.45e-05,1.12,4.06,0.040563,226.8836,,1.545,36.9479,-26.9539,24.5,12.5
351,ztf_20190923164213_000690_zr_c12_o_q2_sciimg,58749.1645602109,zr,30,325.299017303401,34.9889900700605,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-24 09:41:51.760,2452206.904071296,9.3,,4.75,,43.716721179,-12.364798297,43.739494023,-12.356836607,-7.2433,-3.97288,,,,,-581978.56,-1864.56,211.797,,999,,21.339,,99.98208,,546052.5,*,,,,,,147.94,0.0,,,36.730678,-26.214202,17.62831336639,-9.2280771,16.7464376220105,-11.5069252,139.27587476,10.05224,30.1549772,151.6812,/L,1.5353,91.3,52.8232,26.7803,328.152,307.012,0.56957,Eri,64.182461,37.1389361,-27.7091618,,,191.987316,-57.551724,,0.0,0.383,0.291,0.472,0.093,-36.651,0.1381232,0.481,6074.3234,4.44e-05,1.13,4.1,0.040524,226.891,,1.5342,36.9199,-26.9617,24.5,12.5
352,ztf_20190923192604_000690_zg_c12_o_q2_sciimg,58749.1929745111,zg,30,325.298128172591,34.9882497196831,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-25 09:41:51.760,2452207.904071296,9.3,,4.75,,43.66713592,-12.391086432,43.689965971,-12.383145195,-7.2861,-3.91193,,,,,-584769.78,-715.862,209.656,,999,,21.338,,99.98229,,546710.8,*,,,,,,150.12,0.0,,,36.735481,-26.220323,17.62298317564,-9.2292191,16.739930631241,-11.0254395,139.22175777,10.053764,29.9912576,151.8641,/L,1.5261,80.3,62.2096,26.6073,330.338,307.132,0.61925,Eri,64.182471,37.0775968,-27.7183371,,,191.981679,-57.606747,,0.0,0.383,0.291,0.472,0.093,-36.61,0.1381651,0.481,6068.3385,4.44e-05,1.14,4.13,0.040484,226.8985,,1.5252,36.8918,-26.9693,24.5,12.5
353,ztf_20190924164479_000690_zr_c12_o_q2_sciimg,58750.1648264113,zr,30,325.267806587852,34.9628772148798,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-26 09:41:51.760,2452208.904071296,9.3,,4.75,,43.61726303,-12.416964119,43.640139695,-12.409046696,-7.32613,-3.84976,,,,,-587549.03,422.987,207.484,,999,,21.336,,99.98246,,547242.9,*,,,,,,152.33,0.0,,,36.740286,-26.226448,17.61765233377,-9.2303615,16.733701884957,-10.5434411,139.16995486,10.0552887,29.8271889,152.0119,/L,1.5186,69.5,71.0776,26.4676,332.548,307.252,0.66875,Eri,64.18248,37.0160925,-27.7270176,,,191.97512,-57.661791,,0.0,0.383,0.291,0.472,0.093,-36.57,0.1382037,0.481,6062.3079,4.44e-05,1.14,4.16,0.040443,226.9059,,1.5179,36.8637,-26.9766,24.5,12.5
354,ztf_20190924192905_000690_zg_c12_o_q2_sciimg,58750.1932639112,zg,30,325.266932134731,34.9621275707853,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-27 09:41:51.760,2452209.904071296,9.3,,4.75,,43.567121497,-12.442423338,43.590034589,-12.434534032,-7.36337,-3.7864,,,,,-590317.04,1551.612,205.285,,999,,21.335,,99.98258,,547646.5,*,,,,,,154.55,0.0,,,36.745095,-26.232576,17.61232084058,-9.2315042,16.7277516393207,-10.0610672,139.12046818,10.0568141,29.662863,152.124,/L,1.5129,58.9,79.1839,26.3619,334.779,307.371,0.71808,Eri,64.18249,36.9544474,-27.7352017,,,191.967639,-57.716836,,0.0,0.384,0.291,0.473,0.093,-36.531,0.138239,0.482,6056.2326,4.44e-05,1.15,4.19,0.040403,226.9134,,1.5123,36.8355,-26.9837,24.5,12.5
355,ztf_20190924282141_000689_zr_c09_o_q1_sciimg,58750.2824074109,zr,30,325.264190972115,34.9597776490848,689,ZTF,,,McNaught (C/2006 Q1),2001-Oct-28 09:41:51.760,2452210.904071296,9.3,,4.75,,43.516730305,-12.467456263,43.539671199,-12.459599824,-7.39784,-3.72189,,,,,-593074.53,2669.648,203.066,,999,,21.333,,99.98267,,547919.7,*,,,,,,156.8,0.0,,,36.749908,-26.238708,17.60698869584,-9.2326473,16.7220800733969,-9.5784473,139.07329921,10.0583402,29.4983697,152.1999,/L,1.5089,48.5,86.2878,26.2906,337.025,307.491,0.7672,Eri,64.182501,36.8926868,-27.7428878,,,191.959238,-57.771863,,0.0,0.384,0.291,0.473,0.093,-36.491,0.1382709,0.482,6050.1137,4.44e-05,1.16,4.22,0.040362,226.9208,,1.5086,36.8072,-26.9906,24.5,12.5
356,ztf_20190925162118_000690_zr_c12_o_q2_sciimg,58751.1624653111,zr,30,325.237210424339,34.9365241898898,690,ZTF,,,McNaught (C/2006 Q1),2001-Oct-29 09:41:51.760,2452211.904071296,9.3,,4.75,,43.466108427,-12.492055265,43.48907113,-12.484236308,-7.42954,-3.65625,,,,,-595822.3,3776.733,200.83,,999,,21.332,,99.98271,,548061.5,*,,,,,,159.05,0.0,,,36.754724,-26.244843,17.60165589936,-9.2337908,16.716687294387,-9.0957002,139.02844883,10.059867,29.3337966,152.2393,/L,1.5068,38.8,92.1449,26.2541,339.28,307.611,0.81611,Eri,64.182512,36.8308373,-27.7500749,,,191.94992,-57.826852,,0.0,0.384,0.291,0.473,0.093,-36.452,0.1382994,0.482,6043.9521,4.43e-05,1.17,4.25,0.040321,226.9283,,1.5067,36.7789,-26.9972,24.5,12.5
