,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
72,c4d_140114_025659_ori.fits.fz b581afe227cee93cf122efae06b02233,56671.1217868594,z,90,45.9190369160197,-62.0619643135343,DES survey hex 456-633 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b581afe227cee93cf122efae06b02233,,Hill (C/2010 G2),2007-Feb-26 09:28:55.645,2454157.895088484,10.8,,6.25,,249.28523881,-20.90609769,249.391802556,-20.922781073,0.94761,1.692328,,,,,-319145.85,-43666.01,249.341,,999,,23.478,,99.86353,,311755.5,*,,,,,,98.11,0.0,,,246.465844,1.157952,13.38534984841,-10.1715705,13.4074595452983,-40.2123971,111.50644087,11.0841315,40.5522641,86.5988,/L,4.2337,156.8,71.7241,89.066,278.158,184.343,-4.11148,Oph,65.18535,250.8019795,1.1550543,,,357.530415,17.281685,,0.0,0.084,0.339,0.345,0.052,-78.813,0.0563842,0.349,3798.7435,4.14e-05,0.56,2.03,0.025342,223.6996,,4.2342,248.5836,1.1574,23.7,16.0
73,c4d_140114_025659_ooi_z_d1.fits.fz 47d738c44d511416a878eb2001dfc7d4,56671.1217868594,z,90,45.9190369160197,-62.0619643135343,DES survey hex 456-633 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/47d738c44d511416a878eb2001dfc7d4,,Hill (C/2010 G2),2007-Feb-27 09:28:55.645,2454158.895088484,10.8,,6.25,,249.291340174,-20.894707788,249.398067613,-20.911419612,0.75964,1.725372,,,,,-322798.27,-44973.71,249.211,,999,,23.473,,99.86311,,315357.6,*,,,,,,98.09,0.0,,,246.463269,1.168538,13.37947389569,-10.1736169,13.3842263203388,-40.2380616,111.31321603,11.0867778,40.5578988,87.5993,/L,4.2404,144.2,80.5959,88.0586,278.136,184.355,-4.11827,Oph,65.185366,250.806184,1.1671313,,,357.543492,17.284348,,0.0,0.084,0.339,0.345,0.052,-78.804,0.0565122,0.349,3795.7259,4.14e-05,0.55,2.01,0.025322,223.7105,,4.2408,248.5843,1.1687,23.7,16.0
74,c4d_140114_025659_ooi_z_d2.fits.fz e83797c00f367d61f71d234247744b04,56671.1217868594,z,90,45.9190369160197,-62.0619643135343,DES survey hex 456-633 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/e83797c00f367d61f71d234247744b04,,Hill (C/2010 G2),2007-Feb-28 09:28:55.645,2454159.895088484,10.8,,6.25,,249.296096743,-20.88309642,249.402976185,-20.899840763,0.570823,1.758502,,,,,-326441.47,-46287.93,249.088,,999,,23.468,,99.86276,,318962.2,*,,,,,,98.07,0.0,,,246.460693,1.179133,13.3735967601,-10.1756647,13.3609807780152,-40.2550593,111.11988875,11.0894262,40.5615265,88.6006,/L,4.2459,131.6,88.004,87.0519,278.114,184.365,-4.12384,Oph,65.185383,250.8091039,1.1792508,,,357.555921,17.288125,,0.0,0.084,0.339,0.346,0.052,-78.797,0.0566398,0.35,3792.7347,4.13e-05,0.55,1.99,0.025302,223.7215,,4.2461,248.5844,1.1801,23.7,16.0
75,c4d_140114_025659_ooi_z_ls9.fits.fz a0f1ffdf3b43979095bf2ef53f0e42df,56671.1217868594,z,90,45.9190369160197,-62.0619643135343,DES survey hex 456-633 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/a0f1ffdf3b43979095bf2ef53f0e42df,,Hill (C/2010 G2),2007-Mar-01 09:28:55.645,2454160.895088484,10.8,,6.25,,249.299502713,-20.871262991,249.406519228,-20.888041282,0.38117,1.791722,,,,,-330075.05,-47608.28,248.972,,999,,23.463,,99.8625,,322569.5,*,,,,,,98.04,0.0,,,246.458114,1.189738,13.36771844096,-10.177714,13.3377279086385,-40.2634394,110.92650053,11.092077,40.5632073,89.6026,/L,4.25,119.2,93.7358,86.0457,278.093,184.372,-4.12818,Oph,65.185398,250.8107301,1.1914126,,,357.567699,17.293021,,0.0,0.085,0.34,0.346,0.052,-78.791,0.0567669,0.35,3789.7698,4.13e-05,0.54,1.97,0.025283,223.7325,,4.2501,248.5838,1.1915,23.7,16.0
79,c4d_140114_031034_ori.fits.fz 775c9557d9428934e5f026b08b8e80c4,56671.1312115932,z,90,45.9180272914116,-62.0612134764083,DES survey hex 490-623 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/775c9557d9428934e5f026b08b8e80c4,,Hill (C/2010 G2),2007-Mar-05 09:28:55.645,2454164.895088484,10.8,,6.25,,249.299507749,-20.821696128,249.406946029,-20.838582689,-0.38556,1.925548,,,,,-344505.85,-52943.34,248.574,,999,,23.443,,99.86229,,337026.3,*,,,,,,97.96,0.0,,,246.447775,1.232249,13.3441933154,-10.1859258,13.2447424854819,-40.210972,110.15316435,11.1027026,40.5509735,93.6184,/L,4.2537,70.8,98.1551,82.0262,278.006,184.375,-4.13308,Oph,65.185457,250.8042014,1.2404815,,,357.608242,17.323888,,0.0,0.085,0.341,0.347,0.053,-78.787,0.0572698,0.351,3778.175,4.13e-05,0.52,1.9,0.025205,223.7764,,4.2534,248.5752,1.2373,23.7,16.0
80,c4d_140114_031034_ooi_z_d1.fits.fz 284e0166b631287a37f6025c1bc1e00c,56671.1312115932,z,90,45.9180272914116,-62.0612134764083,DES survey hex 490-623 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/284e0166b631287a37f6025c1bc1e00c,,Hill (C/2010 G2),2007-Mar-06 09:28:55.645,2454165.895088484,10.8,,6.25,,249.296076956,-20.808742922,249.403609535,-20.825645759,-0.57919,1.959242,,,,,-348085.91,-54288.69,248.492,,999,,23.438,,99.86244,,340647.6,*,,,,,,97.94,0.0,,,246.445184,1.2429,13.33830906838,-10.1879824,13.2215275249656,-40.1762337,109.96009141,11.1053647,40.5431552,94.6243,/L,4.2514,59.0,94.7542,81.0226,277.985,184.369,-4.13117,Oph,65.18547,250.7993019,1.2528535,,,357.616721,17.33445,,0.0,0.085,0.341,0.348,0.053,-78.791,0.0573938,0.351,3775.3427,4.13e-05,0.52,1.88,0.025186,223.7875,,4.251,248.5714,1.2488,23.7,16.0
81,c4d_140114_031034_ooi_z_d2.fits.fz a1e83c9a63e4d68e2bb99d92f75d7c1b,56671.1312115932,z,90,45.9180272914116,-62.0612134764083,DES survey hex 490-623 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/a1e83c9a63e4d68e2bb99d92f75d7c1b,,Hill (C/2010 G2),2007-Mar-07 09:28:55.645,2454166.895088484,10.8,,6.25,,249.29126287,-20.79556386,249.398895197,-20.812479979,-0.77357,1.993026,,,,,-351654.23,-55637.95,248.417,,999,,23.433,,99.86268,,344271.9,*,,,,,,97.91,0.0,,,246.442591,1.253561,13.33242363374,-10.1900405,13.198335152135,-40.132744,109.76720633,11.108029,40.533379,95.6311,/L,4.2478,47.3,89.7754,80.0195,277.963,184.36,-4.12799,Oph,65.185483,250.7930942,1.265267,,,357.624531,17.346158,,0.0,0.085,0.341,0.348,0.053,-78.796,0.0575171,0.352,3772.537,4.13e-05,0.51,1.87,0.025168,223.7985,,4.2473,248.5669,1.2604,23.7,16.0
82,c4d_140114_031034_ooi_z_ls9.fits.fz e00426e39b0273ca40eb42ff1ed52277,56671.1312115932,z,90,45.9180272914116,-62.0612134764083,DES survey hex 490-623 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/e00426e39b0273ca40eb42ff1ed52277,,Hill (C/2010 G2),2007-Mar-08 09:28:55.645,2454167.895088484,10.8,,6.25,,249.285060568,-20.782158348,249.392801924,-20.799086501,-0.96865,2.026897,,,,,-355210.49,-56990.78,248.349,,999,,23.428,,99.86301,,347899.1,*,,,,,,97.89,0.0,,,246.439996,1.264231,13.32653701082,-10.1921,13.1751704410563,-40.0804342,109.5745513,11.1106957,40.5216024,96.6386,/L,4.2428,35.6,83.388,79.0168,277.941,184.349,-4.12354,Oph,65.185496,250.7855772,1.2777218,,,357.63167,17.359018,,0.0,0.085,0.342,0.348,0.053,-78.804,0.0576395,0.352,3769.7578,4.13e-05,0.51,1.85,0.025149,223.8095,,4.2422,248.5618,1.272,23.7,16.0
86,c4d_140127_022612_ori.fits.fz 27f3853232d347e145d27f0fbac77072,56684.1003946947,g,90,44.8949810875456,-60.9799437024685,DES survey hex 455-592 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/27f3853232d347e145d27f0fbac77072,,Hill (C/2010 G2),2007-Mar-12 09:28:55.645,2454171.895088484,10.8,,6.25,,249.246279531,-20.726261167,249.354572867,-20.743264749,-1.75537,2.163119,,,,,-369308.74,-62430.42,248.145,,999,,23.408,,99.86516,,362438.9,*,,,,,,97.81,0.0,,,246.429593,1.307006,13.30297862282,-10.2003529,13.0828912221122,-39.7814016,108.80708844,11.1213849,40.4534332,100.6775,/L,4.2098,14.9,47.7879,75.0109,277.855,184.279,-4.09295,Oph,65.185543,250.7423502,1.3279483,,,357.653456,17.422045,,0.0,0.085,0.343,0.349,0.053,-78.852,0.0581198,0.353,3758.9064,4.13e-05,0.49,1.78,0.025077,223.8538,,4.2088,248.5347,1.3185,24.0,16.0
87,c4d_140127_022811_ori.fits.fz 49956bb8ee313377c38c26dfdb281743,56684.1017787341,g,90,44.8949147689912,-60.9798242137341,DES survey hex 456-613 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/49956bb8ee313377c38c26dfdb281743,,Hill (C/2010 G2),2007-Mar-13 09:28:55.645,2454172.895088484,10.8,,6.25,,249.233071483,-20.711715853,249.341521979,-20.728752988,-1.95342,2.197319,,,,,-372800.12,-63795.59,248.111,,999,,23.403,,99.86591,,366081.6,*,,,,,,97.78,0.0,,,246.426986,1.317723,13.29708604838,-10.2024198,13.0599425121543,-39.6837274,108.61622984,11.124063,40.4307854,101.6893,/L,4.1982,26.9,37.6328,74.0105,277.833,184.254,-4.08209,Oph,65.185553,250.7282251,1.3406047,,,357.657196,17.440716,,0.0,0.085,0.343,0.35,0.053,-78.868,0.0582372,0.354,3756.2597,4.13e-05,0.49,1.76,0.025059,223.8649,,4.1971,248.5263,1.3302,24.0,16.0
88,c4d_140127_023009_ori.fits.fz f65748004e854b14dd94021e59e71a4a,56684.1031584574,g,90,44.8948486572496,-60.9797050976221,DES survey hex 456-613 tiling,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f65748004e854b14dd94021e59e71a4a,,Hill (C/2010 G2),2007-Mar-14 09:28:55.645,2454173.895088484,10.8,,6.25,,249.218451604,-20.696941454,249.327056728,-20.714018823,-2.15191,2.231555,,,,,-376277.65,-65162.09,248.084,,999,,23.398,,99.86674,,369727.5,*,,,,,,97.76,0.0,,,246.424377,1.32845,13.29119228163,-10.2044882,13.0370529228283,-39.5766559,108.42586293,11.1267433,40.4057092,102.7021,/L,4.1853,39.8,27.6711,73.0106,277.81,184.228,-4.06993,Oph,65.185564,250.7127562,1.3533002,,,357.66025,17.460559,,0.0,0.085,0.344,0.35,0.053,-78.887,0.0583535,0.354,3753.6392,4.13e-05,0.48,1.75,0.025042,223.876,,4.1841,248.5172,1.3419,24.0,16.0
89,c4d_141106_041713_ori.fits.fz 5514ee84efb6b3ea927b7f00dba35593,56967.1778843461,r,30,59.1776258762779,-70.3404927770767,PAMAP20141105-004,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5514ee84efb6b3ea927b7f00dba35593,,Hill (C/2010 G2),2007-Nov-23 09:28:55.645,2454427.895088484,10.8,,6.25,,244.111889637,-17.17830422,244.220832466,-17.198665554,11.37278,-0.1591,,,,,19151.429,11158.045,60.948,,999,,23.013,,99.99794,,22321.03,*,,,,,,239.63,0.0,,,245.673937,4.406943,11.75316007824,-10.7820199,12.734379008562,-8.684114,105.90860074,11.8916874,30.4455947,6.2003,/T,0.5238,156.4,97.5877,173.3583,59.162,175.286,0.45574,Sco,65.182885,245.3858452,4.0659374,,,357.223846,23.427737,,0.0,0.051,0.279,0.28,0.046,-85.581,0.0406356,0.284,3064.9633,3.98e-05,0.7,2.54,0.020447,227.0642,,0.5195,245.4768,4.2365,23.7,16.0
90,c4d_150306_020710_ori.fits.fz 0682f791fff4c56d8062595d2b14ecec,57087.0875796387,r,30,43.4309226398419,-65.162717665028,AMap20150305-025,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/0682f791fff4c56d8062595d2b14ecec,,Hill (C/2010 G2),2008-Mar-19 09:28:55.645,2454544.895088484,10.8,,6.25,,249.517379113,-15.714525627,249.638956028,-15.733844839,-3.83019,4.481173,,,,,-394514.72,-55437.15,253.243,,999,,22.45,,99.81646,,391431.3,*,,,,,,95.85,0.0,,,245.253851,6.119441,11.01432019462,-11.0885036,10.6540187943581,-39.409917,88.60677242,12.3128193,41.3916921,108.7309,/L,4.9126,99.2,94.1567,66.2397,275.895,185.093,-4.82912,Oph,65.185621,250.3088654,6.3255748,,,1.979064,20.325682,,0.0,0.081,0.296,0.302,0.054,-78.202,0.0512568,0.307,2695.5411,3.84e-05,0.37,1.36,0.017983,228.8365,,4.9108,247.7214,6.2286,23.7,16.0
116,c4d_160215_004400_ori.fits.fz 4b464ef16606eead1f4adc8eab62e71f,57433.0295670872,g,72,39.4209918176624,-71.0259871796928,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/4b464ef16606eead1f4adc8eab62e71f,,Hill (C/2010 G2),2008-May-11 09:28:55.645,2454597.895088484,10.8,,6.25,,245.993993473,-13.829148749,246.119398392,-13.851372631,-14.2452,5.772682,,,,,-556337.11,-114753.24,281.412,,999,,22.161,,99.98017,,585665.8,*,,,,,,73.78,0.0,,,245.043222,6.973827,10.67260413743,-11.2373007,9.70395981536352,-19.4016258,80.70537283,12.5217088,35.76989,162.6849,/L,1.6183,114.6,41.9073,15.5911,253.777,178.973,-1.59217,Oph,65.185331,246.6335566,7.6726115,,,1.311104,24.166602,,0.0,0.067,0.301,0.303,0.056,-82.691,0.0531627,0.308,2608.4339,3.86e-05,0.32,1.16,0.017402,229.721,,1.6135,245.7755,7.3239,24.0,16.0
117,c4d_160215_004400_oki_g_v1.fits.fz 6c24375b4218a9eb6f0e086549b42259,57433.0295670872,g,72,39.4209918176624,-71.0259871796928,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/6c24375b4218a9eb6f0e086549b42259,,Hill (C/2010 G2),2008-May-12 09:28:55.645,2454598.895088484,10.8,,6.25,,245.895877523,-13.79059643,246.021308895,-13.812901918,-14.3451,5.769517,,,,,-559227.04,-115519.63,283.414,,999,,22.157,,99.98217,,589036.7,*,,,,,,72.06,0.0,,,245.039111,6.990474,10.66611280982,-11.2401716,9.69290724121455,-18.8707085,80.61345138,12.5257697,35.6070502,163.6213,/L,1.5347,101.5,52.655,14.7401,252.046,178.808,-1.50005,Oph,65.185313,246.5324104,7.6950691,,,1.278772,24.265041,,0.0,0.067,0.301,0.303,0.056,-82.821,0.0531174,0.308,2606.8663,3.86e-05,0.32,1.17,0.017391,229.7382,,1.53,245.7229,7.3434,24.0,16.0
118,c4d_160215_004400_ooi_g_v1.fits.fz b8180521c27556792fe9189e93510c32,57433.0295670872,g,72,39.4209918176624,-71.0259871796928,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b8180521c27556792fe9189e93510c32,,Hill (C/2010 G2),2008-May-13 09:28:55.645,2454599.895088484,10.8,,6.25,,245.797109774,-13.752068845,245.922551699,-13.774450622,-14.4399,5.765145,,,,,-562122.52,-116267.55,285.626,,999,,22.153,,99.98405,,592348.9,*,,,,,,70.14,0.0,,,245.034993,7.00714,10.65961983478,-11.2430451,9.682161892024,-18.3378009,80.52408503,12.5298352,35.4428643,164.5414,/L,1.4521,88.7,62.9609,13.9047,250.108,178.643,-1.40726,Oph,65.185295,246.4305864,7.7173309,,,1.245877,24.363952,,0.0,0.067,0.301,0.303,0.056,-82.951,0.0530691,0.308,2605.2896,3.86e-05,0.32,1.18,0.017381,229.7554,,1.4474,245.6699,7.3628,24.0,16.0
119,c4d_160215_004400_opi_g_v1.fits.fz 9c9267bedba79ba52ca5c49ec8fed0e3,57433.0295670872,g,72,39.4209918176624,-71.0259871796928,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9c9267bedba79ba52ca5c49ec8fed0e3,,Hill (C/2010 G2),2008-May-14 09:28:55.645,2454600.895088484,10.8,,6.25,,245.697725782,-13.713574076,245.823167946,-13.736026019,-14.5295,5.759566,,,,,-565024.44,-116996.75,288.084,,999,,22.149,,99.98579,,595590.9,*,,,,,,67.97,0.0,,,245.030871,7.023827,10.65312521094,-11.245921,9.67172486975821,-17.8030638,80.43728297,12.5339054,35.2774318,165.4419,/L,1.3707,76.3,72.4471,13.088,247.93,178.477,-1.31384,Sco,65.185277,246.3281256,7.7393935,,,1.212435,24.463305,,0.0,0.066,0.3,0.303,0.056,-83.082,0.053018,0.308,2603.7034,3.86e-05,0.33,1.18,0.01737,229.7727,,1.3661,245.6167,7.3821,24.0,16.0
120,c4d_160215_004400_ooi_g_ls10.fits.fz f614bbfc5a878d0419f6e08bc581e08c,57433.0295670872,g,72,39.4209918176624,-71.0259871796928,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f614bbfc5a878d0419f6e08bc581e08c,,Hill (C/2010 G2),2008-May-15 09:28:55.645,2454601.895088484,10.8,,6.25,,245.597761005,-13.675120219,245.72319921,-13.697636607,-14.6139,5.752774,,,,,-567933.68,-117707.01,290.828,,999,,22.145,,99.9874,,598748.9,*,,,,,,65.52,0.0,,,245.026743,7.040534,10.64662893696,-11.2487993,9.66159718945169,-17.2666388,80.35305362,12.5379802,35.1108279,166.3191,/L,1.2909,64.1,80.82,12.2935,245.47,178.311,-1.21981,Sco,65.185258,246.2250697,7.7612534,,,1.178458,24.563065,,0.0,0.066,0.3,0.302,0.056,-83.215,0.052964,0.307,2602.107,3.86e-05,0.33,1.19,0.017359,229.79,,1.2865,245.5631,7.4013,24.0,16.0
121,c4d_160215_004922_ori.fits.fz 0c3153ed58aa0ee1bac1246ca1b0e9be,57433.0320282236,g,267,39.4210951853912,-71.0258358198043,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/0c3153ed58aa0ee1bac1246ca1b0e9be,,Hill (C/2010 G2),2008-May-16 09:28:55.645,2454602.895088484,10.8,,6.25,,245.497250858,-13.636715404,245.62268654,-13.659291812,-14.6932,5.744762,,,,,-570851.12,-118398.09,293.904,,999,,22.141,,99.98887,,601805.4,*,,,,,,62.75,0.0,,,245.02261,7.057262,10.64013101145,-11.25168,9.65177978817405,-16.7286551,80.27140478,12.5420597,34.943109,167.1682,/L,1.2134,52.2,87.8521,11.5255,242.68,178.144,-1.12522,Sco,65.185239,246.1214598,7.7829073,,,1.143963,24.6632,,0.0,0.066,0.3,0.302,0.056,-83.348,0.0529071,0.307,2600.4999,3.86e-05,0.33,1.2,0.017349,229.8073,,1.209,245.5092,7.4204,24.0,16.0
122,c4d_160215_004922_oki_g_v1.fits.fz 38ce51c74840c13999ab80b9d804133a,57433.0320282236,g,267,39.4210951853912,-71.0258358198043,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/38ce51c74840c13999ab80b9d804133a,,Hill (C/2010 G2),2008-May-17 09:28:55.645,2454603.895088484,10.8,,6.25,,245.396230756,-13.59836781,245.521669812,-13.621001681,-14.7674,5.735524,,,,,-573777.66,-119069.79,297.37,,999,,22.138,,99.9902,,604738.8,*,,,,,,59.6,0.0,,,245.018471,7.07401,10.63363143304,-11.2545632,9.64227353097074,-16.1892334,80.19234365,12.5461438,34.7743164,167.983,/L,1.1385,40.6,93.368,10.7898,239.506,177.976,-1.03009,Sco,65.185219,246.0173362,7.8043517,,,1.108962,24.763679,,0.0,0.065,0.3,0.302,0.056,-83.482,0.0528474,0.307,2598.8816,3.86e-05,0.33,1.2,0.017338,229.8246,,1.1344,245.4551,7.4395,24.0,16.0
123,c4d_160215_004922_ooi_g_v1.fits.fz 2571a18abaf22eed1b49f1e0f73e78ed,57433.0320282236,g,267,39.4210951853912,-71.0258358198043,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/2571a18abaf22eed1b49f1e0f73e78ed,,Hill (C/2010 G2),2008-May-18 09:28:55.645,2454604.895088484,10.8,,6.25,,245.29473616,-13.560085673,245.420187361,-13.582776569,-14.8364,5.725048,,,,,-576714.22,-119721.91,301.285,,999,,22.134,,99.99139,,607522.4,*,,,,,,56.0,0.0,,,245.014327,7.090778,10.62713020037,-11.2574489,9.63307921509464,-15.6484881,80.11587686,12.5502325,34.6044791,168.7562,/L,1.0672,29.5,97.2377,10.0931,235.885,177.808,-0.93446,Sco,65.185199,245.9127377,7.8255833,,,1.073471,24.864467,,0.0,0.065,0.3,0.302,0.056,-83.617,0.052785,0.307,2597.2515,3.86e-05,0.33,1.21,0.017327,229.842,,1.0633,245.4008,7.4584,24.0,16.0
124,c4d_160215_004922_opi_g_v1.fits.fz 301225a5edde225e7a0aebeea8abdfe3,57433.0320282236,g,267,39.4210951853912,-71.0258358198043,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/301225a5edde225e7a0aebeea8abdfe3,,Hill (C/2010 G2),2008-May-19 09:28:55.645,2454605.895088484,10.8,,6.25,,245.192802605,-13.521877294,245.318275804,-13.544626838,-14.9002,5.713324,,,,,-579661.7,-120354.24,305.718,,999,,22.13,,99.99244,,610123.0,*,,,,,,51.9,0.0,,,245.010178,7.107567,10.62062731204,-11.2603369,9.62419757318001,-15.1065289,80.04201049,12.554326,34.4336147,169.4786,/L,1.0004,19.4,99.3746,9.444,231.75,177.639,-0.83837,Sco,65.185179,245.8077015,7.846599,,,1.037505,24.965533,,0.0,0.064,0.3,0.301,0.056,-83.752,0.0527198,0.306,2595.6092,3.86e-05,0.34,1.22,0.017316,229.8594,,0.9967,245.3462,7.4773,24.0,16.0
125,c4d_160215_004922_ooi_g_ls10.fits.fz f30efc54393b574cc185aa4e35358a88,57433.0320282236,g,267,39.4210951853912,-71.0258358198043,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f30efc54393b574cc185aa4e35358a88,,Hill (C/2010 G2),2008-May-20 09:28:55.645,2454606.895088484,10.8,,6.25,,245.090465744,-13.483751049,245.215970066,-13.506562593,-14.9588,5.700343,,,,,-582621.04,-120966.57,310.733,,999,,22.127,,99.99333,,612500.3,*,,,,,,47.22,0.0,,,245.006023,7.124377,10.61412276668,-11.2632275,9.61562927552693,-14.5634621,79.97075013,12.5584241,34.26173,170.139,/L,0.939,13.0,99.735,8.8528,227.036,177.47,-0.74184,Sco,65.185158,245.7022631,7.8673954,,,1.001078,25.066844,,0.0,0.064,0.299,0.301,0.056,-83.889,0.052652,0.306,2593.9541,3.86e-05,0.34,1.23,0.017305,229.8768,,0.9357,245.2914,7.496,24.0,16.0
126,c4d_160215_005406_ori.fits.fz 9c936eaeb306912dfc93c171dc2dac3b,57433.035462032,g,267,39.421239405344,-71.0256246405876,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9c936eaeb306912dfc93c171dc2dac3b,,Hill (C/2010 G2),2008-May-21 09:28:55.645,2454607.895088484,10.8,,6.25,,244.987761379,-13.445715392,245.113303617,-13.468593475,-15.0122,5.68609,,,,,-585593.16,-121558.7,316.383,,999,,22.123,,99.99408,,614606.7,*,,,,,,41.91,0.0,,,245.001863,7.141207,10.6076165629,-11.2661205,9.60737493142567,-14.0193929,79.90210085,12.5625269,34.0888216,170.7241,/L,0.8844,15.6,98.3196,8.3317,221.691,177.301,-0.64491,Sco,65.185137,245.5964565,7.8879694,,,0.964205,25.168366,,0.0,0.064,0.299,0.301,0.056,-84.026,0.0525815,0.306,2592.2858,3.86e-05,0.34,1.24,0.017294,229.8942,,0.8815,245.2364,7.5147,24.0,16.0
127,c4d_160215_005406_oki_g_v1.fits.fz 5e246d8fffe802fc26ceed96260c7d28,57433.035462032,g,267,39.421239405344,-71.0256246405876,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5e246d8fffe802fc26ceed96260c7d28,,Hill (C/2010 G2),2008-May-22 09:28:55.645,2454608.895088484,10.8,,6.25,,244.8847255,-13.40777886,245.010308869,-13.430728509,-15.0603,5.670555,,,,,-588578.98,-122130.43,322.694,,999,,22.12,,99.99468,,616387.9,*,,,,,,35.94,0.0,,,244.997698,7.158057,10.60110869931,-11.2690159,9.59943508943349,-13.4744268,79.8360672,12.5666343,33.9148769,171.2189,/L,0.8381,24.4,95.1715,7.8943,215.688,177.132,-0.54763,Sco,65.185116,245.4903149,7.9083178,,,0.926902,25.270067,,0.0,0.063,0.299,0.3,0.056,-84.163,0.0525084,0.306,2590.6038,3.86e-05,0.34,1.25,0.017283,229.9116,,0.8357,245.1813,7.5333,24.0,16.0
128,c4d_160215_005406_ooi_g_v1.fits.fz 20514a11d900c8ca6a4540014f64228f,57433.035462032,g,267,39.421239405344,-71.0256246405876,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/20514a11d900c8ca6a4540014f64228f,,Hill (C/2010 G2),2008-May-23 09:28:55.645,2454609.895088484,10.8,,6.25,,244.781394317,-13.369950081,244.907017736,-13.392976038,-15.1032,5.653724,,,,,-591579.44,-122681.55,329.64,,999,,22.116,,99.99513,,617786.4,*,,,,,,29.35,0.0,,,244.993527,7.174928,10.59459917452,-11.2719138,9.59181023664114,-12.9286714,79.77265323,12.5707465,33.7398746,171.6073,/L,0.8017,35.1,90.3741,7.5553,209.055,176.962,-0.45001,Sco,65.185095,245.3838707,7.9284375,,,0.889185,25.371913,,0.0,0.063,0.299,0.3,0.056,-84.301,0.0524328,0.305,2588.9076,3.86e-05,0.34,1.25,0.017271,229.9291,,0.7998,245.126,7.5517,24.0,16.0
