,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
212,ztf_20180813306771_000727_zg_c09_o_q3_sciimg,58343.3070255113,zg,30,289.857834076269,40.680965443425,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-09 03:43:02.453,2455751.654889502,6.4,10.7,10.0,5.0,0.03,,,225.94229366,8.649146235,226.089939221,8.604940072,-2.65051,1.457144,,,,,392935.176,-49670.43,70.116,,999,,19.119,19.36,99.56859,,402833.1,*,,,,,,298.48,0.0,,,228.792345,23.253579,7.196119340588,6.6662299,6.75494921936196,30.2271315,56.17919958,15.6180556,30.5059735,111.8981,/T,7.5301,31.6,60.2408,60.7185,118.485,231.246,-7.07779,Boo,66.183923,220.9023176,24.872387,,,8.617274,53.685781,,0.0,0.364,0.262,0.368,0.257,-11.452,0.296719,0.449,11051.8297,0.0002029,3.14,11.4,0.07373,51.0138,,7.532,224.7876,24.1141,24.5,12.5
213,ztf_20180813327917_000727_zr_c09_o_q3_sciimg,58343.3281134111,zr,30,289.856898300715,40.6804364886049,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-10 03:43:02.453,2455752.654889502,6.4,10.7,10.0,5.0,0.03,,,225.925477818,8.65831913,226.073075085,8.61413864,-2.33958,1.291308,,,,,389813.11,-49203.26,70.674,,999,,19.127,19.368,99.56389,,399703.1,*,,,,,,298.01,0.0,,,228.831525,23.307594,7.199970789512,6.6723512,6.77245598455183,30.3972672,56.32479891,15.613827,30.615046,111.0286,/T,7.5712,28.3,71.1025,61.5471,118.019,231.246,-7.09569,Boo,66.183895,220.8817306,24.8760702,,,8.613911,53.704754,,0.0,0.365,0.262,0.369,0.257,-11.203,0.2972247,0.449,11068.8426,0.0002031,3.15,11.44,0.073843,51.0788,,7.573,224.7964,24.1438,24.5,12.5
214,ztf_20180814305613_000727_zr_c09_o_q3_sciimg,58344.3058102112,zr,30,289.813729620778,40.6557172151231,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-11 03:43:02.453,2455753.654889502,6.4,10.7,10.0,5.0,0.03,,,225.910757871,8.666394405,226.058320443,8.622235813,-2.02849,1.128338,,,,,386714.021,-48717.09,71.221,,999,,19.135,19.376,99.55938,,396577.2,*,,,,,,297.55,0.0,,,228.870695,23.361542,7.203825766902,6.6784573,6.79005890005454,30.5601258,56.47119789,15.6095979,30.7245516,110.1603,/T,7.6104,31.2,80.7939,62.3764,117.56,231.245,-7.1114,Boo,66.183867,220.8637019,24.8793377,,,8.611025,53.721399,,0.0,0.366,0.261,0.369,0.256,-10.95,0.2976669,0.45,11085.9254,0.0002033,3.16,11.49,0.073957,51.1438,,7.6121,224.8063,24.1732,24.5,12.5
215,ztf_20180814310810_000727_zr_c09_o_q3_sciimg,58344.3110069111,zr,30,289.813502698215,40.6555835444534,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-12 03:43:02.453,2455754.654889502,6.4,10.7,10.0,5.0,0.03,,,225.898134701,8.673391016,226.045673786,8.62924924,-1.71733,0.968188,,,,,383637.29,-48212.04,71.756,,999,,19.143,19.383,99.55506,,393455.6,*,,,,,,297.09,0.0,,,228.909855,23.415422,7.207684264112,6.6845484,6.80775381374145,30.7158809,56.618362,15.6053684,30.8345882,109.2932,/T,7.6477,38.7,88.8222,63.2064,117.105,231.244,-7.12492,Boo,66.183839,220.8482232,24.8822083,,,8.608646,53.735726,,0.0,0.367,0.261,0.37,0.256,-10.693,0.2980461,0.45,11103.0788,0.0002035,3.17,11.53,0.074072,51.2088,,7.6494,224.8176,24.2024,24.5,12.5
216,ztf_20180814342477_000727_zg_c09_o_q3_sciimg,58344.3426505113,zg,30,289.812120927673,40.654769600737,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-13 03:43:02.453,2455755.654889502,6.4,10.7,10.0,5.0,0.03,,,225.887608609,8.67932761,226.035130326,8.635197876,-1.40618,0.810813,,,,,380582.285,-47688.23,72.28,,999,,19.151,19.391,99.55094,,390338.5,*,,,,,,296.65,0.0,,,228.949004,23.469234,7.211546272513,6.6906243,6.82553666939157,30.8646889,56.7662575,15.6011384,30.9452364,108.4274,/T,7.6832,48.6,94.8149,64.0371,116.656,231.242,-7.13628,Boo,66.183811,220.8352828,24.8847004,,,8.606799,53.747747,,0.0,0.368,0.261,0.371,0.256,-10.432,0.2983628,0.451,11120.3036,0.0002037,3.19,11.58,0.074187,51.2736,,7.6848,224.83,24.2313,24.5,12.5
217,ztf_20180814348079_000727_zg_c09_o_q3_sciimg,58344.3482755111,zg,30,289.811875302682,40.6546249132421,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-14 03:43:02.453,2455756.654889502,6.4,10.7,10.0,5.0,0.03,,,225.879179553,8.684222533,226.026683711,8.640101799,-1.09506,0.65617,,,,,377548.364,-47145.75,72.793,,999,,19.159,19.399,99.54702,,387225.9,*,,,,,,296.2,0.0,,,228.988144,23.522979,7.215411783485,6.6966852,6.84340349322945,31.0066775,56.91485135,15.596908,31.0565513,107.5627,/T,7.7167,59.5,98.5447,64.8684,116.212,231.24,-7.14548,Boo,66.183783,220.8248672,24.886832,,,8.605509,53.757471,,0.0,0.368,0.26,0.372,0.256,-10.168,0.2986174,0.451,11137.6005,0.0002038,3.2,11.63,0.074302,51.3384,,7.7182,224.8437,24.2599,24.5,12.5
218,ztf_20180818206991_001766_zr_c04_o_q3_sciimg,58348.207187511,zr,30,289.648215142781,40.5512590621908,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-15 03:43:02.453,2455757.654889502,6.4,10.7,10.0,5.0,0.03,,,225.87284733,8.688093876,226.020327884,8.643981689,-0.78399,0.504224,,,,,374534.878,-46584.74,73.296,,999,,19.167,19.407,99.54331,,384117.9,*,,,,,,295.76,0.0,,,229.027273,23.576657,7.219280788422,6.7027311,6.86135037498851,31.141938,57.06411101,15.5926771,31.1685579,106.6994,/T,7.7484,70.9,99.9387,65.7002,115.772,231.237,-7.15253,Boo,66.183755,220.8169637,24.8886206,,,8.604803,53.76491,,0.0,0.369,0.26,0.372,0.256,-9.899,0.2988106,0.451,11154.9701,0.000204,3.21,11.68,0.074418,51.4031,,7.7498,224.8586,24.2883,24.5,12.5
219,ztf_20180820281019_001766_zg_c04_o_q3_sciimg,58350.281215311,zg,30,289.564837299043,40.4920878192453,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-16 03:43:02.453,2455758.654889502,6.4,10.7,10.0,5.0,0.03,,,225.868611686,8.690959543,226.016058531,8.64685817,-0.47297,0.354956,,,,,371541.178,-46005.3,73.788,,999,,19.175,19.415,99.53981,,381014.7,*,,,,,,295.32,0.0,,,229.066393,23.630267,7.223153278729,6.7087619,6.87937344621578,31.2705239,57.21400432,15.5884459,31.2812505,105.8374,/T,7.7782,82.3,99.0671,66.5326,115.336,231.233,-7.15745,Boo,66.183727,220.8115618,24.8900833,,,8.604706,53.770073,,0.0,0.37,0.259,0.373,0.255,-9.625,0.2989428,0.452,11172.413,0.0002042,3.23,11.72,0.074534,51.4678,,7.7796,224.8748,24.3165,24.5,12.5
220,ztf_20180822311968_001766_zr_c04_o_q3_sciimg,58352.3121528113,zr,30,289.486463583808,40.4318733689687,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-17 03:43:02.453,2455759.654889502,6.4,10.7,10.0,5.0,0.03,,,225.866472351,8.692837346,226.01387377,8.648751261,-0.162,0.208356,,,,,368566.612,-45407.54,74.269,,999,,19.183,19.422,99.53652,,377916.4,*,,,,,,294.89,0.0,,,229.105502,23.68381,7.227029245828,6.7147778,6.8974688589523,31.3924538,57.36449928,15.5842142,31.3945959,104.9768,/T,7.8061,93.6,96.115,67.3655,114.904,231.229,-7.16026,Boo,66.183699,220.8086537,24.8912374,,,8.60524,53.772972,,0.0,0.37,0.259,0.373,0.255,-9.348,0.2990148,0.452,11189.9298,0.0002044,3.24,11.77,0.074651,51.5324,,7.8074,224.8922,24.3445,24.5,12.5
221,ztf_20180823333576_001766_zr_c04_o_q3_sciimg,58353.3337500109,zr,30,289.448290207932,40.4007371524418,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-18 03:43:02.453,2455760.654889502,6.4,10.7,10.0,5.0,0.03,,,225.866429022,8.693745088,226.01377403,8.649680093,0.148912,0.064431,,,,,365610.53,-44791.6,74.739,,999,,19.191,19.43,99.53344,,374823.0,*,,,,,,294.46,0.0,,,229.144602,23.737285,7.230908681152,6.7207787,6.91563276750939,31.5077183,57.5155639,15.5799822,31.5085396,104.1175,/T,7.8321,104.5,91.3445,68.1989,114.476,231.225,-7.16097,Boo,66.183671,220.8082343,24.8920997,,,8.606432,53.773616,,0.0,0.371,0.259,0.373,0.255,-9.066,0.299027,0.452,11207.521,0.0002046,3.25,11.82,0.074769,51.5969,,7.8333,224.9108,24.3723,24.5,12.5
222,ztf_20180823358970_001726_zr_c14_o_q2_sciimg,58353.359155111,zr,30,289.447354453411,40.3999538285219,1726,ZTF,,,McNaught (C/2009 F2),2011-Jul-19 03:43:02.453,2455761.654889502,6.4,10.7,10.0,5.0,0.03,,,225.868481289,8.693700634,226.015761419,8.649662892,0.459754,-0.07681,,,,,362672.284,-44157.62,75.199,,999,,19.199,19.438,99.53057,,371734.7,*,,,,,,294.04,0.0,,,229.183691,23.790694,7.23479157615,6.7267646,6.93386131495973,31.6162893,57.66716611,15.5757498,31.6230132,103.2596,/T,7.8563,115.1,85.0553,69.0328,114.051,231.22,-7.15959,Boo,66.183643,220.8103002,24.8926871,,,8.608305,53.772016,,0.0,0.371,0.258,0.374,0.255,-8.78,0.2989802,0.452,11225.1871,0.0002049,3.27,11.87,0.074886,51.6613,,7.8574,224.9306,24.3998,24.5,12.5
223,ztf_20180824312836_001766_zr_c04_o_q3_sciimg,58354.3130903109,zr,30,289.412478748808,40.3703842813696,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-20 03:43:02.453,2455762.654889502,6.4,10.7,10.0,5.0,0.03,,,225.872628561,8.692721971,226.019838874,8.648717161,0.770489,-0.21533,,,,,359751.228,-43505.75,75.648,,999,,19.207,19.445,99.52792,,368651.5,*,,,,,,293.62,0.0,,,229.222771,23.844035,7.238677922284,6.7327356,6.95215062463181,31.7181278,57.81927366,15.571517,31.7379409,102.4032,/T,7.8785,125.2,77.5543,69.8671,113.63,231.215,-7.15613,Boo,66.183616,220.8148491,24.8930164,,,8.610883,53.768183,,0.0,0.372,0.258,0.374,0.254,-8.49,0.298875,0.452,11242.9284,0.0002051,3.28,11.92,0.075005,51.7257,,7.8796,224.9517,24.4272,24.5,12.5
224,ztf_20180825305775_001766_zr_c04_o_q3_sciimg,58355.3059838112,zr,30,289.377002318632,40.3391206264545,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-21 03:43:02.453,2455763.654889502,6.4,10.7,10.0,5.0,0.03,,,225.878869977,8.69082724,226.026009402,8.646859941,1.081076,-0.35113,,,,,356846.723,-42836.15,76.087,,999,,19.215,19.453,99.52548,,365573.6,*,,,,,,293.2,0.0,,,229.26184,23.897309,7.242567711033,6.7386918,6.97049679579968,31.8131903,57.97185411,15.5672839,31.8532442,101.5482,/T,7.8989,134.5,69.1371,70.7018,113.211,231.209,-7.15062,Boo,66.183588,220.8218784,24.8931047,,,8.614191,53.762128,,0.0,0.372,0.257,0.374,0.254,-8.195,0.2987121,0.452,11260.7454,0.0002053,3.29,11.97,0.075124,51.79,,7.8999,224.974,24.4544,24.5,12.5
225,ztf_20180826311910_001766_zr_c04_o_q3_sciimg,58356.3121065111,zr,30,289.341922347557,40.306936333919,1766,ZTF,,,McNaught (C/2009 F2),2011-Jul-22 03:43:02.453,2455764.654889502,6.4,10.7,10.0,5.0,0.03,,,225.887204346,8.688034751,226.034275498,8.644108056,1.391464,-0.48416,,,,,353958.131,-42149.0,76.515,,999,,19.223,19.46,99.52327,,362501.0,*,,,,,,292.78,0.0,,,229.3009,23.950515,7.246460933887,6.744633,6.98889590213825,31.901432,58.12487481,15.5630505,31.9688443,100.6947,/T,7.9175,142.7,60.0819,71.5368,112.796,231.202,-7.14305,Boo,66.183561,220.831385,24.8929686,,,8.618251,53.753862,,0.0,0.372,0.257,0.374,0.254,-7.895,0.2984922,0.452,11278.6382,0.0002055,3.31,12.02,0.075243,51.8542,,7.9184,224.9975,24.4814,24.5,12.5
226,ztf_20180826315822_001726_zr_c14_o_q2_sciimg,58356.3160417113,zr,30,289.341787402983,40.306809095779,1726,ZTF,,,McNaught (C/2009 F2),2011-Jul-23 03:43:02.453,2455765.654889502,6.4,10.7,10.0,5.0,0.03,,,225.897630097,8.684362996,226.044638758,8.640478313,1.701595,-0.61441,,,,,351084.821,-41444.47,76.933,,999,,19.231,19.468,99.52127,,359433.8,*,,,,,,292.37,0.0,,,229.33995,24.003655,7.250357582353,6.7505595,7.00734399135819,31.9828077,58.27830289,15.5588168,32.0846623,99.8427,/T,7.9341,148.9,50.6548,72.3723,112.382,231.195,-7.13346,Boo,66.183534,220.8433644,24.8926251,,,8.623087,53.743397,,0.0,0.372,0.256,0.374,0.254,-7.591,0.298216,0.452,11296.6072,0.0002057,3.32,12.07,0.075363,51.9184,,7.935,225.0222,24.5082,24.5,12.5
227,ztf_20180827318461_001726_zr_c14_o_q2_sciimg,58357.3186458112,zr,30,289.307685252475,40.2742322403099,1726,ZTF,,,McNaught (C/2009 F2),2011-Jul-24 03:43:02.453,2455766.654889502,6.4,10.7,10.0,5.0,0.03,,,225.910145252,8.679830651,226.057099592,8.635987673,2.011411,-0.74184,,,,,348226.168,-40722.76,77.34,,999,,19.239,19.475,99.51949,,356372.2,*,,,,,,291.96,0.0,,,229.37899,24.056728,7.254257647954,6.7564711,7.02583708460567,32.0572702,58.43210526,15.5545827,32.2006173,98.9923,/T,7.9489,151.7,41.1234,73.208,111.971,231.188,-7.12185,Boo,66.183507,220.857811,24.8920908,,,8.628722,53.730746,,0.0,0.372,0.256,0.374,0.253,-7.281,0.2978844,0.452,11314.6525,0.0002059,3.34,12.12,0.075483,51.9825,,7.9497,225.0481,24.5349,24.5,12.5
228,ztf_20180828279248_001726_zr_c14_o_q2_sciimg,58358.2794444109,zr,30,289.275811436278,40.2425618221038,1726,ZTF,,,McNaught (C/2009 F2),2011-Jul-25 03:43:02.453,2455767.654889502,6.4,10.7,10.0,5.0,0.03,,,225.92474741,8.674456586,226.071656958,8.63065341,2.320849,-0.86642,,,,,345381.554,-39984.06,77.737,,999,,19.247,19.482,99.51794,,353316.2,*,,,,,,291.55,0.0,,,229.41802,24.109733,7.258161122224,6.7623679,7.04437117457586,32.1247676,58.58624859,15.5503484,32.3166235,98.1434,/T,7.9619,150.0,31.7741,74.044,111.562,231.18,-7.10824,Boo,66.183481,220.8747172,24.8913826,,,8.635179,53.715919,,0.0,0.373,0.255,0.374,0.253,-6.967,0.2974981,0.452,11332.7742,0.0002061,3.35,12.17,0.075604,52.0465,,7.9626,225.0752,24.5614,24.5,12.5
229,ztf_20180830253993_000727_zr_c06_o_q1_sciimg,58360.2542014113,zr,30,289.212891639936,40.1761688350748,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-26 03:43:02.453,2455768.654889502,6.4,10.7,10.0,5.0,0.03,,,225.94143372,8.668259881,226.088308063,8.624493315,2.629842,-0.98813,,,,,342550.37,-39228.59,78.124,,999,,19.256,19.489,99.5166,,350265.9,*,,,,,,291.14,0.0,,,229.457041,24.162672,7.262067996716,6.7682499,7.06294222178908,32.18524,58.74069928,15.5461138,32.432586,97.2961,/T,7.973,144.2,22.9293,74.8803,111.156,231.172,-7.09264,Boo,66.183454,220.8940736,24.8905173,,,8.642481,53.698932,,0.0,0.373,0.255,0.374,0.253,-6.648,0.297058,0.451,11350.9724,0.0002063,3.36,12.23,0.075726,52.1105,,7.9736,225.1035,24.5878,24.5,12.5
230,ztf_20180830329190_001726_zr_c14_o_q2_sciimg,58360.3293750109,zr,30,289.210580051748,40.1735983155995,1726,ZTF,,,McNaught (C/2009 F2),2011-Jul-27 03:43:02.453,2455769.654889502,6.4,10.7,10.0,5.0,0.03,,,225.960200853,8.661259855,226.10704804,8.617525964,2.938317,-1.10691,,,,,339732.017,-38456.54,78.5,,999,,19.264,19.497,99.51549,,347221.5,*,,,,,,290.74,0.0,,,229.496051,24.215544,7.265978262995,6.7741172,7.08154614914221,32.2386167,58.89542342,15.5418789,32.5483973,96.4504,/T,7.9823,135.8,14.9599,75.7168,110.75,231.163,-7.07508,Boo,66.183428,220.9158683,24.8895116,,,8.650649,53.679797,,0.0,0.372,0.254,0.374,0.253,-6.323,0.2965649,0.451,11369.2471,0.0002066,3.38,12.28,0.075847,52.1744,,7.9828,225.133,24.614,24.5,12.5
231,ztf_20180902177836_000727_zg_c06_o_q1_sciimg,58363.1780555113,zg,30,289.12618853133,40.0746889213217,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-28 03:43:02.453,2455770.654889502,6.4,10.7,10.0,5.0,0.03,,,225.981044926,8.653476106,226.127869697,8.609771041,3.246186,-1.22273,,,,,336925.912,-37668.13,78.866,,999,,19.272,19.504,99.5146,,344183.0,*,,,,,,290.33,0.0,,,229.535053,24.268348,7.269891912643,6.7799697,7.10017883572831,32.284817,59.05038675,15.5376438,32.6639352,95.6064,/T,7.9897,125.7,8.2842,76.5535,110.347,231.154,-7.05557,Boo,66.183402,220.9400867,24.8883822,,,8.659704,53.658529,,0.0,0.372,0.254,0.373,0.252,-5.993,0.2960197,0.451,11387.5983,0.0002068,3.39,12.33,0.07597,52.2382,,7.9902,225.1637,24.6401,24.5,12.5
232,ztf_20180902245127_000727_zr_c06_o_q1_sciimg,58363.245312511,zr,30,289.124308137714,40.0723050343325,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-29 03:43:02.453,2455771.654889502,6.4,10.7,10.0,5.0,0.03,,,226.003961395,8.644928553,226.150763582,8.601249637,3.553342,-1.33554,,,,,334131.482,-36863.58,79.222,,999,,19.28,19.511,99.51393,,341150.6,*,,,,,,289.93,0.0,,,229.574044,24.321086,7.273808937257,6.7858076,7.11883611198884,32.3237545,59.20555459,15.5334084,32.7790649,94.7641,/T,7.9953,114.5,3.3472,77.3903,109.945,231.144,-7.03412,Boo,66.183377,220.9667118,24.8871461,,,8.669669,53.635141,,0.0,0.372,0.253,0.373,0.252,-5.658,0.2954233,0.45,11406.0258,0.000207,3.41,12.38,0.076093,52.3019,,7.9957,225.1956,24.6661,24.5,12.5
233,ztf_20180905242847_000727_zg_c06_o_q1_sciimg,58366.2430440113,zg,30,289.043976852549,39.9645463331417,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-30 03:43:02.453,2455772.654889502,6.4,10.7,10.0,5.0,0.03,,,226.028944891,8.635637472,226.175718601,8.591984308,3.85965,-1.44528,,,,,331348.174,-36043.11,79.567,,999,,19.288,19.518,99.51347,,338124.4,*,,,,,,289.53,0.0,,,229.613026,24.373758,7.277729328449,6.7916307,7.1375137592663,32.3553477,59.36089184,15.5291729,32.8936454,93.9234,/T,7.9991,102.6,0.5755,78.2272,109.544,231.134,-7.01076,Boo,66.183351,220.9957248,24.8858201,,,8.680564,53.609651,,0.0,0.372,0.253,0.373,0.252,-5.316,0.2947766,0.45,11424.5294,0.0002073,3.42,12.43,0.076216,52.3656,,7.9994,225.2287,24.6919,24.5,12.5
234,ztf_20180908201863_000727_zr_c06_o_q1_sciimg,58369.2020833111,zr,30,288.973228819937,39.8549159730596,727,ZTF,,,McNaught (C/2009 F2),2011-Jul-31 03:43:02.453,2455773.654889502,6.4,10.7,10.0,5.0,0.03,,,226.055989021,8.625623502,226.202723284,8.58199876,4.164944,-1.5519,,,,,328575.448,-35206.93,79.901,,999,,19.296,19.525,99.51324,,335104.5,*,,,,,,289.13,0.0,,,229.651998,24.426362,7.281653077846,6.7974393,7.15620751719439,32.3795368,59.51636309,15.5249371,33.0075428,93.0846,/T,8.0011,90.2,0.3092,79.0642,109.144,231.124,-6.98551,Boo,66.183326,221.0271066,24.8844209,,,8.692408,53.582074,,0.0,0.372,0.253,0.372,0.251,-4.969,0.2940807,0.449,11443.1089,0.0002075,3.43,12.48,0.07634,52.4292,,8.0014,225.263,24.7177,24.5,12.5
235,ztf_20180908234549_000727_zg_c06_o_q1_sciimg,58369.2347454112,zg,30,288.972504810051,39.8536857006225,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-01 03:43:02.453,2455774.654889502,6.4,10.7,10.0,5.0,0.03,,,226.085086171,8.614907613,226.231767402,8.571317007,4.469031,-1.65535,,,,,325812.777,-34355.26,80.225,,999,,19.304,19.531,99.51322,,332091.0,*,,,,,,288.73,0.0,,,229.690961,24.4789,7.285580177092,6.8032332,7.17491310139383,32.3963015,59.67193269,15.5207011,33.1206468,92.2475,/T,8.0013,77.6,2.7286,79.9011,108.745,231.113,-6.95838,Boo,66.1833,221.0608398,24.8829653,,,8.705221,53.552428,,0.0,0.371,0.252,0.372,0.251,-4.617,0.2933366,0.449,11461.764,0.0002077,3.45,12.53,0.076465,52.4928,,8.0015,225.2984,24.7434,24.5,12.5
236,ztf_20180911184294_000727_zr_c06_o_q1_sciimg,58372.1844676109,zr,30,288.910771409759,39.7414330561346,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-02 03:43:02.453,2455775.654889502,6.4,10.7,10.0,5.0,0.03,,,226.116227358,8.603511009,226.262843126,8.559962262,4.771704,-1.75562,,,,,323059.638,-33488.31,80.539,,999,,19.312,19.538,99.51342,,329084.0,*,,,,,,288.33,0.0,,,229.729914,24.531371,7.289510617844,6.8090125,7.19362623134569,32.4056774,59.82756504,15.5164649,33.2328873,91.4122,/T,7.9998,65.1,7.7973,80.7379,108.346,231.102,-6.9294,Boo,66.183275,221.0969098,24.8814697,,,8.719021,53.520733,,0.0,0.371,0.252,0.371,0.251,-4.258,0.2925453,0.448,11480.4942,0.000208,3.46,12.58,0.07659,52.5563,,7.9998,225.3351,24.7689,24.5,12.5
237,ztf_20180911245046_000727_zg_c06_o_q1_sciimg,58372.245243011,zg,30,288.90961161254,39.7390864504087,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-03 03:43:02.453,2455776.654889502,6.4,10.7,10.0,5.0,0.03,,,226.149402178,8.591454992,226.295945019,8.54795601,5.072753,-1.85268,,,,,320315.512,-32606.31,80.842,,999,,19.32,19.545,99.51383,,326083.7,*,,,,,,287.93,0.0,,,229.768857,24.583776,7.293444391772,6.8147772,7.21234266483673,32.4077618,59.98322487,15.5122286,33.3442451,90.5788,/T,7.9964,53.0,15.2465,81.5747,107.948,231.091,-6.89859,Boo,66.183251,221.1353047,24.8799502,,,8.733825,53.487008,,0.0,0.37,0.251,0.371,0.25,-3.892,0.291708,0.447,11499.299,0.0002082,3.48,12.63,0.076715,52.6197,,7.9964,225.3728,24.7944,24.5,12.5
238,ztf_20180914163472_000727_zr_c06_o_q1_sciimg,58375.163657411,zr,30,288.857548148091,39.6254981608666,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-04 03:43:02.453,2455777.654889502,6.4,10.7,10.0,5.0,0.03,,,226.18459887,8.578760792,226.331068596,8.535317695,5.371992,-1.94658,,,,,317579.873,-31709.49,81.135,,999,,19.328,19.552,99.51446,,323090.2,*,,,,,,287.54,0.0,,,229.807791,24.636114,7.297381490561,6.8205273,7.23105823272681,32.4027085,60.13887751,15.507992,33.4547526,89.7473,/T,7.9914,42.0,24.6068,82.4113,107.551,231.079,-6.86598,Boo,66.183226,221.1760137,24.8784223,,,8.749646,53.451275,,0.0,0.37,0.251,0.37,0.25,-3.521,0.2908257,0.447,11518.1779,0.0002084,3.49,12.68,0.076841,52.683,,7.9913,225.4117,24.8199,24.5,12.5
239,ztf_20180914222812_000727_zg_c06_o_q1_sciimg,58375.222986111,zg,30,288.856598888891,39.6231612692944,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-05 03:43:02.453,2455778.654889502,6.4,10.7,10.0,5.0,0.03,,,226.221804509,8.565449401,226.368208151,8.522065153,5.669264,-2.03735,,,,,314852.187,-30798.09,81.417,,999,,19.336,19.558,99.51529,,320103.6,*,,,,,,287.14,0.0,,,229.846716,24.688385,7.301321905907,6.826263,7.24976886753209,32.3907125,60.29448911,15.5037554,33.5644855,88.9177,/T,7.9846,33.1,35.2752,83.2477,107.154,231.066,-6.83158,Boo,66.183202,221.2190246,24.8769009,,,8.766497,53.413556,,0.0,0.369,0.25,0.369,0.25,-3.142,0.2898995,0.446,11537.1303,0.0002087,3.5,12.73,0.076967,52.7463,,7.9844,225.4518,24.8452,24.5,12.5
240,ztf_20180917195903_000727_zg_c06_o_q4_sciimg,58378.1960880109,zg,30,288.812866707527,39.5052011413411,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-06 03:43:02.453,2455779.654889502,6.4,10.7,10.0,5.0,0.03,,,226.261005255,8.551541439,226.407354814,8.508215513,5.964458,-2.12507,,,,,312131.912,-29872.36,81.688,,999,,19.344,19.565,99.51633,,317123.8,*,,,,,,286.74,0.0,,,229.885631,24.74059,7.305265629518,6.8319841,7.26847062155375,32.3719904,60.45002686,15.4995186,33.6735485,88.09,/T,7.9761,28.4,46.5933,84.0839,106.756,231.054,-6.79543,Boo,66.183177,221.2643216,24.8754003,,,8.784392,53.373873,,0.0,0.368,0.25,0.369,0.249,-2.757,0.2889307,0.445,11556.1554,0.0002089,3.52,12.78,0.077094,52.8095,,7.9759,225.493,24.8705,24.5,12.5
241,ztf_20180917226042_000727_zr_c06_o_q4_sciimg,58378.2262153113,zr,30,288.812481329143,39.5039943755864,727,ZTF,,,McNaught (C/2009 F2),2011-Aug-07 03:43:02.453,2455780.654889502,6.4,10.7,10.0,5.0,0.03,,,226.302186639,8.537057067,226.448495635,8.493786113,6.2575,-2.20979,,,,,309418.502,-28932.54,81.948,,999,,19.351,19.571,99.51757,,314151.1,*,,,,,,286.34,0.0,,,229.924536,24.792728,7.309212653114,6.8376908,7.28715967357685,32.3467607,60.60545896,15.4952817,33.7820599,87.2642,/T,7.9659,29.7,57.9143,84.9198,106.359,231.041,-6.75755,Boo,66.183153,221.3118844,24.8739339,,,8.803338,53.33225,,0.0,0.368,0.249,0.368,0.249,-2.366,0.2879204,0.444,11575.2524,0.0002092,3.53,12.83,0.077222,52.8726,,7.9656,225.5353,24.8958,24.5,12.5
